Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,-200.0,4.0,38.0,0,0.0,0.125,89,74.5,6.9,-22.7,21.086,2147484247,727,76.0,0,1048576,0,1
2,0,0.0,-200.0,8.0,39.0,0,0.0,0.152,89,74.5,13.8,-22.69,21.086,2147484247,727,76.0,1,1048576,0,1
3,0,0.0,-200.0,-24.0,39.0,0,0.016,0.179,105,74.4,23.8,-22.7,21.078,2147484247,727,76.0,1,1048576,0,1
4,0,0.0,-200.0,-20.0,40.0,0,0.027,0.209,296,74.4,33.1,-22.7,21.078,2147484247,727,76.0,1,1048576,0,1
5,0,0.0,-200.0,-12.0,39.0,0,0.038,0.236,532,74.4,39.2,-22.7,21.07,2147484247,727,76.0,1,1048576,0,1
6,0,0.0,-200.0,0.0,38.0,0,0.05,0.256,683,74.4,43.5,-22.7,21.07,2147484247,727,77.0,1,1048576,0,1
7,0,0.0,-200.0,-12.0,39.0,0,0.061,0.27,745,74.4,46.6,-22.69,21.07,2147484247,727,76.0,1,1048576,0,1
8,0,0.0,-200.0,-8.0,41.0,0,0.071,0.282,757,74.3,49.2,-22.7,21.062,2147484247,727,76.0,1,1048576,0,1
9,0,0.0,-200.0,-4.0,41.0,0,0.081,0.295,759,74.3,52.1,-22.69,21.047,2147484247,727,76.0,1,1048576,0,1
10,0,0.0,-200.0,-12.0,40.0,0,0.091,0.313,772,74.2,55.5,-22.69,21.023,2147484247,727,76.0,1,1048576,0,1
11,0,0.0,-200.0,4.0,43.0,0,0.104,0.336,800,74.2,60.0,-22.7,20.992,2147484247,727,76.0,1,1048576,0,1
12,0,0.0,-200.0,0.0,42.0,0,0.119,0.363,841,74.2,65.3,-22.7,20.945,2147484247,727,76.0,1,1048576,0,1
13,0,0.0,-200.0,0.0,42.0,0,0.135,0.393,883,74.1,45.3,-22.7,20.875,2147484247,727,76.0,1,1048576,0,1
14,0,0.0,-200.0,-28.0,43.0,0,0.153,0.418,916,74.1,45.5,-22.7,20.805,2147484247,727,76.0,1,1048576,0,1
15,0,0.0,-200.0,-24.0,42.0,0,0.17,0.443,937,74.2,46.7,-22.68,20.719,2147484247,727,76.0,1,1048576,0,1
16,0,0.0,-200.0,-20.0,42.0,0,0.189,0.476,958,74.3,48.0,-22.7,20.609,2147484247,727,76.0,1,1048576,0,1
17,0,0.0,-200.0,16.0,41.0,0,0.212,0.511,972,74.3,49.5,-22.7,20.5,2147484247,727,76.0,1,1048576,0,1
18,0,0.0,-200.0,24.0,42.0,0,0.231,0.534,970,74.4,51.0,-22.68,20.367,2147484247,727,76.0,1,1048576,0,1
19,0,0.0,-200.0,20.0,41.0,0,0.24,0.534,932,74.5,51.1,-22.7,20.25,2147484247,727,76.0,1,1048576,0,1
20,0,0.0,-200.0,12.0,42.0,0,0.243,0.534,880,74.6,51.1,-22.69,20.117,2147484247,727,76.0,1,1048576,0,1
21,0,0.0,-200.0,12.0,41.0,0,0.244,0.534,837,74.7,51.0,-22.68,19.992,2147484247,727,76.0,1,1048576,0,1
22,0,0.0,-200.0,8.0,41.0,0,0.246,0.534,806,74.9,51.0,-22.68,19.867,2147484247,727,76.0,1,1048576,0,1
23,0,0.0,-200.0,0.0,42.0,0,0.246,0.534,785,75.0,50.9,-22.68,19.758,2147484247,727,76.0,1,1048576,0,1
24,0,0.0,-200.0,0.0,43.0,0,0.245,0.534,770,75.2,50.9,-22.69,19.664,2147484247,727,76.0,1,1048576,0,1
25,0,0.0,-200.0,4.0,42.0,0,0.244,0.534,758,75.3,50.9,-22.7,19.578,2147484247,727,76.0,1,1048576,0,1
26,0,0.0,-200.0,0.0,42.0,0,0.244,0.534,751,75.4,50.8,-22.69,19.492,2147484247,727,76.0,1,1048576,0,1
27,0,0.0,-200.0,16.0,42.0,0,0.246,0.534,749,75.6,50.8,-22.68,19.43,2147484247,727,76.0,1,1048576,0,1
28,0,0.0,-200.0,16.0,43.0,0,0.247,0.534,747,75.7,50.8,-22.69,19.375,2147484247,727,76.0,1,1048576,0,1
29,0,0.0,-200.0,-4.0,43.0,0,0.247,0.534,744,75.9,50.8,-22.69,19.328,2147484247,727,76.0,1,1048576,0,1
30,0,0.0,-200.0,-8.0,42.0,0,0.247,0.534,744,76.0,50.8,-22.7,19.289,2147484247,727,76.0,1,1048576,0,1
31,0,0.0,-200.0,-4.0,42.0,0,0.247,0.534,744,76.2,50.8,-22.69,19.258,2147484247,727,76.0,1,1048576,0,1
32,0,0.0,-200.0,4.0,42.0,0,0.245,0.534,743,76.3,50.8,-22.68,19.234,2147484247,727,77.0,1,1048576,0,1
33,0,0.0,-200.0,8.0,42.0,0,0.246,0.534,744,76.5,50.8,-22.68,19.227,2147484247,727,76.0,1,1048576,0,1
34,0,0.0,-200.0,4.0,43.0,0,0.246,0.534,744,76.6,50.8,-22.69,19.203,2147484247,727,76.0,1,1048576,0,1
35,0,0.0,-200.0,-4.0,44.0,0,0.246,0.534,744,76.8,50.9,-22.69,19.195,2147484247,727,76.0,1,1048576,0,1
36,0,0.0,-200.0,24.0,41.0,0,0.246,0.534,745,76.9,50.8,-22.69,19.188,2147484247,727,76.0,1,1048576,0,1
37,0,0.0,-200.0,12.0,42.0,0,0.247,0.534,745,77.1,50.9,-22.69,19.188,2147484247,727,76.0,1,1048576,0,1
38,0,0.0,-200.0,16.0,45.0,0,0.247,0.534,748,77.2,50.9,-22.68,19.188,2147484247,727,76.0,1,1048576,0,1
39,0,0.0,-200.0,0.0,44.0,0,0.247,0.534,753,77.4,50.9,-22.68,19.18,2147484247,727,76.0,1,1048576,0,1
40,0,0.0,-200.0,-4.0,44.0,0,0.247,0.534,758,77.5,50.9,-22.67,19.18,2147484247,727,76.0,1,1048576,0,1
41,0,0.0,-200.0,0.0,43.0,0,0.248,0.534,762,77.7,50.9,-22.68,19.172,2147484247,727,76.0,1,1048576,0,1
42,0,0.0,-200.0,-8.0,43.0,0,0.248,0.534,766,77.9,50.9,-22.68,19.18,2147484247,727,76.0,1,1048576,0,1
43,0,0.0,-200.0,0.0,42.0,0,0.247,0.534,769,78.0,50.9,-22.68,19.188,2147484247,727,76.0,1,1048576,0,1
44,0,0.0,-200.0,0.0,42.0,0,0.248,0.534,772,78.2,50.9,-22.67,19.195,2147484247,727,76.0,1,1048576,0,1
45,0,0.0,-200.0,0.0,42.0,0,0.248,0.534,771,78.4,51.0,-22.67,19.188,2147484247,727,76.0,1,1048576,0,1
46,0,0.0,-200.0,-8.0,41.0,0,0.247,0.534,771,78.5,51.0,-22.68,19.188,2147484247,727,76.0,1,1048576,0,1
47,0,0.0,-200.0,-8.0,42.0,0,0.247,0.534,773,78.7,51.1,-22.67,19.18,2147484247,727,76.0,1,1048576,0,1
48,0,0.0,-200.0,0.0,43.0,0,0.247,0.534,773,78.9,51.0,-22.68,19.18,2147484247,727,76.0,1,1048576,0,1
49,0,0.0,-200.0,20.0,41.0,0,0.246,0.534,774,79.1,51.1,-22.68,19.172,2147484247,727,76.0,1,1048576,0,1
50,0,0.0,-200.0,4.0,43.0,0,0.246,0.534,775,79.3,51.2,-22.67,19.18,2147484247,727,76.0,1,1048576,0,1
