Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,-200.0,12.0,41.0,0,0.0,0.115,92,69.0,3.7,-22.68,19.289,2147484247,727,76.0,0,1048576,0,1
2,0,0.0,-200.0,0.0,40.0,0,0.0,0.148,92,69.0,11.7,-22.68,19.289,2147484247,727,76.0,0,1048576,0,1
3,0,0.0,-200.0,0.0,42.0,0,0.013,0.168,92,69.0,16.6,-22.68,19.281,2147484247,727,76.0,0,1048576,0,1
4,0,0.0,-200.0,0.0,42.0,0,0.02,0.181,93,69.1,18.6,-22.67,19.258,2147484247,727,76.0,0,1048576,0,1
5,0,0.0,-200.0,-16.0,41.0,0,0.025,0.188,93,69.3,20.0,-22.68,19.227,2147484247,727,76.0,0,1048576,0,1
6,0,0.0,-200.0,4.0,41.0,0,0.029,0.191,92,69.4,20.8,-22.68,19.188,2147484247,727,76.0,0,1048576,0,1
7,0,0.0,-200.0,0.0,41.0,0,0.032,0.192,92,69.6,21.6,-22.68,19.141,2147484247,727,76.0,0,1048576,0,1
8,0,0.0,-200.0,0.0,42.0,0,0.035,0.192,92,69.8,22.1,-22.68,19.078,2147484247,727,76.0,0,1048576,0,1
9,0,0.0,-200.0,0.0,42.0,0,0.036,0.192,92,69.9,22.5,-22.67,19.008,2147484247,727,76.0,0,1048576,0,1
10,0,0.0,-200.0,4.0,40.0,0,0.037,0.192,92,70.0,22.7,-22.67,18.93,2147484247,727,76.0,0,1048576,0,1
11,0,0.0,-200.0,0.0,39.0,0,0.038,0.193,92,70.1,22.7,-22.66,18.844,2147484247,727,76.0,0,1048576,0,1
12,0,0.0,-200.0,4.0,40.0,0,0.039,0.193,92,70.1,22.7,-22.67,18.758,2147484247,727,76.0,0,1048576,0,1
13,0,0.0,-200.0,12.0,40.0,0,0.04,0.195,92,70.1,22.8,-22.68,18.672,2147484247,727,76.0,0,1048576,0,1
14,0,0.0,-200.0,0.0,40.0,0,0.04,0.195,92,70.1,22.8,-22.68,18.586,2147484247,727,76.0,0,1048576,0,1
15,0,0.0,-200.0,8.0,39.0,0,0.041,0.195,92,70.1,22.9,-22.68,18.484,2147484247,727,76.0,0,1048576,0,1
16,0,0.0,-200.0,12.0,39.0,0,0.041,0.195,92,70.2,23.0,-22.67,18.391,2147484247,727,76.0,0,1048576,0,1
17,0,0.0,-200.0,12.0,39.0,0,0.041,0.195,93,70.2,23.1,-22.67,18.289,2147484247,727,76.0,0,1048576,0,1
18,0,0.0,-200.0,-4.0,39.0,0,0.041,0.196,92,70.3,23.1,-22.67,18.203,2147484247,727,76.0,0,1048576,0,1
19,0,0.0,-200.0,0.0,39.0,0,0.042,0.196,92,70.3,23.1,-22.67,18.117,2147484247,727,76.0,0,1048576,0,1
20,0,0.0,-200.0,4.0,40.0,0,0.042,0.196,92,70.3,23.1,-22.68,18.031,2147484247,727,76.0,0,1048576,0,1
21,0,0.0,-200.0,0.0,39.0,0,0.042,0.195,92,70.4,23.1,-22.67,17.953,2147484247,727,76.0,0,1048576,0,1
22,0,0.0,-200.0,-4.0,41.0,0,0.042,0.195,92,70.4,23.0,-22.67,17.883,2147484247,727,76.0,0,1048576,0,1
23,0,0.0,-200.0,-12.0,40.0,0,0.042,0.194,92,70.5,23.0,-22.67,17.812,2147484247,727,76.0,0,1048576,0,1
24,0,0.0,-200.0,-8.0,39.0,0,0.041,0.17,92,70.5,21.5,-22.69,17.75,2147484247,727,76.0,0,1048576,0,1
25,0,0.0,-200.0,-4.0,39.0,0,0.038,0.148,92,70.5,19.8,-22.67,17.688,2147484247,727,76.0,0,1048576,0,1
26,0,0.0,-200.0,-4.0,38.0,0,0.035,0.13,92,70.5,18.4,-22.68,17.625,2147484247,727,76.0,0,1048576,0,1
27,0,0.0,-200.0,0.0,39.0,0,0.032,0.115,93,70.6,17.3,-22.67,17.578,2147484247,727,76.0,0,1048576,0,1
28,0,0.0,-200.0,0.0,37.0,0,0.029,0.102,93,70.6,16.2,-22.68,17.531,2147484247,727,76.0,0,1048576,0,1
29,0,0.0,-200.0,0.0,39.0,0,0.027,0.092,92,70.6,14.8,-22.68,17.484,2147484247,727,76.0,0,1048576,0,1
30,0,0.0,-200.0,0.0,39.0,0,0.025,0.083,92,70.6,13.3,-22.68,17.43,2147484247,727,76.0,0,1048576,0,1
31,0,0.0,-200.0,-4.0,38.0,0,0.024,0.076,92,70.6,12.0,-22.67,17.383,2147484247,727,76.0,0,1048576,0,1
32,0,0.0,-200.0,8.0,38.0,0,0.022,0.069,92,70.6,10.8,-22.67,17.344,2147484247,727,76.0,0,1048576,0,1
33,0,0.0,-200.0,-4.0,38.0,0,0.02,0.063,92,70.6,9.8,-22.68,17.312,2147484247,727,76.0,0,1048576,0,1
34,0,0.0,-200.0,-8.0,38.0,0,0.018,0.058,92,70.6,8.9,-22.68,17.273,2147484247,727,76.0,0,1048576,0,1
35,0,0.0,-200.0,4.0,38.0,0,0.017,0.053,93,70.6,8.2,-22.68,17.242,2147484247,727,76.0,0,1048576,0,1
36,0,0.0,-200.0,8.0,38.0,0,0.016,0.048,92,70.6,7.5,-22.68,17.211,2147484247,727,76.0,0,1048576,0,1
