Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.46,0,0.0,10.0,50,41.2,13.2,-22.38,4.742,14.527,4.193,9899999762399946800000000.0,40.3,41.0,1276,0,36.2,0.24
2,0,0.0,0.46,0,0.0,12.9,130,41.2,31.0,-22.37,4.742,14.527,4.193,9899999762399946800000000.0,40.3,41.0,1294,0,36.2,0.22
3,0,0.0,0.45,0,0.8999999999999999,15.5,341,41.2,47.2,-22.38,4.742,14.527,4.193,9899999762399946800000000.0,40.3,9.899999762399945e+24,1320,0,36.2,0.22
4,0,0.0,0.45,0,1.7999999999999998,17.8,574,41.2,54.7,-22.38,4.742,14.527,4.193,9899999762399946800000000.0,40.3,9.899999762399945e+24,1359,0,36.2,0.22
5,0,0.0,0.46,0,2.7,20.0,787,41.2,61.3,-22.38,4.742,14.527,4.193,39.0,40.3,41.0,1379,0,36.2,0.23
6,0,0.0,0.46,0,3.5999999999999996,22.0,939,41.2,50.9,-22.38,4.742,14.527,4.193,40.0,40.3,41.0,1388,0,36.2,0.22
7,0,0.0,0.46,0,4.6,23.599999999999998,1020,41.2,41.7,-22.38,4.734,14.527,4.193,40.0,40.3,41.0,1392,0,36.2,0.23
8,0,0.0,0.46,0,5.6000000000000005,25.0,1045,41.2,43.1,-22.37,4.727,14.527,4.193,40.0,40.3,41.0,1394,0,36.2,0.23
9,0,0.0,0.46,0,6.6000000000000005,26.3,1037,41.2,43.9,-22.38,4.711,14.527,4.193,40.0,40.3,41.0,1395,0,36.2,0.22
10,0,0.0,0.47,0,7.5,27.6,1015,41.2,44.5,-22.39,4.703,14.523,4.193,40.0,40.3,41.0,1395,0,36.2,0.22
11,0,0.0,0.47,0,8.4,28.9,992,41.2,45.1,-22.38,4.688,14.523,4.193,40.0,40.3,41.0,1395,0,36.2,0.23
12,0,0.0,0.48,0,9.3,30.4,975,41.2,45.8,-22.38,4.68,14.527,4.193,40.0,40.3,41.0,1395,0,36.2,0.22
13,0,0.0,0.48,0,10.299999999999999,32.0,970,41.3,46.7,-22.38,4.656,14.523,4.193,40.0,40.3,41.0,1395,0,36.2,0.23
14,0,0.0,0.47,0,11.3,33.800000000000004,975,41.3,47.5,-22.37,4.641,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
15,0,0.0,0.48,0,12.6,35.9,992,41.3,48.6,-22.37,4.625,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
16,0,0.0,0.48,0,14.099999999999998,38.6,1021,41.3,49.7,-22.37,4.602,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
17,0,0.0,0.49,0,15.8,41.6,1059,41.4,51.4,-22.36,4.578,14.52,4.193,40.0,40.2,41.0,1395,0,36.2,0.24
18,0,0.025,0.5,0,17.7,44.800000000000004,1093,41.4,52.8,-22.36,4.547,14.52,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
19,0,0.025,0.49,0,20.0,49.3,1121,41.5,55.0,-22.36,4.516,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.24
20,0,0.0,0.49,0,22.900000000000002,53.300000000000004,1129,41.6,56.8,-22.38,4.492,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
21,0,0.0,0.47,0,24.2,53.5,1082,41.8,56.9,-22.38,4.461,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
22,0,0.0,0.48,0,24.7,53.400000000000006,997,41.9,56.9,-22.37,4.43,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
23,0,0.0,0.47,0,24.9,53.400000000000006,923,42.0,56.8,-22.37,4.398,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.24
24,0,0.0,0.48,0,24.9,53.400000000000006,867,42.2,56.6,-22.38,4.367,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.23
25,0,0.0,0.47,0,24.9,53.400000000000006,827,42.3,56.5,-22.35,4.336,14.523,4.193,40.0,40.2,41.0,1395,0,36.2,0.24
26,0,0.0,0.48,0,24.8,53.400000000000006,799,42.5,56.4,-22.38,4.312,14.52,4.193,40.0,40.2,41.0,1395,0,36.2,0.24
