Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.44,0,0.0,10.100000000000001,297,134.1,3.0,-22.4,8.57,14.855,4.197,9899999762399946800000000.0,59.9,67.0,1558,0,44.8,0.24
2,0,0.0,0.43,0,0.0,13.8,346,134.8,7.2,-22.41,8.57,14.855,4.197,9899999762399946800000000.0,59.9,67.0,1587,0,44.8,0.23
3,0,0.0,0.44,0,0.8999999999999999,17.2,564,135.4,12.9,-22.41,8.57,14.855,4.197,60.0,59.9,67.0,1601,0,44.8,0.24
4,0,0.0,0.44,0,2.1999999999999997,20.200000000000003,809,135.8,16.6,-22.4,8.57,14.855,4.197,60.0,59.9,67.0,1607,0,44.8,0.23
5,0,0.0,0.43,0,3.4000000000000004,23.0,987,136.0,20.5,-22.4,8.562,14.855,4.197,60.0,59.9,67.0,1610,0,44.8,0.22
6,0,0.0,0.43,0,4.8,25.6,1090,135.6,24.4,-22.39,8.555,14.855,4.197,60.0,59.9,67.0,1611,0,44.8,0.23
7,0,0.0,0.43,0,6.3,27.900000000000002,1131,134.5,27.4,-22.4,8.547,14.855,4.197,60.0,59.9,67.0,1612,0,44.8,0.23
8,0,0.0,0.44,0,7.8,29.9,1130,133.0,31.2,-22.39,8.523,14.855,4.196,60.0,59.9,67.0,1612,0,44.8,0.23
9,0,0.0,0.43,0,9.1,31.3,1101,131.5,33.6,-22.41,8.508,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.25
10,0,0.0,0.43,0,10.299999999999999,32.5,1054,130.3,35.3,-22.4,8.484,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.23
11,0,0.0,0.44,0,11.3,34.2,1008,128.5,37.9,-22.39,8.461,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.23
12,0,0.0,0.44,0,12.5,36.6,980,126.7,41.1,-22.39,8.43,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.23
13,0,0.0,0.44,0,13.900000000000002,39.300000000000004,968,125.3,45.5,-22.41,8.398,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.22
14,0,0.0,0.45,0,15.4,41.9,962,124.1,50.1,-22.38,8.359,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.24
15,0,0.0,0.45,0,17.1,44.5,956,122.9,55.0,-22.39,8.32,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.23
16,0,0.0,0.46,0,19.0,47.8,957,122.5,60.5,-22.39,8.281,14.855,4.196,60.0,59.9,67.0,1612,0,44.9,0.24
17,0,0.0,0.46,0,21.4,51.4,957,122.1,66.9,-22.39,8.242,14.855,4.197,60.0,59.9,67.0,1612,0,44.9,0.23
18,0,0.0,0.46,0,23.400000000000002,53.400000000000006,944,122.2,69.8,-22.39,8.203,14.855,4.197,60.0,60.0,67.0,1612,0,44.9,0.23
19,0,0.0,0.46,0,24.3,53.400000000000006,904,122.5,69.6,-22.39,8.156,14.855,4.197,60.0,60.0,67.0,1612,0,44.9,0.24
20,0,0.0,0.45,0,24.7,53.400000000000006,855,122.9,69.2,-22.39,8.109,14.855,4.197,60.0,60.0,67.0,1612,0,44.9,0.23
21,0,0.0,0.45,0,24.8,53.400000000000006,815,123.4,69.0,-22.39,8.062,14.855,4.197,60.0,60.0,67.0,1612,0,44.9,0.24
22,0,0.0,0.45,0,24.8,53.400000000000006,784,124.0,68.8,-22.4,8.016,14.855,4.197,60.0,60.1,67.0,1612,0,44.9,0.24
23,0,0.0,0.46,0,24.8,53.400000000000006,763,124.5,68.6,-22.38,7.977,14.855,4.197,60.0,60.1,67.0,1612,0,44.9,0.23
24,0,0.0,0.45,0,24.8,53.400000000000006,747,124.9,68.2,-22.4,7.93,14.855,4.196,60.0,60.1,67.0,1612,0,44.9,0.23
25,0,0.0,0.45,0,24.7,53.400000000000006,736,125.4,68.2,-22.39,7.891,14.855,4.196,60.0,60.1,67.0,1612,0,44.9,0.24
26,0,0.0,0.46,0,24.7,53.400000000000006,730,125.8,68.2,-22.39,7.844,14.855,4.197,60.0,60.1,67.0,1612,0,44.9,0.23
27,0,0.0,0.45,0,24.7,53.400000000000006,725,126.2,68.0,-22.39,7.812,14.852,4.197,60.0,60.2,67.0,1612,0,44.9,0.22
28,0,0.0,0.45,0,24.7,53.400000000000006,721,126.6,67.9,-22.4,7.781,14.852,4.196,60.0,60.2,67.0,1612,0,45.0,0.23
29,0,0.0,0.46,0,24.7,53.400000000000006,718,126.9,67.9,-22.39,7.75,14.855,4.197,60.0,60.2,67.0,1612,0,45.0,0.23
30,0,0.0,0.46,0,24.7,53.300000000000004,716,127.2,67.3,-22.38,7.727,14.855,4.197,60.0,60.2,67.0,1612,0,45.0,0.23
31,0,0.0,0.46,0,24.8,53.400000000000006,719,127.5,67.5,-22.34,7.695,14.852,4.197,60.0,60.2,67.0,1612,0,45.0,0.24
32,0,0.0,0.46,0,24.8,53.400000000000006,724,127.8,67.4,-22.37,7.672,14.855,4.197,60.0,60.2,67.0,1612,0,45.0,0.22
33,0,0.0,0.46,0,24.9,53.400000000000006,727,128.1,67.3,-22.33,7.648,14.852,4.197,60.0,60.3,67.0,1612,0,45.0,0.23
34,0,0.0,0.46,0,24.9,53.400000000000006,730,128.3,67.2,-22.36,7.625,14.852,4.197,60.0,60.3,67.0,1612,0,45.0,0.23
35,0,0.0,0.46,0,25.0,53.400000000000006,732,128.5,67.4,-22.36,7.609,14.852,4.197,60.0,60.3,67.0,1612,0,45.0,0.23
36,0,0.0,0.46,0,25.0,53.400000000000006,734,128.7,67.1,-22.35,7.594,14.852,4.197,60.0,60.3,67.0,1609,1,45.0,0.24
37,0,0.0,0.46,0,25.0,53.400000000000006,734,128.8,67.1,-22.36,7.578,14.852,4.197,60.0,60.3,67.0,1605,1,45.0,0.22
38,0,0.0,0.45,0,24.9,53.400000000000006,735,129.0,67.1,-22.36,7.562,14.852,4.197,60.0,60.3,67.0,1603,1,45.0,0.23
39,0,0.0,0.46,0,24.8,53.400000000000006,735,129.2,67.2,-22.36,7.547,14.852,4.196,60.0,60.3,67.0,1602,1,45.0,0.23
40,0,0.0,0.45,0,24.8,53.400000000000006,736,129.4,66.8,-22.36,7.539,14.852,4.197,60.0,60.3,67.0,1602,1,45.0,0.22
41,0,0.0,0.46,0,24.8,53.400000000000006,735,129.5,66.8,-22.38,7.523,14.852,4.197,60.0,60.4,67.0,1601,1,45.0,0.24
42,0,0.0,0.45,0,24.8,53.400000000000006,736,129.6,66.7,-22.37,7.516,14.855,4.197,60.0,60.4,67.0,1601,1,45.0,0.24
43,0,0.0,0.46,0,24.8,53.400000000000006,736,129.8,66.8,-22.36,7.508,14.855,4.197,60.0,60.4,67.0,1601,1,45.0,0.24
44,0,0.0,0.45,0,24.8,53.400000000000006,736,130.0,66.8,-22.36,7.508,14.852,4.197,60.0,60.4,67.0,1601,1,45.0,0.23
45,0,0.0,0.46,0,24.9,53.400000000000006,736,130.2,66.9,-22.36,7.5,14.852,4.197,60.0,60.4,67.0,1601,1,45.0,0.23
46,0,0.0,0.46,0,24.8,53.400000000000006,737,130.3,66.8,-22.34,7.492,14.852,4.197,60.0,60.4,67.0,1602,1,45.0,0.24
47,0,0.0,0.46,0,24.8,53.300000000000004,736,130.5,66.7,-22.37,7.492,14.852,4.197,60.0,60.4,67.0,1602,1,45.0,0.24
48,0,0.0,0.46,0,24.8,53.400000000000006,736,130.6,66.9,-22.37,7.492,14.855,4.197,60.0,60.4,67.0,1602,1,45.0,0.23
49,0,0.0,0.46,0,24.8,53.400000000000006,737,130.7,66.6,-22.36,7.492,14.855,4.197,60.0,60.5,67.0,1602,1,45.0,0.22
50,0,0.0,0.46,0,24.8,53.400000000000006,736,130.8,66.6,-22.36,7.5,14.855,4.197,60.0,60.5,67.0,1602,1,45.1,0.22
51,0,0.0,0.46,0,24.8,53.400000000000006,736,131.0,66.7,-22.37,7.5,14.855,4.197,60.0,60.5,67.0,1602,1,45.1,0.24
52,0,0.0,0.46,0,24.8,53.400000000000006,736,131.1,66.7,-22.36,7.508,14.855,4.197,60.0,60.5,67.0,1602,1,45.1,0.23
53,0,0.0,0.46,0,24.8,53.400000000000006,736,131.2,66.7,-22.38,7.508,14.855,4.197,61.0,60.5,67.0,1602,1,45.1,0.24
54,0,0.0,0.46,0,24.8,53.400000000000006,736,131.3,66.6,-22.36,7.508,14.855,4.197,60.0,60.5,67.0,1602,1,45.1,0.23
55,0,0.0,0.46,0,24.9,53.400000000000006,736,131.4,66.7,-22.37,7.5,14.855,4.197,61.0,60.5,67.0,1602,1,45.1,0.23
