Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.44,0,0.0,9.8,126,61.6,5.5,-22.39,15.734,14.859,4.196,9899999762399946800000000.0,57.8,58.0,1475,0,57.7,0.22
2,0,0.0,0.45,0,0.0,13.0,187,61.8,14.5,-22.39,15.727,14.859,4.196,9899999762399946800000000.0,57.8,58.0,1523,0,57.7,0.21
3,0,0.0,0.45,0,0.8,15.8,401,61.8,23.5,-22.39,15.703,14.859,4.196,9899999762399946800000000.0,57.8,9.899999762399945e+24,1571,0,57.7,0.22
4,0,0.0,0.44,0,2.0,18.3,659,61.8,30.4,-22.39,15.68,14.859,4.196,57.0,57.8,61.0,1594,0,57.7,0.22
5,0,0.0,0.45,0,2.9000000000000004,20.7,878,61.9,35.3,-22.39,15.641,14.859,4.196,57.0,57.8,58.0,1605,0,57.7,0.21
6,0,0.0,0.44,0,4.0,22.900000000000002,1024,61.9,41.7,-22.39,15.57,14.859,4.196,58.0,57.8,58.0,1610,0,57.7,0.22
7,0,0.0,0.45,0,5.2,24.9,1102,61.9,46.4,-22.38,15.5,14.859,4.196,57.0,57.8,58.0,1612,0,57.7,0.21
8,0,0.0,0.44,0,6.4,26.700000000000003,1127,62.5,51.5,-22.38,15.391,14.859,4.196,57.0,57.8,58.0,1613,0,57.7,0.22
9,0,0.0,0.44,0,7.5,28.199999999999996,1116,63.3,54.7,-22.38,15.242,14.855,4.196,57.0,57.8,58.0,1613,0,57.7,0.22
10,0,0.0,0.44,0,8.6,29.5,1083,63.5,57.7,-22.37,15.062,14.855,4.196,57.0,57.8,58.0,1613,0,57.7,0.22
11,0,0.0,0.44,0,9.6,31.0,1048,63.6,60.7,-22.36,14.844,14.859,4.196,57.0,57.8,58.0,1614,0,57.7,0.21
12,0,0.0,0.44,0,10.7,32.7,1027,64.1,63.4,-22.37,14.586,14.859,4.196,57.0,57.8,58.0,1614,0,57.7,0.22
13,0,0.0,0.44,0,11.799999999999999,34.9,1019,64.3,68.7,-22.38,14.281,14.859,4.196,57.0,57.8,58.0,1614,0,57.7,0.22
14,0,0.0,0.45,0,13.0,37.4,1021,63.9,46.1,-22.37,14.008,14.859,4.196,57.0,57.8,58.0,1614,0,57.6,0.21
15,0,0.0,0.44,0,14.499999999999998,40.300000000000004,1027,63.6,46.4,-22.35,13.688,14.859,4.196,57.0,57.8,58.0,1614,0,57.7,0.22
16,0,0.0,0.46,0,16.1,42.5,1030,63.4,47.5,-22.34,13.352,14.859,4.196,57.0,57.8,58.0,1614,0,57.6,0.21
17,0,0.0,0.46,0,17.8,45.300000000000004,1032,63.3,48.6,-22.34,13.016,14.855,4.196,57.0,57.8,58.0,1614,0,57.6,0.22
18,0,0.0,0.47,0,19.900000000000002,48.8,1036,63.4,50.5,-22.35,12.664,14.855,4.196,57.0,57.8,58.0,1614,0,57.6,0.22
19,0,0.0,0.47,0,22.2,52.300000000000004,1033,63.4,51.9,-22.35,12.32,14.855,4.196,57.0,57.8,59.0,1614,0,57.6,0.22
20,0,0.0,0.46,0,23.9,53.400000000000006,1006,63.5,52.5,-22.36,11.938,14.855,4.196,57.0,57.8,59.0,1614,0,57.6,0.22
21,0,0.0,0.46,0,24.5,53.400000000000006,950,63.6,52.5,-22.35,11.633,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.23
22,0,0.0,0.46,0,24.7,53.400000000000006,894,63.7,52.5,-22.36,11.305,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.22
23,4,0.0,0.46,0,24.8,53.400000000000006,851,63.9,52.4,-22.36,10.984,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.23
24,6,0.0,0.47,0,24.9,53.400000000000006,818,64.1,52.4,-22.35,10.68,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.23
25,6,0.0,0.46,0,24.8,53.400000000000006,795,64.3,52.4,-22.36,10.391,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.22
26,1,0.0,0.46,0,24.7,53.400000000000006,779,64.6,52.3,-22.34,10.117,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.22
27,0,0.0,0.47,0,24.6,53.400000000000006,768,64.9,52.3,-22.35,9.844,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.22
28,0,0.0,0.47,0,24.6,53.400000000000006,759,65.4,52.3,-22.34,9.609,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.22
29,0,0.0,0.47,0,24.7,53.400000000000006,754,65.7,52.3,-22.36,9.383,14.859,4.195,57.0,57.8,59.0,1614,0,57.6,0.23
30,0,0.0,0.47,0,24.6,53.400000000000006,750,66.1,52.2,-22.34,9.172,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.21
31,0,0.0,0.47,0,24.6,53.400000000000006,747,66.4,52.2,-22.36,8.984,14.859,4.196,57.0,57.8,59.0,1614,0,57.6,0.21
32,0,0.0,0.46,0,24.7,53.400000000000006,745,66.7,52.2,-22.36,8.797,14.855,4.196,57.0,57.8,59.0,1614,0,57.5,0.21
33,0,0.0,0.47,0,24.6,53.400000000000006,745,67.0,52.1,-22.37,8.648,14.859,4.196,57.0,57.8,59.0,1614,0,57.5,0.22
34,0,0.0,0.47,0,24.7,53.400000000000006,744,67.3,52.1,-22.34,8.5,14.859,4.196,57.0,57.8,59.0,1614,0,57.5,0.22
35,0,0.0,0.47,0,24.7,53.400000000000006,743,67.6,52.1,-22.34,8.391,14.855,4.196,57.0,57.8,59.0,1614,0,57.5,0.21
36,0,0.0,0.47,0,24.6,53.400000000000006,743,67.9,52.1,-22.35,8.281,14.855,4.196,57.0,57.8,59.0,1614,0,57.5,0.22
37,0,0.0,0.47,0,24.6,53.400000000000006,743,68.2,52.1,-22.38,8.188,14.855,4.196,57.0,57.8,59.0,1614,0,57.5,0.22
38,0,0.0,0.47,0,24.6,53.400000000000006,743,68.5,52.1,-22.36,8.094,14.855,4.196,57.0,57.8,59.0,1614,0,57.5,0.22
39,0,0.0,0.47,0,24.6,53.400000000000006,743,68.8,52.0,-22.35,8.016,14.855,4.196,57.0,57.8,59.0,1614,0,57.5,0.21
40,0,0.0,0.47,0,24.6,53.400000000000006,743,69.1,52.1,-22.36,7.945,14.855,4.196,57.0,57.8,59.0,1614,0,57.5,0.21
41,0,0.0,0.46,0,24.6,53.400000000000006,744,69.3,52.1,-22.35,7.875,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.21
42,0,0.0,0.47,0,24.6,53.400000000000006,743,69.6,52.0,-22.35,7.82,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.21
43,0,0.0,0.47,0,24.6,53.400000000000006,743,69.9,52.1,-22.35,7.766,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.22
44,0,0.0,0.46,0,24.6,53.400000000000006,743,70.2,52.1,-22.36,7.727,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.21
45,0,0.0,0.46,0,24.6,53.400000000000006,743,70.5,52.1,-22.36,7.688,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.2
46,0,0.0,0.47,0,24.6,53.400000000000006,743,70.7,52.1,-22.36,7.648,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.21
47,0,0.0,0.46,0,24.7,53.400000000000006,743,71.0,52.1,-22.36,7.625,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.2
48,0,0.0,0.47,0,24.7,53.400000000000006,742,71.3,52.2,-22.35,7.586,14.855,4.196,57.0,57.7,59.0,1614,0,57.5,0.21
49,0,0.0,0.46,0,24.7,53.400000000000006,742,71.6,52.2,-22.37,7.562,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.2
50,0,0.0,0.47,0,24.6,53.400000000000006,742,71.8,52.2,-22.35,7.523,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.21
51,0,0.0,0.47,0,24.6,53.400000000000006,742,72.1,52.3,-22.35,7.5,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.21
52,0,0.0,0.47,0,24.6,53.400000000000006,742,72.4,52.3,-22.35,7.469,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.21
53,0,0.0,0.47,0,24.6,53.400000000000006,742,72.6,52.4,-22.36,7.453,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.21
54,0,0.0,0.46,0,24.7,53.400000000000006,742,72.9,52.4,-22.36,7.43,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.21
55,0,0.0,0.47,0,24.6,53.400000000000006,742,73.2,52.4,-22.37,7.414,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.21
56,0,0.0,0.46,0,24.5,53.400000000000006,742,73.4,52.5,-22.36,7.391,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.22
57,0,0.0,0.46,0,24.5,53.400000000000006,741,73.7,52.5,-22.36,7.383,14.852,4.196,57.0,57.7,59.0,1613,0,57.4,0.22
58,0,0.0,0.47,0,24.6,53.400000000000006,741,74.0,52.5,-22.36,7.375,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.2
59,0,0.0,0.46,0,24.6,53.400000000000006,741,74.2,52.5,-22.36,7.367,14.855,4.196,57.0,57.7,59.0,1613,0,57.4,0.21
