Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.45,0,0.0,10.8,92,71.0,8.4,-22.4,11.203,14.418,4.195,9899999762399946800000000.0,52.6,56.0,1278,0,49.5,0.22
2,0,0.0,0.45,0,0.0,13.900000000000002,217,71.2,17.3,-22.4,11.203,14.418,4.195,9899999762399946800000000.0,52.6,56.0,1323,0,49.5,0.21
3,0,0.0,0.44,0,1.5,16.6,428,71.3,25.6,-22.41,11.195,14.418,4.195,9899999762399946800000000.0,52.6,9.899999762399945e+24,1371,0,49.5,0.21
4,0,0.0,0.44,0,2.4,19.0,647,71.3,31.8,-22.4,11.195,14.418,4.196,52.0,52.6,9.899999762399945e+24,1393,0,49.5,0.21
5,0,0.0,0.45,0,3.3000000000000003,21.2,830,71.2,36.3,-22.39,11.195,14.418,4.196,53.0,52.6,56.0,1404,0,49.5,0.21
6,0,0.0,0.45,0,4.3999999999999995,23.1,947,70.9,41.0,-22.39,11.195,14.418,4.195,53.0,52.6,56.0,1409,0,49.5,0.22
7,0,0.0,0.45,0,5.5,24.7,1002,70.5,44.3,-22.39,11.195,14.418,4.195,53.0,52.6,56.0,1411,0,49.5,0.22
8,0,0.0,0.44,0,6.5,26.1,1013,69.8,47.4,-22.41,11.188,14.418,4.195,53.0,52.5,56.0,1409,0,49.5,0.22
9,0,0.0,0.45,0,7.5,27.200000000000003,997,69.1,50.4,-22.4,11.172,14.418,4.195,52.0,52.6,56.0,1405,1,49.5,0.2
10,0,0.0,0.45,0,8.4,28.4,972,68.7,53.8,-22.39,11.156,14.418,4.196,53.0,52.5,56.0,1403,1,49.5,0.21
11,0,0.0,0.44,0,9.3,29.599999999999998,954,68.3,57.1,-22.39,11.141,14.418,4.195,52.0,52.5,56.0,1402,1,49.5,0.21
12,0,0.0,0.44,0,10.100000000000001,31.0,946,67.8,60.5,-22.39,11.117,14.418,4.195,53.0,52.5,56.0,1402,1,49.5,0.22
13,0,0.0,0.44,0,11.1,32.7,949,67.3,64.5,-22.4,11.086,14.414,4.196,53.0,52.6,56.0,1402,1,49.5,0.22
14,0,0.0,0.45,0,12.2,34.699999999999996,966,67.0,64.2,-22.39,11.062,14.414,4.196,53.0,52.5,56.0,1402,1,49.5,0.21
15,0,0.0,0.45,0,13.5,37.0,995,66.7,45.3,-22.39,11.031,14.414,4.195,52.0,52.6,56.0,1402,1,49.5,0.21
16,0,0.0,0.45,0,15.1,40.0,1033,66.4,46.6,-22.38,11.0,14.414,4.195,52.0,52.5,56.0,1402,1,49.5,0.21
17,0,0.0,0.47,0,16.900000000000002,42.9,1073,66.2,47.9,-22.39,10.969,14.414,4.195,52.0,52.5,56.0,1402,1,49.5,0.21
18,0,0.0,0.47,0,18.8,46.2,1104,66.2,49.4,-22.37,10.938,14.414,4.196,52.0,52.5,56.0,1402,1,49.5,0.22
19,0,0.0,0.47,0,21.2,50.5,1122,66.2,51.1,-22.37,10.906,14.414,4.195,52.0,52.5,56.0,1402,1,49.5,0.21
20,0,0.0,0.46,0,23.599999999999998,53.400000000000006,1113,66.3,52.3,-22.39,10.867,14.414,4.196,52.0,52.5,56.0,1402,1,49.5,0.21
21,0,0.0,0.47,0,24.5,53.400000000000006,1052,66.5,52.3,-22.36,10.836,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.21
22,0,0.0,0.47,0,24.9,53.400000000000006,976,66.7,52.3,-22.37,10.797,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.22
23,0,0.0,0.46,0,25.0,53.400000000000006,912,66.8,52.2,-22.38,10.758,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.2
24,0,0.0,0.46,0,25.0,53.400000000000006,865,67.0,52.2,-22.38,10.719,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.2
25,0,0.0,0.46,0,25.0,53.400000000000006,832,67.1,52.1,-22.38,10.688,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.21
26,0,0.0,0.45,0,25.0,53.400000000000006,809,67.3,52.1,-22.37,10.664,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.2
27,0,0.0,0.46,0,24.9,53.400000000000006,792,67.4,52.0,-22.38,10.633,14.418,4.195,52.0,52.5,56.0,1402,1,49.5,0.2
28,0,0.0,0.46,0,24.9,53.400000000000006,781,67.5,52.0,-22.39,10.609,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.21
29,0,0.0,0.46,0,24.9,53.400000000000006,772,67.7,52.0,-22.38,10.586,14.418,4.196,53.0,52.5,56.0,1402,1,49.5,0.21
30,0,0.0,0.46,0,24.9,53.400000000000006,767,67.8,51.9,-22.38,10.562,14.418,4.195,52.0,52.5,56.0,1402,1,49.5,0.21
31,0,0.0,0.47,0,24.9,53.400000000000006,762,68.0,51.9,-22.38,10.547,14.418,4.196,52.0,52.5,56.0,1402,1,49.5,0.21
32,0,0.0,0.46,0,24.9,53.400000000000006,760,68.1,51.9,-22.38,10.523,14.418,4.195,53.0,52.5,56.0,1403,1,49.5,0.22
33,0,0.0,0.47,0,24.8,53.400000000000006,758,68.3,51.8,-22.39,10.508,14.418,4.196,52.0,52.4,56.0,1403,1,49.5,0.21
34,0,0.0,0.47,0,24.8,53.400000000000006,757,68.5,51.8,-22.39,10.492,14.418,4.196,52.0,52.5,56.0,1403,1,49.5,0.22
35,0,0.0,0.47,0,24.8,53.400000000000006,756,68.7,51.8,-22.38,10.477,14.418,4.196,52.0,52.5,56.0,1403,1,49.5,0.22
36,0,0.0,0.47,0,24.8,53.400000000000006,756,68.8,51.8,-22.38,10.453,14.418,4.195,52.0,52.5,56.0,1403,1,49.5,0.21
37,0,0.0,0.46,0,24.8,53.400000000000006,756,69.0,51.8,-22.38,10.438,14.418,4.196,52.0,52.4,57.0,1403,1,49.5,0.22
38,0,0.0,0.47,0,24.8,53.400000000000006,756,69.2,51.7,-22.39,10.422,14.418,4.196,52.0,52.4,57.0,1403,1,49.5,0.22
39,0,0.0,0.47,0,24.8,53.400000000000006,756,69.4,51.8,-22.39,10.406,14.418,4.196,52.0,52.4,57.0,1403,1,49.5,0.2
40,0,0.0,0.47,0,24.8,53.400000000000006,755,69.6,51.9,-22.38,10.391,14.418,4.196,52.0,52.4,57.0,1403,1,49.5,0.2
41,0,0.0,10.62,1,24.7,53.2,756,69.8,51.8,-22.38,10.391,14.422,4.195,52.0,52.4,57.0,1403,1,49.4,0.21
42,0,0.0,11.63,1,24.7,53.400000000000006,767,70.0,51.8,-22.39,10.383,14.418,4.196,52.0,52.4,57.0,1403,1,49.5,0.21
43,3,0.0,13.09,1,24.7,53.400000000000006,780,70.2,51.8,-22.37,10.383,14.418,4.196,52.0,52.4,57.0,1403,1,49.5,0.21
44,5,0.0,14.47,1,24.7,53.400000000000006,789,70.4,51.8,-22.38,10.375,14.418,4.195,52.0,52.3,57.0,1403,1,49.5,0.2
45,1,0.0,15.76,1,24.7,53.400000000000006,794,70.6,51.8,-22.38,10.367,14.418,4.195,52.0,52.4,57.0,1403,1,49.5,0.21
46,0,0.0,16.91,1,24.7,53.400000000000006,797,70.8,51.8,-22.39,10.367,14.418,4.196,52.0,52.4,57.0,1403,1,49.4,0.21
47,0,0.0,17.86,1,24.7,53.400000000000006,798,71.0,51.9,-22.39,10.359,14.418,4.196,52.0,52.5,57.0,1403,1,49.5,0.21
48,0,0.0,18.32,1,24.8,53.400000000000006,797,71.3,51.8,-22.39,10.359,14.418,4.195,52.0,52.7,57.0,1403,1,49.4,0.22
49,0,0.0,18.31,1,24.7,53.400000000000006,795,71.5,51.8,-22.39,10.359,14.418,4.195,52.0,52.9,57.0,1403,1,49.5,0.21
50,0,0.0,18.32,1,24.8,53.400000000000006,793,71.7,51.8,-22.4,10.352,14.418,4.195,53.0,53.1,57.0,1403,1,49.4,0.21
51,0,0.0,18.32,1,24.8,53.400000000000006,792,71.9,51.8,-22.39,10.359,14.418,4.196,53.0,53.4,57.0,1403,1,49.4,0.21
52,0,0.0,18.31,1,24.7,53.400000000000006,791,72.2,51.8,-22.38,10.359,14.418,4.195,53.0,53.6,57.0,1403,1,49.4,0.22
53,0,0.0,18.29,1,24.8,53.400000000000006,791,72.4,51.9,-22.39,10.352,14.418,4.196,53.0,53.9,57.0,1403,1,49.4,0.21
54,0,0.0,18.26,1,24.7,53.400000000000006,790,72.6,51.9,-22.39,10.352,14.418,4.196,53.0,54.1,57.0,1403,1,49.4,0.2
55,0,0.0,18.35,1,24.7,53.400000000000006,790,72.9,51.9,-22.38,10.359,14.418,4.196,54.0,54.3,57.0,1403,1,49.4,0.21
56,0,0.0,18.28,1,24.7,53.400000000000006,790,73.1,51.9,-22.39,10.359,14.418,4.195,54.0,54.6,57.0,1403,1,49.4,0.2
57,0,0.0,18.31,1,24.7,53.400000000000006,790,73.3,52.0,-22.39,10.359,14.418,4.196,54.0,54.9,57.0,1403,1,49.4,0.21
58,0,0.0,18.35,1,24.8,53.400000000000006,790,73.6,52.0,-22.38,10.359,14.418,4.195,54.0,55.1,57.0,1403,1,49.4,0.21
59,0,0.0,18.29,1,24.8,53.400000000000006,790,73.8,52.0,-22.39,10.359,14.418,4.195,54.0,55.4,57.0,1403,1,49.4,0.2
60,0,0.0,18.28,1,24.8,53.400000000000006,790,74.0,52.1,-22.38,10.359,14.418,4.195,54.0,55.6,57.0,1403,1,49.4,0.21
61,0,0.0,18.31,1,24.8,53.400000000000006,790,74.3,52.1,-22.38,10.359,14.418,4.196,54.0,55.8,57.0,1403,1,49.4,0.21
62,0,0.0,18.27,1,24.7,53.400000000000006,790,74.5,52.1,-22.37,10.367,14.418,4.196,55.0,56.0,57.0,1403,1,49.4,0.21
63,0,0.0,18.3,1,24.7,53.400000000000006,789,74.8,52.2,-22.39,10.367,14.418,4.196,55.0,56.3,57.0,1403,1,49.4,0.22
64,0,0.0,18.27,1,24.7,53.400000000000006,789,75.0,52.2,-22.39,10.367,14.418,4.196,55.0,56.4,57.0,1403,1,49.4,0.22
65,0,0.0,18.27,1,24.7,53.400000000000006,789,75.2,52.2,-22.38,10.375,14.418,4.196,55.0,56.6,57.0,1403,1,49.4,0.21
66,0,0.0,18.26,1,24.7,53.400000000000006,789,75.5,52.2,-22.38,10.367,14.418,4.196,56.0,56.8,57.0,1403,1,49.4,0.2
67,0,0.0,18.28,1,24.7,53.400000000000006,789,75.7,52.2,-22.39,10.359,14.418,4.195,56.0,57.0,57.0,1403,1,49.4,0.19
68,0,0.0,18.26,1,24.7,53.400000000000006,789,76.0,52.3,-22.37,10.352,14.418,4.196,56.0,57.2,57.0,1403,1,49.4,0.21
69,0,0.0,18.26,1,24.7,53.400000000000006,789,76.2,52.2,-22.39,10.352,14.418,4.196,56.0,57.3,57.0,1403,1,49.4,0.21
