Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.47,0,0.0,8.5,54,41.1,7.8,-22.38,4.414,14.727,4.193,9899999762399946800000000.0,40.1,42.0,1380,0,36.4,0.24
2,0,0.0,0.47,0,0.0,11.3,75,41.1,20.2,-22.38,4.414,14.727,4.193,9899999762399946800000000.0,40.1,42.0,1415,0,36.4,0.23
3,0,0.0,0.47,0,0.0,13.900000000000002,240,41.1,37.6,-22.39,4.414,14.727,4.193,9899999762399946800000000.0,40.1,9.899999762399945e+24,1459,0,36.4,0.24
4,0,0.0,0.46,0,1.4000000000000001,16.2,468,41.1,50.0,-22.39,4.414,14.727,4.193,9899999762399946800000000.0,40.1,9.899999762399945e+24,1502,0,36.4,0.24
5,0,0.0,0.47,0,2.1999999999999997,18.3,699,41.1,56.4,-22.38,4.414,14.727,4.193,40.0,40.1,42.0,1522,0,36.4,0.23
6,0,0.0,0.47,0,3.1,20.200000000000003,889,41.1,62.0,-22.38,4.414,14.727,4.193,40.0,40.1,42.0,1531,0,36.4,0.23
7,0,0.0,0.47,0,4.0,21.9,1012,41.2,53.5,-22.38,4.414,14.727,4.193,40.0,40.1,42.0,1535,0,36.4,0.24
8,0,0.0,0.46,0,4.9,23.599999999999998,1073,41.2,42.5,-22.38,4.406,14.727,4.193,40.0,40.1,42.0,1537,0,36.4,0.23
9,0,0.0,0.47,0,5.8999999999999995,25.1,1093,41.2,43.6,-22.39,4.406,14.723,4.193,40.0,40.1,42.0,1538,0,36.5,0.23
10,0,0.0,0.47,0,7.000000000000001,26.5,1085,41.2,44.3,-22.38,4.398,14.723,4.193,40.0,40.1,42.0,1538,0,36.4,0.24
11,0,0.0,0.47,0,7.9,27.900000000000002,1065,41.2,45.0,-22.38,4.391,14.723,4.193,40.0,40.1,42.0,1539,0,36.4,0.23
12,0,0.0,0.47,0,8.9,29.4,1045,41.2,45.6,-22.39,4.383,14.723,4.193,40.0,40.1,42.0,1539,0,36.4,0.22
13,0,0.0,0.47,0,9.9,31.0,1031,41.2,46.6,-22.39,4.383,14.723,4.193,40.0,40.1,42.0,1539,0,36.4,0.22
14,0,0.0,0.47,0,11.0,32.800000000000004,1025,41.2,47.4,-22.37,4.375,14.723,4.193,40.0,40.1,42.0,1539,0,36.4,0.24
15,0,0.0,0.47,0,12.2,34.8,1028,41.3,48.3,-22.38,4.367,14.719,4.193,40.0,40.1,42.0,1539,0,36.4,0.23
16,0,0.0,0.47,0,13.600000000000001,37.2,1043,41.3,49.4,-22.36,4.352,14.719,4.193,40.0,40.1,43.0,1539,0,36.4,0.23
17,0,0.0,0.47,0,15.299999999999999,40.300000000000004,1072,41.3,51.0,-22.37,4.344,14.719,4.193,40.0,40.1,43.0,1539,0,36.5,0.24
18,0,0.0,0.49,0,17.1,43.3,1104,41.4,52.4,-22.37,4.328,14.715,4.193,40.0,40.0,43.0,1539,0,36.4,0.23
19,4,0.0,0.49,0,19.3,47.199999999999996,1127,41.4,54.2,-22.38,4.312,14.715,4.193,40.0,40.0,43.0,1539,0,36.4,0.24
20,2,0.0,0.5,0,22.0,51.9,1134,41.5,56.4,-22.36,4.305,14.715,4.193,40.0,40.0,43.0,1539,0,36.4,0.24
21,0,0.0,0.5,0,24.099999999999998,53.400000000000006,1104,41.6,57.1,-22.36,4.297,14.707,4.193,40.0,40.0,43.0,1539,0,36.4,0.24
22,0,0.0,0.49,0,24.9,53.400000000000006,1025,41.8,57.2,-22.37,4.281,14.699,4.193,39.0,40.0,43.0,1539,0,36.4,0.23
