Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.37,0,2.1999999999999997,19.400000000000002,541,77.5,30.7,-22.41,23.578,14.785,4.198,82.0,81.9,94.0,952,0,81.1,0.17
2,0,0.0,0.37,0,3.2,21.7,713,77.6,35.0,-22.41,23.539,14.781,4.198,82.0,81.9,94.0,952,0,81.1,0.17
3,0,0.0,0.37,0,4.2,23.400000000000002,813,77.6,38.8,-22.41,23.492,14.781,4.199,82.0,81.9,94.0,953,0,81.1,0.17
4,0,0.0,0.36,0,5.3,24.6,849,77.6,41.0,-22.41,23.438,14.781,4.199,82.0,81.9,94.0,953,0,81.2,0.17
5,0,0.0,0.37,0,6.2,25.4,845,77.6,42.9,-22.41,23.375,14.781,4.198,82.0,81.9,94.0,953,0,81.1,0.17
6,0,0.0,0.36,0,7.000000000000001,26.400000000000002,832,77.6,44.8,-22.42,23.297,14.781,4.199,82.0,81.9,94.0,953,0,81.1,0.17
7,0,0.0,0.38,0,7.8,27.400000000000002,829,77.5,47.3,-22.41,23.203,14.781,4.198,82.0,81.9,94.0,953,0,81.1,0.16
8,0,0.0,0.39,0,8.7,28.7,842,77.4,49.7,-22.41,23.109,14.781,4.198,82.0,81.9,94.0,953,0,81.1,0.18
9,0,0.0,0.4,0,9.6,30.3,874,77.3,52.9,-22.41,23.016,14.781,4.198,82.0,81.9,94.0,953,0,81.2,0.18
10,0,0.0,0.42,0,10.7,32.2,925,77.3,56.6,-22.4,22.93,14.781,4.198,82.0,81.9,94.0,953,0,81.2,0.17
11,0,0.0,0.43,0,12.0,34.300000000000004,986,77.2,45.0,-22.4,22.844,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.17
12,0,0.0,0.42,0,13.4,36.6,1050,77.2,45.7,-22.39,22.758,14.781,4.198,82.0,81.9,94.0,953,0,81.2,0.17
13,0,0.0,0.4,0,15.0,39.5,1112,77.2,46.8,-22.4,22.664,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.17
14,0,0.0,0.4,0,16.8,42.5,1162,77.3,48.0,-22.36,22.539,14.781,4.199,82.0,81.9,94.0,953,0,81.2,0.18
15,0,0.0,0.39,0,18.7,45.5,1195,77.3,49.0,-22.39,22.344,14.781,4.198,82.0,81.8,94.0,953,0,81.2,0.18
16,0,0.0,0.4,0,21.0,50.1,1220,77.4,50.5,-22.39,22.086,14.781,4.199,81.0,81.8,94.0,953,0,81.2,0.18
17,0,0.0,0.4,0,23.5,53.5,1227,77.4,51.9,-22.37,21.812,14.781,4.199,81.0,81.8,94.0,953,0,81.2,0.18
18,0,0.0,0.39,0,24.3,53.300000000000004,1152,77.5,51.9,-22.38,21.516,14.781,4.198,81.0,81.8,94.0,953,0,81.1,0.18
19,0,0.0,0.4,0,24.7,53.5,1053,77.6,51.9,-22.38,21.227,14.781,4.198,81.0,81.8,94.0,953,0,81.2,0.18
20,0,0.0,0.4,0,24.9,53.5,967,77.7,51.9,-22.37,20.945,14.781,4.199,81.0,81.8,94.0,953,0,81.2,0.18
21,0,0.0,0.4,0,24.9,53.5,905,77.8,51.9,-22.39,20.688,14.781,4.199,81.0,81.8,94.0,953,0,81.2,0.18
22,0,0.0,0.39,0,24.8,53.5,862,77.9,51.9,-22.39,20.461,14.781,4.198,82.0,81.9,94.0,953,0,81.2,0.18
23,0,0.0,0.4,0,24.8,53.5,831,78.1,51.9,-22.38,20.258,14.781,4.199,81.0,81.8,94.0,953,0,81.2,0.18
24,0,0.0,0.4,0,24.7,53.400000000000006,812,78.2,51.9,-22.37,20.094,14.781,4.199,81.0,81.8,94.0,953,0,81.2,0.17
25,0,0.0,0.4,0,24.7,53.400000000000006,797,78.3,51.8,-22.39,19.953,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.17
26,0,0.0,0.41,0,24.6,53.400000000000006,788,78.4,51.8,-22.39,19.859,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.18
27,0,0.0,0.43,0,24.6,53.400000000000006,783,78.5,51.9,-22.38,19.797,14.781,4.199,82.0,81.9,94.0,953,0,81.2,0.18
28,0,0.0,0.43,0,24.6,53.400000000000006,780,78.7,51.9,-22.37,19.766,14.781,4.199,82.0,81.9,94.0,953,0,81.2,0.18
29,0,0.0,0.42,0,24.6,53.400000000000006,777,78.8,51.9,-22.38,19.742,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.18
30,0,0.0,0.43,0,24.5,53.400000000000006,776,79.0,51.9,-22.39,19.727,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.18
31,0,0.0,0.43,0,24.5,53.400000000000006,776,79.1,51.9,-22.39,19.719,14.781,4.198,81.0,81.9,94.0,953,0,81.2,0.17
32,0,0.0,0.43,0,24.5,53.400000000000006,777,79.3,52.2,-22.38,19.734,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.17
33,0,0.0,0.42,0,24.5,53.400000000000006,778,79.4,52.2,-22.37,19.773,14.781,4.199,81.0,81.9,94.0,953,0,81.2,0.17
34,0,0.0,0.43,0,24.5,53.400000000000006,777,79.6,52.3,-22.38,19.852,14.781,4.198,82.0,81.9,95.0,953,0,81.2,0.18
35,0,0.0,0.43,0,24.5,53.400000000000006,778,79.8,52.4,-22.37,19.93,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.17
36,0,0.0,0.42,0,24.5,53.400000000000006,779,79.9,52.3,-22.4,20.0,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.18
37,0,0.0,0.42,0,24.4,53.400000000000006,779,80.1,52.4,-22.36,20.078,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.17
38,0,0.0,0.42,0,24.4,53.400000000000006,780,80.3,52.5,-22.38,20.164,14.781,4.198,81.0,81.9,95.0,953,0,81.2,0.18
39,0,0.0,0.41,0,24.5,53.400000000000006,781,80.5,52.5,-22.38,20.242,14.781,4.198,81.0,81.9,95.0,953,0,81.2,0.18
40,0,0.0,0.42,0,24.5,53.400000000000006,781,80.7,52.5,-22.39,20.273,14.781,4.199,82.0,81.9,95.0,953,0,81.2,0.17
41,0,0.0,0.42,0,24.5,53.400000000000006,781,80.9,52.5,-22.38,20.273,14.781,4.199,82.0,81.9,95.0,953,0,81.2,0.18
42,0,0.0,0.42,0,24.5,53.300000000000004,781,81.1,52.6,-22.38,20.258,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.18
43,0,0.0,0.42,0,24.5,53.400000000000006,783,81.3,52.5,-22.38,20.219,14.781,4.199,81.0,81.9,95.0,953,0,81.3,0.18
44,0,0.0,0.43,0,24.6,53.400000000000006,787,81.6,52.6,-22.39,20.172,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.18
45,0,0.0,0.42,0,24.6,53.400000000000006,788,81.8,52.6,-22.38,20.133,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.18
46,0,0.0,0.42,0,24.5,53.400000000000006,791,82.0,52.7,-22.39,20.094,14.781,4.199,82.0,81.9,95.0,953,0,81.2,0.18
47,0,0.0,0.42,0,24.6,53.400000000000006,792,82.3,52.7,-22.38,20.047,14.781,4.199,82.0,81.9,95.0,953,0,81.2,0.18
48,0,0.0,0.42,0,24.6,53.400000000000006,793,82.5,52.7,-22.39,20.008,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.18
49,0,0.0,0.43,0,24.6,53.400000000000006,795,82.8,52.8,-22.4,19.977,14.781,4.199,81.0,81.9,95.0,953,0,81.3,0.19
50,0,0.0,0.43,0,24.6,53.400000000000006,797,83.0,52.8,-22.38,19.945,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.17
51,0,0.0,0.43,0,24.6,53.400000000000006,797,83.2,52.9,-22.39,19.914,14.781,4.199,81.0,81.9,95.0,953,0,81.2,0.18
52,0,0.0,0.43,0,24.6,53.400000000000006,799,83.5,52.8,-22.39,19.883,14.781,4.199,81.0,81.9,95.0,953,0,81.3,0.19
53,0,0.0,0.43,0,24.6,53.400000000000006,801,83.7,52.9,-22.37,19.867,14.781,4.199,82.0,81.9,95.0,953,0,81.3,0.17
54,0,0.0,0.42,0,24.6,53.400000000000006,803,84.0,52.9,-22.38,19.867,14.781,4.199,82.0,81.9,95.0,953,0,81.3,0.18
55,0,0.0,0.42,0,24.6,53.400000000000006,806,84.2,53.0,-22.38,19.883,14.781,4.199,81.0,82.0,95.0,953,0,81.3,0.18
56,0,0.0,0.42,0,24.6,53.400000000000006,807,84.5,53.0,-22.38,19.906,14.781,4.199,81.0,82.0,95.0,953,0,81.3,0.18
57,0,0.0,10.29,1,24.5,53.2,811,84.7,53.0,-22.37,19.93,14.781,4.199,82.0,82.0,95.0,953,0,81.2,0.19
58,0,0.0,10.79,1,24.6,53.400000000000006,826,85.0,53.0,-22.38,19.953,14.781,4.198,82.0,81.9,95.0,953,0,81.3,0.18
59,0,0.0,11.86,1,24.6,53.400000000000006,843,85.2,53.1,-22.39,19.977,14.781,4.199,81.0,81.9,95.0,953,0,81.3,0.18
60,0,0.0,13.05,1,24.6,53.400000000000006,855,85.5,53.1,-22.37,20.016,14.781,4.199,81.0,81.8,95.0,953,0,81.3,0.18
61,0,0.0,13.01,1,24.6,53.400000000000006,862,85.8,53.1,-22.38,20.055,14.781,4.198,81.0,81.9,95.0,953,0,81.3,0.18
62,0,0.0,13.01,1,24.7,53.400000000000006,865,86.0,53.2,-22.37,20.094,14.781,4.199,81.0,82.0,95.0,953,0,81.3,0.18
63,4,0.0,13.05,1,24.7,53.400000000000006,869,86.3,53.1,-22.38,20.141,14.781,4.199,82.0,82.3,95.0,953,0,81.3,0.18
64,3,0.0,12.98,1,24.7,53.400000000000006,871,86.5,53.2,-22.38,20.18,14.781,4.199,82.0,82.6,95.0,953,0,81.3,0.18
65,0,0.0,13.01,1,24.6,53.400000000000006,873,86.7,53.3,-22.38,20.211,14.781,4.199,82.0,83.0,94.0,953,0,81.3,0.19
66,0,0.0,12.91,1,24.7,53.400000000000006,876,87.0,53.3,-22.39,20.242,14.781,4.199,82.0,83.5,95.0,953,0,81.3,0.19
67,0,0.0,13.02,1,24.7,53.400000000000006,876,87.2,53.2,-22.38,20.297,14.781,4.199,83.0,83.9,94.0,953,0,81.3,0.18
