Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.49,0,0.0,10.8,65,37.9,20.5,-22.39,1.523,14.766,4.193,9899999762399946800000000.0,35.8,45.0,1372,0,30.7,0.22
2,0,0.0,0.49,0,0.0,13.600000000000001,208,37.9,40.0,-22.39,1.523,14.766,4.193,9899999762399946800000000.0,35.8,45.0,1418,0,30.7,0.23
3,0,0.0,0.5,0,1.3,16.0,436,37.9,54.0,-22.39,1.516,14.766,4.193,9899999762399946800000000.0,35.8,9.899999762399945e+24,1468,0,30.7,0.22
4,0,0.0,0.49,0,2.1,18.2,673,38.0,61.1,-22.39,1.516,14.766,4.193,19.0,35.8,9.899999762399945e+24,1494,0,30.7,0.22
5,0,0.0,0.49,0,3.0,20.200000000000003,871,38.0,49.2,-22.38,1.516,14.766,4.193,36.0,35.8,45.0,1505,0,30.7,0.22
6,0,0.0,0.49,0,4.0,22.0,1000,38.0,41.6,-22.38,1.508,14.766,4.193,36.0,35.8,45.0,1510,0,30.7,0.21
7,0,0.0,0.49,0,4.9,23.599999999999998,1063,38.0,43.2,-22.38,1.508,14.766,4.193,36.0,35.8,45.0,1513,0,30.7,0.22
8,0,0.0,0.5,0,5.8999999999999995,25.1,1081,38.0,44.2,-22.38,1.5,14.766,4.193,36.0,35.8,45.0,1514,0,30.7,0.22
9,0,0.0,0.49,0,6.9,26.5,1070,38.0,44.8,-22.39,1.492,14.766,4.193,36.0,35.8,45.0,1514,0,30.7,0.23
10,0,0.0,0.49,0,7.9,27.800000000000004,1049,38.0,45.5,-22.38,1.484,14.766,4.193,35.0,35.8,45.0,1515,0,30.7,0.22
11,0,0.0,0.48,0,8.9,29.299999999999997,1029,37.9,46.5,-22.38,1.469,14.766,4.193,35.0,35.8,45.0,1515,0,30.7,0.22
12,0,0.0,0.48,0,9.9,30.9,1015,37.9,47.3,-22.39,1.453,14.766,4.193,36.0,35.8,45.0,1515,0,30.7,0.22
13,0,0.0,0.48,0,10.9,32.6,1010,37.9,48.2,-22.38,1.438,14.766,4.193,35.0,35.8,45.0,1515,0,30.7,0.22
14,0,0.0,0.48,0,12.2,34.699999999999996,1013,37.9,49.2,-22.38,1.414,14.766,4.193,35.0,35.8,45.0,1515,0,30.7,0.24
15,0,0.0,0.47,0,13.600000000000001,37.1,1026,37.9,50.4,-22.36,1.398,14.766,4.193,36.0,35.8,45.0,1515,0,30.7,0.23
