Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.44,0,0.0,9.0,106,76.2,4.6,-22.39,13.992,14.887,4.198,9899999762399946800000000.0,65.6,72.0,1388,0,48.6,0.21
2,0,0.0,0.44,0,0.0,12.1,133,76.2,11.8,-22.4,13.992,14.887,4.198,9899999762399946800000000.0,65.6,72.0,1431,0,48.6,0.21
3,0,0.0,0.44,0,0.1,14.899999999999999,313,76.3,19.5,-22.4,13.984,14.887,4.198,9899999762399946800000000.0,65.6,9.899999762399945e+24,1493,0,48.6,0.21
4,0,0.0,0.44,0,1.7000000000000002,17.4,555,76.3,25.0,-22.39,13.961,14.887,4.197,25.0,65.6,76.0,1522,0,48.6,0.21
5,0,0.0,0.44,0,2.6,19.7,784,76.3,30.6,-22.39,13.938,14.887,4.197,66.0,65.6,72.0,1538,0,48.6,0.21
6,0,0.0,0.44,0,3.5999999999999996,21.8,952,76.1,33.7,-22.4,13.906,14.883,4.198,66.0,65.6,72.0,1545,0,48.6,0.22
7,0,0.0,0.44,0,4.7,23.799999999999997,1054,75.7,38.9,-22.4,13.836,14.883,4.198,66.0,65.6,72.0,1548,0,48.6,0.22
8,0,0.0,0.44,0,5.8999999999999995,25.6,1099,75.2,42.8,-22.39,13.75,14.883,4.197,66.0,65.6,72.0,1550,0,48.6,0.22
9,0,0.0,0.44,0,7.199999999999999,27.1,1102,74.5,46.4,-22.39,13.617,14.883,4.198,66.0,65.5,72.0,1551,0,48.6,0.21
10,0,0.0,0.44,0,8.200000000000001,28.499999999999996,1078,73.8,49.7,-22.39,13.453,14.883,4.198,66.0,65.6,72.0,1551,0,48.6,0.21
11,0,0.0,0.44,0,9.1,29.9,1051,72.9,53.3,-22.39,13.281,14.883,4.198,66.0,65.5,72.0,1551,0,48.6,0.22
12,0,0.0,0.45,0,10.100000000000001,31.7,1027,72.4,57.4,-22.4,13.07,14.883,4.198,66.0,65.5,72.0,1551,0,48.6,0.22
13,0,0.0,0.44,0,11.200000000000001,33.800000000000004,1014,71.7,62.1,-22.39,12.828,14.879,4.198,66.0,65.5,72.0,1551,0,48.6,0.22
14,0,0.0,0.45,0,12.4,36.3,1010,70.9,67.4,-22.39,12.57,14.879,4.198,66.0,65.5,72.0,1551,0,48.6,0.22
15,0,0.0,0.45,0,13.8,38.9,1011,70.6,46.1,-22.38,12.281,14.879,4.198,66.0,65.5,72.0,1551,0,48.6,0.22
16,0,0.0,0.46,0,15.4,41.5,1012,70.4,46.9,-22.37,11.953,14.879,4.198,66.0,65.5,72.0,1551,0,48.6,0.21
17,0,0.0,0.47,0,17.0,43.8,1010,70.3,47.9,-22.39,11.633,14.879,4.198,66.0,65.5,72.0,1551,0,48.6,0.22
18,0,0.0,0.47,0,18.8,47.0,1013,70.3,49.2,-22.37,11.328,14.875,4.197,66.0,65.5,72.0,1551,0,48.6,0.21
19,0,0.0,0.48,0,21.0,50.7,1019,70.4,50.9,-22.37,10.984,14.875,4.198,66.0,65.5,72.0,1551,0,48.6,0.22
20,0,0.0,0.47,0,23.3,53.2,1010,70.5,52.0,-22.36,10.648,14.871,4.198,66.0,65.5,72.0,1551,0,48.6,0.21
21,0,0.0,0.47,0,24.4,53.400000000000006,970,70.7,52.1,-22.37,10.312,14.867,4.198,66.0,65.5,72.0,1551,0,48.6,0.21
22,0,0.0,0.47,0,24.8,53.400000000000006,912,70.9,52.1,-22.38,9.969,14.867,4.198,66.0,65.5,72.0,1551,0,48.6,0.21
23,0,0.0,0.47,0,24.9,53.400000000000006,863,71.1,52.0,-22.37,9.648,14.867,4.198,66.0,65.4,72.0,1551,0,48.5,0.21
24,0,0.0,0.47,0,25.0,53.400000000000006,826,71.3,52.0,-22.37,9.305,14.863,4.198,66.0,65.4,72.0,1551,0,48.5,0.21
25,0,0.0,0.47,0,25.0,53.400000000000006,799,71.6,52.0,-22.37,9.047,14.863,4.198,66.0,65.4,72.0,1551,0,48.6,0.21
26,0,0.0,0.48,0,24.9,53.400000000000006,781,71.8,51.9,-22.36,8.773,14.863,4.198,66.0,65.4,72.0,1551,0,48.6,0.21
27,0,0.0,0.47,0,24.9,53.400000000000006,768,72.0,51.9,-22.37,8.516,14.863,4.198,66.0,65.4,72.0,1551,0,48.5,0.21
28,0,0.0,0.47,0,24.9,53.400000000000006,759,72.2,51.9,-22.39,8.281,14.859,4.197,66.0,65.4,72.0,1551,0,48.5,0.21
29,0,0.0,0.47,0,24.9,53.400000000000006,753,72.4,51.9,-22.37,8.07,14.859,4.198,66.0,65.4,72.0,1551,0,48.6,0.21
30,0,0.0,0.48,0,24.9,53.400000000000006,748,72.5,51.9,-22.37,7.875,14.863,4.198,66.0,65.4,72.0,1551,0,48.5,0.22
31,0,0.0,0.47,0,24.9,53.400000000000006,745,72.7,51.9,-22.36,7.68,14.863,4.198,66.0,65.4,72.0,1551,0,48.6,0.22
32,0,0.0,0.47,0,24.9,53.400000000000006,743,72.9,51.8,-22.37,7.531,14.863,4.198,66.0,65.4,72.0,1551,0,48.5,0.22
33,0,0.0,0.47,0,24.9,53.400000000000006,742,73.1,51.9,-22.37,7.398,14.863,4.198,66.0,65.4,72.0,1551,0,48.5,0.21
34,0,0.0,0.47,0,24.9,53.400000000000006,741,73.3,51.9,-22.36,7.266,14.859,4.198,66.0,65.4,72.0,1551,0,48.5,0.21
35,0,0.0,0.47,0,24.9,53.400000000000006,740,73.5,51.8,-22.35,7.148,14.859,4.198,66.0,65.3,72.0,1551,0,48.5,0.21
36,0,0.0,0.47,0,24.9,53.400000000000006,740,73.7,51.9,-22.37,7.047,14.859,4.198,66.0,65.3,72.0,1551,0,48.5,0.21
37,0,0.0,0.47,0,24.9,53.400000000000006,740,73.9,51.8,-22.37,6.961,14.859,4.198,66.0,65.3,72.0,1551,0,48.5,0.21
38,0,0.0,0.47,0,24.9,53.400000000000006,740,74.1,51.9,-22.37,6.859,14.859,4.198,66.0,65.3,72.0,1551,0,48.5,0.21
39,0,0.0,0.47,0,24.9,53.400000000000006,740,74.3,51.9,-22.37,6.789,14.859,4.198,66.0,65.3,72.0,1551,0,48.5,0.21
40,0,0.0,0.47,0,24.8,53.400000000000006,740,74.5,51.9,-22.34,6.719,14.863,4.198,66.0,65.3,72.0,1551,0,48.5,0.22
