Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.44,0,0.0,8.4,61,50.3,6.4,-22.39,10.523,14.359,4.194,9899999762399946800000000.0,51.7,56.0,1316,0,47.8,0.23
2,0,0.0,0.44,0,0.0,11.200000000000001,79,50.3,15.1,-22.39,10.523,14.359,4.194,9899999762399946800000000.0,51.7,56.0,1321,0,47.8,0.22
3,0,0.0,0.45,0,0.0,14.000000000000002,242,50.3,28.9,-22.39,10.523,14.359,4.195,9899999762399946800000000.0,51.7,9.899999762399945e+24,1340,0,47.8,0.23
4,0,0.0,0.44,0,1.5,16.6,466,50.3,41.2,-22.39,10.523,14.359,4.195,9899999762399946800000000.0,51.7,9.899999762399945e+24,1379,0,47.8,0.23
5,0,0.0,0.44,0,2.3,18.9,689,50.3,47.5,-22.4,10.531,14.359,4.195,9899999762399946800000000.0,51.7,73.0,1396,0,47.8,0.23
6,0,0.0,0.44,0,3.2,21.0,867,50.3,52.9,-22.4,10.523,14.359,4.195,51.0,51.7,56.0,1404,0,47.8,0.23
7,0,0.0,0.44,0,4.2,22.8,979,50.3,57.6,-22.39,10.531,14.359,4.194,52.0,51.7,56.0,1408,0,47.8,0.23
8,0,0.0,0.44,0,5.2,24.3,1031,50.4,62.2,-22.39,10.531,14.359,4.195,52.0,51.7,56.0,1410,0,47.8,0.23
9,0,0.0,0.44,0,6.2,25.7,1035,50.4,65.3,-22.39,10.531,14.359,4.195,51.0,51.7,56.0,1411,0,47.8,0.23
10,0,0.0,0.44,0,7.1,26.8,1015,50.5,58.1,-22.38,10.531,14.359,4.194,51.0,51.7,56.0,1411,0,47.8,0.23
11,0,0.0,0.44,0,8.0,28.000000000000004,990,50.5,43.4,-22.39,10.531,14.359,4.195,51.0,51.7,56.0,1412,0,47.8,0.23
12,0,0.0,0.44,0,8.9,29.299999999999997,970,50.5,44.0,-22.39,10.531,14.359,4.195,52.0,51.7,57.0,1412,0,47.8,0.23
13,0,0.0,0.44,0,9.8,30.7,959,50.5,44.7,-22.39,10.523,14.359,4.195,52.0,51.7,57.0,1412,0,47.8,0.23
14,0,0.0,0.44,0,10.7,32.300000000000004,961,50.6,45.3,-22.39,10.523,14.359,4.195,52.0,51.7,57.0,1412,0,47.8,0.23
15,0,0.0,0.44,0,11.799999999999999,34.5,973,50.6,46.3,-22.39,10.523,14.359,4.194,52.0,51.7,57.0,1412,0,47.8,0.22
16,0,0.0,0.45,0,13.100000000000001,36.6,998,50.6,47.3,-22.38,10.539,14.359,4.195,51.0,51.7,57.0,1412,0,47.8,0.22
17,0,0.0,0.44,0,14.6,39.1,1031,50.7,48.5,-22.37,10.539,14.359,4.195,52.0,51.7,57.0,1412,0,47.8,0.23
18,0,0.0,0.47,0,16.3,41.8,1065,50.8,49.6,-22.36,10.539,14.359,4.195,51.0,51.7,57.0,1412,0,47.8,0.22
19,0,0.0,0.46,0,18.099999999999998,44.6,1099,50.9,50.8,-22.39,10.547,14.359,4.195,51.0,51.7,57.0,1412,0,47.8,0.23
20,0,0.0,0.47,0,20.3,48.699999999999996,1130,50.9,52.6,-22.36,10.555,14.359,4.194,51.0,51.7,57.0,1408,1,47.8,0.22
21,0,0.0,0.46,0,22.900000000000002,53.0,1144,51.0,54.5,-22.36,10.555,14.359,4.195,51.0,51.7,57.0,1404,1,47.8,0.22
22,0,0.0,0.46,0,24.4,53.5,1106,51.1,54.6,-22.38,10.555,14.359,4.194,52.0,51.7,57.0,1403,1,47.8,0.23
23,0,0.0,0.46,0,24.9,53.400000000000006,1026,51.1,54.7,-22.38,10.555,14.359,4.195,51.0,51.7,57.0,1402,1,47.8,0.22
24,0,0.0,0.46,0,25.0,53.400000000000006,953,51.2,54.6,-22.38,10.555,14.359,4.195,51.0,51.7,57.0,1402,1,47.8,0.23
25,0,0.0,0.46,0,25.1,53.400000000000006,897,51.3,54.5,-22.38,10.562,14.359,4.195,51.0,51.7,57.0,1402,1,47.8,0.24
26,0,0.0,0.46,0,25.1,53.5,856,51.4,54.4,-22.39,10.555,14.359,4.194,52.0,51.7,57.0,1402,1,47.8,0.23
27,0,0.0,0.46,0,25.1,53.400000000000006,826,51.5,54.3,-22.38,10.555,14.359,4.194,51.0,51.7,57.0,1402,1,47.8,0.24
28,0,0.0,0.46,0,25.0,53.400000000000006,806,51.6,54.2,-22.38,10.555,14.359,4.195,52.0,51.7,57.0,1402,1,47.8,0.24
29,0,0.0,0.46,0,25.0,53.400000000000006,792,51.7,54.2,-22.38,10.555,14.359,4.195,51.0,51.7,57.0,1402,1,47.8,0.24
30,0,0.0,0.46,0,25.0,53.400000000000006,781,51.8,54.0,-22.38,10.547,14.359,4.195,51.0,51.7,57.0,1402,1,47.8,0.23
31,0,0.0,0.46,0,25.0,53.400000000000006,775,51.9,54.0,-22.39,10.547,14.359,4.195,51.0,51.7,57.0,1402,1,47.8,0.24
