Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.49,0,0.0,10.9,92,76.5,6.7,-22.41,27.219,14.805,4.201,9.899999762399945e+24,83.7,95.0,1685,0,90.3,0.22
2,0,0.0,0.48,0,0.0,14.000000000000002,214,76.5,17.6,-22.41,27.227,14.805,4.2,82.0,83.7,137.0,1685,0,90.3,0.21
3,0,0.0,0.48,0,1.4000000000000001,16.6,440,76.5,25.1,-22.42,27.227,14.805,4.2,82.0,83.7,95.0,1685,0,90.3,0.2
4,0,0.0,0.5,0,2.3,18.9,674,76.5,29.7,-22.41,27.234,14.805,4.2,82.0,83.7,95.0,1685,0,90.3,0.21
5,0,0.0,0.49,0,3.2,19.7,859,76.7,32.3,-22.4,27.242,14.805,4.201,82.0,83.7,95.0,1685,0,90.3,0.21
6,0,0.0,0.49,0,4.0,19.8,994,76.9,32.5,-22.41,27.266,14.805,4.201,82.0,83.8,95.0,1685,0,90.3,0.2
7,0,0.0,0.49,0,4.8,20.0,1121,77.1,33.0,-22.41,27.281,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.19
8,0,0.0,0.51,0,5.6000000000000005,20.4,1261,77.3,33.6,-22.41,27.289,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.21
9,0,0.0,0.51,0,6.4,20.9,1418,77.5,34.5,-22.41,27.289,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.22
10,0,0.0,0.52,0,7.199999999999999,21.5,1580,77.5,35.7,-22.41,27.289,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.22
11,0,0.0,0.5,0,7.3,19.900000000000002,1664,77.6,33.4,-22.4,27.273,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.22
12,0,0.0,0.48,0,7.000000000000001,17.7,1583,77.6,29.4,-22.39,27.258,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.22
13,0,0.0,0.48,0,6.7,15.8,1484,77.6,26.2,-22.4,27.234,14.797,4.201,82.0,83.9,95.0,1685,0,90.3,0.22
14,0,0.0,0.48,0,6.4,14.2,1384,77.6,22.7,-22.4,27.188,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.22
15,0,0.0,0.49,0,6.0,12.9,1284,77.6,19.8,-22.4,27.141,14.797,4.201,82.0,83.8,95.0,1685,0,90.3,0.2
16,0,0.0,0.47,0,5.6000000000000005,11.700000000000001,1184,77.6,17.6,-22.4,27.094,14.797,4.201,82.0,83.8,95.0,1685,0,90.3,0.19
17,0,0.0,0.48,0,5.2,10.7,1084,77.6,15.8,-22.4,27.047,14.801,4.201,82.0,83.8,95.0,1685,0,90.3,0.21
18,0,0.0,0.48,0,4.9,9.8,984,77.6,14.1,-22.4,27.023,14.801,4.201,82.0,83.9,95.0,1685,0,90.3,0.21
19,0,0.0,0.48,0,4.5,9.0,884,77.7,12.8,-22.39,26.992,14.797,4.201,82.0,83.9,95.0,1685,0,90.3,0.2
20,0,0.0,0.48,0,4.2,8.200000000000001,784,77.7,11.5,-22.4,26.969,14.801,4.201,82.0,83.9,95.0,1685,0,90.4,0.21
21,0,0.0,0.47,0,3.9,7.6,684,77.7,10.6,-22.41,26.945,14.801,4.201,82.0,83.9,95.0,1685,0,90.4,0.22
