Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.62,0,0.0,11.3,81,61.5,9.5,-22.43,16.461,14.793,4.198,9.899999762399945e+24,61.3,67.0,1748,0,60.7,0.44
2,0,0.0,0.61,0,0.0,14.499999999999998,232,61.5,21.8,-22.45,16.461,14.793,4.198,9.899999762399945e+24,61.3,67.0,1748,0,60.7,0.43
3,0,0.0,0.63,0,1.6,17.2,470,61.5,32.8,-22.44,16.461,14.793,4.198,59.0,61.3,9.899999762399945e+24,1748,0,60.7,0.43
4,0,0.0,0.63,0,2.5,19.6,696,61.5,38.5,-22.45,16.461,14.793,4.198,60.0,61.3,68.0,1748,0,60.7,0.43
5,0,0.0,0.63,0,3.5000000000000004,21.7,853,61.6,43.6,-22.45,16.461,14.793,4.198,60.0,61.3,67.0,1748,0,60.7,0.43
6,0,0.0,0.63,0,4.5,23.400000000000002,939,61.6,47.1,-22.45,16.453,14.793,4.198,60.0,61.3,67.0,1748,0,60.7,0.44
7,0,0.0,0.63,0,5.5,24.7,966,61.6,50.1,-22.45,16.461,14.789,4.198,60.0,61.4,68.0,1748,0,60.7,0.44
8,0,0.0,0.63,0,6.4,25.7,960,61.7,52.6,-22.44,16.461,14.789,4.198,60.0,61.3,68.0,1748,0,60.7,0.44
9,0,0.0,0.63,0,7.3,26.700000000000003,943,61.7,55.1,-22.45,16.461,14.789,4.198,60.0,61.4,68.0,1748,0,60.7,0.44
10,0,0.0,0.67,0,8.1,28.000000000000004,936,61.7,58.1,-22.43,16.461,14.785,4.198,60.0,61.4,68.0,1748,0,60.7,0.43
11,0,0.0,0.68,0,9.1,29.4,946,61.7,61.8,-22.45,16.461,14.785,4.198,60.0,61.4,68.0,1748,0,60.7,0.44
12,0,0.0,0.69,0,10.100000000000001,31.2,968,61.8,66.2,-22.42,16.461,14.789,4.198,60.0,61.4,68.0,1748,0,60.7,0.43
13,0,0.0,0.79,0,11.200000000000001,33.0,998,61.8,69.9,-22.45,16.453,14.789,4.198,60.0,61.4,68.0,1748,0,60.7,0.43
14,0,0.0,0.93,0,12.4,34.8,1032,61.9,52.8,-22.39,16.453,14.789,4.198,60.0,61.4,68.0,1748,0,60.7,0.44
15,0,0.0,0.89,0,13.900000000000002,37.2,1075,61.9,48.3,-22.36,16.453,14.785,4.198,60.0,61.4,68.0,1748,0,60.7,0.43
16,0,0.0,0.95,0,15.4,40.2,1124,62.0,49.5,-22.4,16.453,14.789,4.198,60.0,61.4,68.0,1748,0,60.7,0.44
17,0,0.0,1.16,0,17.1,42.8,1165,62.0,50.7,-22.42,16.445,14.785,4.198,60.0,61.5,68.0,1749,0,60.7,0.44
18,0,0.0,1.41,0,19.0,46.2,1196,62.1,52.0,-22.36,16.445,14.789,4.198,60.0,61.5,68.0,1749,0,60.7,0.44
19,0,0.0,1.67,0,21.4,50.9,1218,62.2,53.8,-22.38,16.438,14.785,4.198,60.0,61.5,68.0,1749,0,60.7,0.43
20,0,0.0,1.44,0,23.799999999999997,53.800000000000004,1210,62.3,55.1,-22.41,16.438,14.789,4.198,60.0,61.5,68.0,1748,0,60.7,0.43
21,0,0.0,0.92,0,24.4,53.400000000000006,1128,62.4,55.0,-22.35,16.43,14.789,4.198,60.0,61.5,68.0,1748,0,60.7,0.44
22,0,0.0,0.9,0,24.6,53.400000000000006,1030,62.5,54.9,-22.36,16.422,14.785,4.198,60.0,61.5,68.0,1748,0,60.7,0.44
23,0,0.0,0.89,0,24.7,53.400000000000006,956,62.6,54.8,-22.39,16.414,14.789,4.198,60.0,61.5,68.0,1749,0,60.7,0.44
24,0,0.0,0.87,0,24.7,53.400000000000006,901,62.8,54.8,-22.37,16.406,14.789,4.198,60.0,61.5,68.0,1749,0,60.7,0.45
25,0,0.0,0.87,0,24.6,53.400000000000006,862,62.9,54.7,-22.38,16.398,14.789,4.198,60.0,61.6,68.0,1749,0,60.7,0.45
26,0,0.0,0.85,0,24.6,53.400000000000006,835,63.0,54.7,-22.39,16.391,14.793,4.198,60.0,61.6,68.0,1749,0,60.7,0.44
27,0,0.0,0.86,0,24.6,53.400000000000006,817,63.2,54.7,-22.39,16.391,14.793,4.198,60.0,61.6,68.0,1749,0,60.7,0.45
28,0,0.0,0.82,0,24.6,53.400000000000006,803,63.4,54.6,-22.36,16.375,14.793,4.198,60.0,61.6,68.0,1749,0,60.7,0.44
29,0,0.0,0.82,0,24.5,53.400000000000006,795,63.5,54.5,-22.37,16.375,14.793,4.198,60.0,61.6,68.0,1749,0,60.7,0.44
30,0,0.0,0.8,0,24.5,53.400000000000006,788,63.7,54.5,-22.38,16.375,14.793,4.198,60.0,61.7,68.0,1749,0,60.7,0.44
31,0,0.0,0.8,0,24.5,53.400000000000006,784,63.8,54.5,-22.38,16.375,14.793,4.198,60.0,61.7,68.0,1749,0,60.7,0.43
32,0,0.0,0.8,0,24.4,53.400000000000006,781,64.0,54.4,-22.38,16.375,14.793,4.198,60.0,61.8,68.0,1749,0,60.7,0.44
33,0,0.0,0.79,0,24.5,53.400000000000006,779,64.2,54.5,-22.39,16.367,14.793,4.198,60.0,61.8,68.0,1749,0,60.7,0.44
34,0,0.0,0.78,0,24.5,53.400000000000006,777,64.3,54.4,-22.39,16.367,14.793,4.198,60.0,61.8,68.0,1749,0,60.7,0.44
35,0,0.0,0.76,0,24.5,53.400000000000006,775,64.5,54.4,-22.37,16.367,14.793,4.198,60.0,61.8,68.0,1749,0,60.7,0.44
36,0,0.0,0.76,0,24.4,53.400000000000006,774,64.7,54.4,-22.4,16.359,14.793,4.198,60.0,61.9,68.0,1749,0,60.7,0.44
37,0,0.0,0.75,0,24.5,53.400000000000006,774,64.8,54.3,-22.35,16.359,14.793,4.198,60.0,61.9,68.0,1749,0,60.7,0.45
38,0,0.0,0.75,0,24.5,53.400000000000006,773,65.0,54.3,-22.39,16.359,14.793,4.198,60.0,61.9,68.0,1747,0,60.7,0.44
39,0,0.0,0.73,0,24.5,53.400000000000006,774,65.1,54.3,-22.39,16.352,14.793,4.199,60.0,62.0,68.0,1741,1,60.7,0.43
40,0,0.0,0.73,0,24.5,53.400000000000006,773,65.2,54.2,-22.37,16.352,14.793,4.198,60.0,62.0,68.0,1738,1,60.7,0.44
41,0,0.0,0.72,0,24.4,53.400000000000006,773,65.4,54.2,-22.41,16.352,14.793,4.198,60.0,62.0,68.0,1737,1,60.7,0.44
42,0,0.0,0.73,0,24.4,53.400000000000006,773,65.5,54.2,-22.39,16.352,14.793,4.198,60.0,62.0,68.0,1736,1,60.7,0.44
43,0,0.0,0.72,0,24.5,53.400000000000006,775,65.6,54.1,-22.38,16.344,14.793,4.198,60.0,62.1,68.0,1736,1,60.7,0.44
44,0,0.0,7.14,1,24.5,53.300000000000004,774,65.7,54.3,-22.39,16.344,14.793,4.198,60.0,62.1,68.0,1736,1,60.7,0.45
45,0,0.0,8.24,1,24.3,53.400000000000006,779,65.9,54.3,-22.35,16.336,14.793,4.198,60.0,62.2,68.0,1736,1,60.7,0.44
46,0,0.0,9.32,1,24.2,53.400000000000006,791,66.1,54.2,-22.34,16.336,14.793,4.198,60.0,62.3,68.0,1736,1,60.7,0.44
47,0,0.0,10.33,1,24.2,53.400000000000006,800,66.2,54.1,-22.37,16.336,14.793,4.198,60.0,62.6,68.0,1736,1,60.7,0.43
48,0,0.0,11.48,1,24.2,53.400000000000006,808,66.4,54.1,-22.36,16.336,14.793,4.198,61.0,63.2,68.0,1736,1,60.7,0.44
49,7,0.0,11.94,1,24.3,53.400000000000006,812,66.5,54.1,-22.38,16.336,14.793,4.198,62.0,63.8,68.0,1736,1,60.7,0.44
50,3,0.0,12.1,1,24.4,53.400000000000006,815,66.7,54.0,-22.39,16.328,14.793,4.198,63.0,64.8,68.0,1736,1,60.7,0.43
51,0,0.0,12.31,1,24.4,53.400000000000006,817,66.8,54.0,-22.38,16.328,14.793,4.198,64.0,65.6,68.0,1736,1,60.7,0.44
52,0,0.0,12.41,1,24.4,53.400000000000006,820,67.0,53.9,-22.41,16.328,14.793,4.198,64.0,66.8,68.0,1736,1,60.7,0.44
53,0,0.0,12.58,1,24.4,53.400000000000006,820,67.1,53.9,-22.41,16.328,14.793,4.198,66.0,67.7,68.0,1736,1,60.7,0.44
54,0,0.0,12.7,1,24.4,53.400000000000006,821,67.3,53.8,-22.38,16.336,14.793,4.198,67.0,68.6,68.0,1736,1,60.7,0.44
55,0,0.0,12.87,1,24.3,53.400000000000006,820,67.5,53.7,-22.41,16.336,14.793,4.198,67.0,69.6,68.0,1736,1,60.7,0.44
56,0,0.0,13.08,1,24.3,53.400000000000006,822,67.6,53.7,-22.39,16.336,14.793,4.198,68.0,70.4,68.0,1736,1,60.7,0.44
57,0,0.0,13.22,1,24.3,53.400000000000006,822,67.8,53.7,-22.4,16.336,14.793,4.198,69.0,71.3,68.0,1736,1,60.7,0.44
58,0,0.0,13.45,1,24.4,53.400000000000006,821,68.1,53.5,-22.4,16.328,14.793,4.198,70.0,72.0,68.0,1736,1,60.7,0.44
59,0,0.0,13.59,1,24.5,53.400000000000006,822,68.3,53.5,-22.4,16.328,14.793,4.198,71.0,72.6,68.0,1736,1,60.7,0.44
60,0,0.0,13.58,1,24.5,53.400000000000006,825,68.5,53.5,-22.42,16.328,14.793,4.198,71.0,73.2,68.0,1736,1,60.7,0.44
61,0,0.0,13.59,1,24.4,53.400000000000006,824,68.8,53.4,-22.43,16.32,14.793,4.198,72.0,73.7,69.0,1736,1,60.7,0.44
