Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.47,0,0.0,12.4,133,102.9,7.0,-22.44,22.258,14.672,4.199,9.899999762399945e+24,75.4,76.0,1648,1,70.9,0.13
2,0,0.0,0.48,0,0.0,15.6,297,103.2,13.4,-22.44,22.25,14.672,4.199,71.0,75.4,76.0,1648,1,70.9,0.13
3,0,0.0,0.48,0,1.7999999999999998,18.5,527,103.4,19.6,-22.43,22.258,14.676,4.199,74.0,75.4,75.0,1648,1,70.9,0.12
4,0,0.0,0.48,0,2.9000000000000004,21.099999999999998,735,103.7,24.1,-22.43,22.258,14.672,4.199,74.0,75.4,75.0,1648,1,70.9,0.13
5,0,0.0,0.48,0,4.0,23.3,881,103.6,28.0,-22.43,22.266,14.672,4.199,74.0,75.4,76.0,1648,1,70.9,0.13
6,0,0.0,0.49,0,5.1,25.1,958,102.9,31.0,-22.42,22.266,14.672,4.199,74.0,75.4,76.0,1648,1,70.9,0.13
7,0,0.0,0.49,0,6.2,26.3,980,101.9,33.0,-22.44,22.258,14.672,4.199,74.0,75.4,76.0,1648,1,70.9,0.12
8,0,0.0,0.48,0,7.1,27.3,969,100.5,35.6,-22.45,22.258,14.672,4.199,74.0,75.4,76.0,1648,1,70.9,0.12
9,0,0.0,0.49,0,8.0,28.299999999999997,946,99.4,37.8,-22.43,22.258,14.672,4.199,74.0,75.4,76.0,1648,1,70.9,0.13
10,0,0.0,0.46,0,8.9,29.599999999999998,933,98.1,40.4,-22.42,22.25,14.672,4.199,74.0,75.4,76.0,1648,1,70.9,0.12
11,0,0.0,0.48,0,9.9,31.3,936,96.9,43.4,-22.41,22.242,14.672,4.199,74.0,75.4,76.0,1648,1,70.9,0.12
12,0,0.0,0.5,0,11.0,33.0,953,95.7,46.8,-22.43,22.227,14.672,4.199,74.0,75.4,76.0,1649,1,70.9,0.12
13,0,0.0,0.5,0,12.2,34.9,979,94.6,50.4,-22.39,22.211,14.676,4.199,74.0,75.3,76.0,1648,1,70.9,0.13
14,0,0.0,0.48,0,13.600000000000001,37.4,1017,93.8,55.0,-22.39,22.211,14.672,4.199,74.0,75.3,76.0,1648,1,70.9,0.13
15,0,0.0,0.47,0,15.1,39.900000000000006,1063,93.4,60.3,-22.38,22.195,14.672,4.199,73.0,75.4,76.0,1648,1,70.9,0.13
16,0,0.0,0.48,0,16.7,42.4,1107,93.4,64.6,-22.42,22.172,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
17,0,0.0,0.49,0,18.6,46.1,1152,93.4,72.2,-22.4,22.156,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
18,0,0.0,0.49,0,21.099999999999998,51.2,1188,93.6,52.7,-22.39,22.125,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
19,0,0.0,0.5,0,23.599999999999998,53.7,1191,94.0,53.9,-22.39,22.094,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
20,0,0.0,0.5,0,24.4,53.400000000000006,1122,94.5,53.9,-22.39,22.055,14.672,4.199,74.0,75.3,76.0,1649,1,71.0,0.13
21,0,0.0,0.5,0,24.7,53.400000000000006,1036,94.9,54.0,-22.39,22.016,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
22,0,0.0,0.51,0,24.7,53.400000000000006,966,95.3,54.2,-22.39,21.984,14.672,4.2,73.0,75.3,76.0,1649,1,70.9,0.13
23,0,0.0,0.5,0,24.7,53.400000000000006,915,95.7,54.4,-22.39,21.945,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
24,0,0.0,0.5,0,24.7,53.400000000000006,878,96.1,54.4,-22.41,21.906,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
25,0,0.0,0.5,0,24.7,53.400000000000006,853,96.4,54.6,-22.41,21.867,14.672,4.199,73.0,75.3,76.0,1649,1,71.0,0.13
26,0,0.0,0.5,0,24.6,53.400000000000006,835,96.6,54.7,-22.41,21.836,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
27,0,0.0,0.5,0,24.6,53.400000000000006,822,96.8,54.8,-22.4,21.805,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
28,0,0.0,0.5,0,24.6,53.400000000000006,814,97.0,54.8,-22.38,21.773,14.672,4.199,74.0,75.3,76.0,1649,1,70.9,0.13
29,0,0.0,0.49,0,24.6,53.400000000000006,807,97.2,54.9,-22.4,21.734,14.672,4.199,73.0,75.3,76.0,1649,1,71.0,0.13
30,0,0.0,0.49,0,24.6,53.400000000000006,803,97.4,54.9,-22.39,21.711,14.672,4.199,73.0,75.3,76.0,1649,1,71.0,0.13
31,0,0.0,0.5,0,24.6,53.400000000000006,801,97.6,54.9,-22.41,21.695,14.672,4.199,74.0,75.4,76.0,1649,1,71.0,0.13
32,0,0.0,0.5,0,24.6,53.400000000000006,799,97.7,55.0,-22.37,21.672,14.672,4.199,74.0,75.3,76.0,1649,1,71.0,0.13
