Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.47,0,0.0,10.299999999999999,289,137.3,3.1,-22.44,25.102,14.004,4.199,9.899999762399945e+24,84.7,85.0,1686,1,80.8,0.09
2,0,0.0,0.47,0,0.0,13.8,399,137.8,6.9,-22.44,25.086,14.004,4.199,9.899999762399945e+24,84.7,85.0,1686,1,80.8,0.09
3,0,0.0,0.47,0,1.2,16.900000000000002,642,138.1,12.3,-22.44,25.062,14.004,4.199,81.0,84.7,85.0,1686,1,80.8,0.09
4,0,0.0,0.47,0,2.1999999999999997,19.7,886,138.4,16.2,-22.43,25.039,14.004,4.199,84.0,84.7,85.0,1686,1,80.8,0.09
5,0,0.0,0.47,0,3.4000000000000004,22.3,1072,138.5,19.2,-22.44,24.992,14.004,4.199,85.0,84.7,85.0,1686,1,80.8,0.09
6,0,0.0,0.48,0,4.6,24.7,1184,137.7,22.5,-22.43,24.945,14.004,4.199,85.0,84.7,85.0,1686,1,80.9,0.1
7,0,0.0,0.5,0,5.8999999999999995,26.900000000000002,1236,136.2,26.0,-22.43,24.875,14.004,4.199,84.0,84.7,85.0,1686,1,80.8,0.09
8,0,0.0,0.5,0,7.199999999999999,28.799999999999997,1244,134.3,29.1,-22.43,24.766,14.004,4.199,84.0,84.7,85.0,1686,1,80.9,0.09
9,6,0.0,0.49,0,8.4,30.4,1223,132.8,31.8,-22.43,24.625,14.004,4.199,84.0,84.7,85.0,1686,1,80.9,0.1
10,7,0.0,0.5,0,9.5,31.7,1184,131.2,34.2,-22.43,24.453,14.004,4.199,84.0,84.7,85.0,1686,1,80.9,0.09
11,1,0.0,0.53,0,10.6,32.9,1136,129.7,36.6,-22.44,24.25,14.004,4.199,84.0,84.7,85.0,1687,1,80.9,0.1
12,0,0.0,0.52,0,11.600000000000001,34.5,1096,127.9,39.2,-22.41,24.016,14.004,4.199,84.0,84.7,85.0,1687,1,80.9,0.1
13,0,0.0,0.48,0,12.8,36.8,1076,126.3,42.7,-22.41,23.766,14.004,4.199,84.0,84.8,85.0,1687,1,80.9,0.1
14,0,0.0,0.48,0,14.099999999999998,39.800000000000004,1072,124.7,47.0,-22.43,23.508,14.0,4.199,84.0,84.8,85.0,1687,1,80.9,0.09
15,0,0.0,0.5,0,15.6,41.6,1069,123.6,50.6,-22.39,23.234,14.0,4.199,84.0,84.8,85.0,1687,1,80.9,0.09
16,0,0.0,0.48,0,17.0,43.6,1066,122.9,53.9,-22.43,22.953,14.0,4.199,84.0,84.8,85.0,1687,1,80.9,0.09
17,0,0.0,0.5,0,18.7,46.5,1069,122.6,58.6,-22.41,22.672,14.004,4.199,84.0,84.8,85.0,1687,1,81.0,0.09
18,0,0.0,0.5,0,20.7,49.8,1072,122.4,63.7,-22.42,22.391,14.004,4.199,84.0,84.8,85.0,1687,1,81.0,0.09
19,0,0.0,0.49,0,22.900000000000002,52.900000000000006,1062,122.7,68.4,-22.41,22.109,14.0,4.199,84.0,84.8,86.0,1687,1,81.0,0.09
20,0,0.0,0.49,0,24.099999999999998,53.5,1026,123.3,68.9,-22.42,21.836,14.0,4.199,84.0,84.8,86.0,1687,1,81.0,0.09
