Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.49,0,0.0,10.4,81,66.5,7.9,-22.44,17.82,14.496,4.199,9.899999762399945e+24,63.9,65.0,1794,0,62.2,0.33
2,0,0.0,0.49,0,0.0,13.4,201,66.5,18.5,-22.45,17.82,14.492,4.199,62.0,63.8,65.0,1794,0,62.2,0.32
3,0,0.0,0.48,0,1.3,15.9,429,66.5,27.6,-22.44,17.812,14.496,4.199,62.0,63.8,65.0,1794,0,62.2,0.31
4,0,0.0,0.48,0,2.1999999999999997,18.0,667,66.6,32.2,-22.43,17.805,14.496,4.199,62.0,63.9,65.0,1794,0,62.2,0.31
5,0,0.0,0.48,0,3.0,20.0,857,66.5,36.6,-22.43,17.797,14.492,4.199,62.0,63.8,65.0,1794,0,62.2,0.32
6,0,0.0,0.48,0,4.0,21.8,979,66.5,40.5,-22.44,17.789,14.492,4.199,62.0,63.8,65.0,1794,0,62.2,0.32
7,0,0.0,0.5,0,4.9,23.5,1042,66.5,44.0,-22.44,17.773,14.492,4.199,62.0,63.8,65.0,1794,0,62.2,0.33
8,0,0.0,0.52,0,5.8999999999999995,24.7,1058,66.6,46.8,-22.43,17.758,14.492,4.199,62.0,63.8,65.0,1794,0,62.2,0.32
9,0,0.0,0.5,0,6.800000000000001,25.8,1051,66.6,49.0,-22.44,17.742,14.492,4.199,62.0,63.8,65.0,1794,0,62.2,0.32
10,0,0.0,0.52,0,7.6,27.0,1038,66.5,51.8,-22.43,17.719,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
11,0,0.0,0.54,0,8.5,28.299999999999997,1031,66.4,55.1,-22.43,17.695,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
12,0,0.0,0.54,0,9.5,29.9,1037,66.3,58.8,-22.41,17.672,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
13,0,0.0,0.54,0,10.5,31.6,1051,66.3,62.6,-22.44,17.656,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
14,0,0.0,0.58,0,11.700000000000001,33.300000000000004,1070,66.2,66.8,-22.42,17.641,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.31
15,0,0.0,0.56,0,13.0,35.4,1093,66.1,71.1,-22.42,17.633,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.31
16,0,0.0,0.53,0,14.399999999999999,37.8,1129,66.2,49.9,-22.4,17.617,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.31
17,0,0.0,0.53,0,15.9,40.9,1166,66.2,49.6,-22.38,17.602,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.31
18,0,0.0,0.53,0,17.5,43.4,1191,66.2,50.6,-22.38,17.594,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
19,0,0.0,0.53,0,19.5,47.099999999999994,1206,66.3,52.0,-22.41,17.578,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
20,0,0.0,0.52,0,22.2,52.1,1212,66.3,53.9,-22.41,17.555,14.484,4.199,62.0,63.9,65.0,1794,0,62.2,0.33
21,0,0.0,0.52,0,24.0,53.6,1180,66.4,54.7,-22.39,17.539,14.484,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
22,0,0.0,0.52,0,24.6,53.400000000000006,1088,66.6,54.4,-22.39,17.516,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
23,0,0.0,0.52,0,25.0,53.400000000000006,999,66.7,54.5,-22.41,17.5,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
24,0,0.0,0.51,0,24.9,53.400000000000006,932,66.8,54.5,-22.41,17.477,14.488,4.199,62.0,63.8,65.0,1794,0,62.2,0.32
25,0,0.0,0.52,0,24.7,53.400000000000006,883,66.9,54.5,-22.39,17.453,14.484,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
26,0,0.0,0.51,0,24.7,53.400000000000006,850,67.1,54.4,-22.39,17.438,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.33
27,0,0.0,0.5,0,24.8,53.400000000000006,826,67.2,54.4,-22.41,17.438,14.488,4.199,62.0,63.9,65.0,1794,0,62.2,0.32
28,0,0.0,0.53,0,24.7,53.400000000000006,811,67.4,54.4,-22.41,17.438,14.484,4.199,62.0,63.9,66.0,1794,0,62.2,0.32
29,0,0.0,0.53,0,24.6,53.400000000000006,802,67.5,54.4,-22.39,17.438,14.477,4.199,62.0,63.9,66.0,1794,0,62.2,0.32
30,0,0.0,0.52,0,24.5,53.400000000000006,794,67.7,54.3,-22.42,17.445,14.477,4.199,62.0,63.9,66.0,1794,0,62.2,0.32
31,0,0.0,0.52,0,24.4,53.400000000000006,791,67.8,54.3,-22.39,17.453,14.473,4.199,62.0,63.9,66.0,1794,0,62.2,0.31
32,0,0.0,0.53,0,24.4,53.400000000000006,787,67.9,54.3,-22.4,17.469,14.473,4.199,62.0,63.9,66.0,1794,0,62.2,0.32
33,0,0.0,0.52,0,24.8,53.400000000000006,785,68.0,54.2,-22.4,17.484,14.473,4.199,62.0,63.9,66.0,1794,0,62.2,0.32
34,0,0.0,0.53,0,24.8,53.400000000000006,784,68.2,54.1,-22.39,17.492,14.469,4.199,62.0,63.9,66.0,1794,0,62.2,0.33
35,0,0.0,0.52,0,24.7,53.400000000000006,784,68.3,54.2,-22.39,17.5,14.469,4.199,62.0,63.9,66.0,1794,0,62.2,0.32
36,0,0.0,0.51,0,24.8,53.400000000000006,783,68.4,54.3,-22.4,17.5,14.469,4.199,62.0,63.9,66.0,1794,0,62.2,0.33
