Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.54,0,0.0,11.600000000000001,74,61.7,10.4,-22.4,13.867,14.684,4.199,60.0,62.1,71.0,1585,0,59.4,0.31
2,0,0.0,0.55,0,0.0,14.499999999999998,75,61.7,24.9,-22.41,13.867,14.684,4.199,61.0,62.1,71.0,1585,0,59.4,0.31
3,0,0.0,0.56,0,1.3,16.3,74,61.7,32.4,-22.41,13.859,14.684,4.198,60.0,62.1,71.0,1585,0,59.4,0.31
4,0,0.0,0.55,0,1.9,17.4,74,61.7,35.8,-22.41,13.852,14.688,4.199,61.0,62.1,71.0,1585,0,59.4,0.31
5,0,0.0,0.55,0,2.5,18.099999999999998,74,61.6,37.4,-22.39,13.852,14.688,4.199,60.0,62.1,71.0,1585,0,59.4,0.31
6,0,0.0,0.56,0,3.0,18.6,74,61.6,38.4,-22.41,13.836,14.684,4.198,61.0,62.1,71.0,1585,0,59.4,0.31
7,0,0.0,0.56,0,3.4000000000000004,18.9,74,61.5,39.1,-22.41,13.82,14.688,4.199,60.0,62.1,71.0,1585,0,59.4,0.31
8,0,0.0,0.56,0,3.8,19.0,74,61.4,39.6,-22.41,13.805,14.688,4.199,61.0,62.1,71.0,1585,0,59.4,0.31
9,0,0.0,0.57,0,4.1000000000000005,19.1,75,61.2,39.9,-22.41,13.781,14.684,4.199,60.0,62.1,71.0,1585,0,59.4,0.31
10,0,0.0,0.55,0,4.3999999999999995,19.2,75,61.1,40.2,-22.41,13.758,14.684,4.199,60.0,62.1,71.0,1585,0,59.4,0.3
11,0,0.0,0.56,0,4.6,19.3,75,61.0,40.6,-22.42,13.734,14.684,4.199,60.0,62.1,71.0,1585,0,59.4,0.3
12,0,0.0,0.57,0,4.7,19.400000000000002,75,60.9,40.9,-22.41,13.703,14.688,4.199,60.0,62.1,71.0,1585,0,59.4,0.3
13,0,0.0,0.56,0,4.9,19.5,76,60.8,41.4,-22.4,13.68,14.684,4.198,61.0,62.1,71.0,1585,0,59.4,0.31
14,0,0.0,0.56,0,5.0,19.6,77,60.8,41.8,-22.42,13.648,14.688,4.199,60.0,62.1,71.0,1585,0,59.4,0.3
15,0,0.0,0.57,0,5.1,19.6,77,60.7,42.1,-22.4,13.617,14.684,4.198,60.0,62.1,70.0,1585,0,59.4,0.3
16,0,0.0,0.55,0,5.1,19.7,77,60.7,42.3,-22.41,13.586,14.684,4.199,60.0,62.1,70.0,1585,0,59.4,0.3
17,0,0.0,0.56,0,5.2,19.7,77,60.6,42.3,-22.39,13.555,14.688,4.199,61.0,62.1,70.0,1585,0,59.4,0.31
18,0,0.0,0.58,0,5.3,19.7,78,60.6,42.5,-22.4,13.531,14.688,4.199,61.0,62.1,70.0,1585,0,59.4,0.31
19,0,0.0,0.56,0,5.4,19.8,78,60.6,42.6,-22.39,13.5,14.688,4.198,60.0,62.1,70.0,1585,0,59.4,0.31
20,0,0.0,0.56,0,5.4,19.900000000000002,79,60.6,42.7,-22.41,13.477,14.688,4.198,61.0,62.1,70.0,1585,0,59.4,0.3
21,0,0.0,0.56,0,5.5,19.900000000000002,79,60.6,42.8,-22.4,13.453,14.688,4.199,60.0,62.1,70.0,1585,0,59.4,0.3
22,0,0.0,0.56,0,5.5,19.900000000000002,79,60.6,42.8,-22.4,13.43,14.688,4.198,60.0,62.1,70.0,1585,0,59.4,0.31
23,0,0.0,0.57,0,5.5,19.900000000000002,80,60.6,42.8,-22.41,13.406,14.688,4.198,60.0,62.1,70.0,1585,0,59.4,0.3
24,0,0.0,0.56,0,5.6000000000000005,19.900000000000002,80,60.6,42.8,-22.4,13.375,14.688,4.199,61.0,62.1,70.0,1585,0,59.4,0.32
25,0,0.0,0.56,0,5.6000000000000005,19.900000000000002,80,60.7,42.7,-22.39,13.359,14.688,4.199,60.0,62.1,70.0,1585,0,59.4,0.31
26,0,0.0,0.57,0,5.6000000000000005,19.900000000000002,80,60.7,42.7,-22.4,13.336,14.688,4.199,61.0,62.1,70.0,1585,0,59.3,0.3
27,0,0.0,0.58,0,5.6000000000000005,19.900000000000002,81,60.7,42.7,-22.41,13.32,14.684,4.199,61.0,62.1,70.0,1585,0,59.4,0.32
28,0,0.0,0.58,0,5.6000000000000005,19.900000000000002,81,60.8,42.6,-22.4,13.305,14.688,4.199,60.0,62.1,70.0,1585,0,59.4,0.31
29,0,0.0,0.57,0,5.7,19.400000000000002,81,60.8,41.8,-22.41,13.289,14.688,4.199,60.0,62.1,70.0,1585,0,59.4,0.31
30,0,0.0,0.57,0,5.5,17.1,81,60.9,36.9,-22.4,13.273,14.688,4.199,60.0,62.1,70.0,1585,0,59.4,0.32
31,0,0.0,0.57,0,5.3,15.1,81,60.9,32.4,-22.4,13.258,14.688,4.199,60.0,62.1,70.0,1585,0,59.3,0.31
32,0,0.0,0.58,0,5.0,13.5,81,61.0,28.5,-22.39,13.242,14.688,4.199,60.0,62.1,70.0,1585,0,59.3,0.32
33,0,0.0,0.56,0,4.7,12.1,82,61.0,25.6,-22.41,13.219,14.688,4.198,60.0,62.1,70.0,1585,0,59.3,0.32
34,0,0.0,0.56,0,4.3999999999999995,10.9,81,61.1,22.4,-22.41,13.203,14.688,4.198,60.0,62.1,70.0,1585,0,59.3,0.32
35,0,0.0,0.57,0,4.1000000000000005,9.8,81,61.1,19.9,-22.4,13.188,14.684,4.198,60.0,62.1,70.0,1585,0,59.4,0.31
36,0,0.0,0.57,0,3.8,8.9,81,61.1,17.7,-22.4,13.18,14.684,4.198,60.0,62.1,70.0,1585,0,59.3,0.31
37,0,0.0,0.56,0,3.5999999999999996,8.0,81,61.1,15.8,-22.4,13.164,14.684,4.199,60.0,62.1,70.0,1585,0,59.3,0.31
38,0,0.0,0.57,0,3.3000000000000003,7.3,81,61.1,14.1,-22.4,13.156,14.684,4.198,60.0,62.1,70.0,1585,0,59.3,0.31
39,0,0.0,0.58,0,3.1,6.6000000000000005,81,61.1,12.7,-22.39,13.148,14.684,4.199,60.0,62.1,70.0,1585,0,59.3,0.32
40,0,0.0,0.55,0,2.9000000000000004,6.0,81,61.2,11.5,-22.41,13.148,14.684,4.199,60.0,62.1,70.0,1585,0,59.3,0.32
41,0,0.0,0.57,0,2.7,5.5,80,61.2,10.4,-22.39,13.141,14.684,4.199,60.0,62.1,70.0,1585,0,59.4,0.32
42,0,0.0,0.56,0,2.5,5.0,80,61.2,9.4,-22.39,13.141,14.684,4.198,60.0,62.1,70.0,1585,0,59.3,0.32
