Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.51,0,0.0,10.4,339,136.7,2.9,-22.46,24.164,14.441,4.198,9.899999762399945e+24,82.9,78.0,1627,1,67.2,0.15
2,0,0.0,0.5,0,0.0,14.099999999999998,409,137.2,7.2,-22.45,24.18,14.441,4.198,79.0,82.9,78.0,1627,1,67.2,0.15
3,0,0.0,0.51,0,1.2,17.4,630,137.5,13.0,-22.45,24.188,14.441,4.199,83.0,82.9,79.0,1627,1,67.3,0.14
4,0,0.0,0.52,0,2.4,20.3,858,137.6,17.1,-22.46,24.188,14.441,4.198,83.0,82.8,79.0,1627,1,67.3,0.15
5,0,0.0,0.51,0,3.5999999999999996,23.0,1034,137.5,20.1,-22.46,24.18,14.445,4.198,83.0,82.8,79.0,1627,1,67.3,0.15
6,0,0.0,0.53,0,5.0,25.4,1142,137.0,24.0,-22.44,24.156,14.441,4.198,83.0,82.8,79.0,1627,1,67.3,0.15
7,0,0.0,0.54,0,6.4,27.6,1192,136.1,27.4,-22.43,24.117,14.441,4.198,83.0,82.8,79.0,1627,1,67.3,0.15
8,0,0.0,0.56,0,7.8,29.5,1201,135.2,30.5,-22.45,24.047,14.441,4.198,83.0,82.7,79.0,1627,1,67.3,0.15
9,0,0.0,0.56,0,9.1,31.0,1181,134.2,33.2,-22.45,23.953,14.441,4.198,83.0,82.7,79.0,1627,1,67.3,0.15
10,0,0.0,0.56,0,10.299999999999999,32.300000000000004,1145,133.2,35.6,-22.43,23.828,14.438,4.198,83.0,82.7,79.0,1627,1,67.3,0.15
11,0,0.0,0.52,0,11.3,33.800000000000004,1106,132.1,37.7,-22.42,23.688,14.438,4.198,82.0,82.6,79.0,1627,1,67.3,0.15
12,0,0.0,0.51,0,12.5,35.9,1078,131.0,40.5,-22.39,23.516,14.438,4.198,82.0,82.5,79.0,1627,1,67.3,0.15
13,0,0.0,0.51,0,13.900000000000002,38.4,1067,129.7,44.6,-22.4,23.32,14.438,4.198,82.0,82.4,79.0,1627,1,67.3,0.15
14,0,0.0,0.52,0,15.299999999999999,41.0,1065,128.5,48.9,-22.38,23.109,14.434,4.198,82.0,82.4,79.0,1627,1,67.3,0.14
15,0,0.0,0.53,0,16.8,42.9,1062,127.4,52.0,-22.4,22.883,14.438,4.199,82.0,82.4,79.0,1627,1,67.3,0.15
16,0,0.0,0.53,0,18.5,45.7,1065,126.5,56.5,-22.38,22.633,14.438,4.198,82.0,82.3,79.0,1627,1,67.4,0.15
17,0,0.0,0.53,0,20.5,49.1,1072,125.9,61.8,-22.35,22.375,14.438,4.198,82.0,82.3,79.0,1627,1,67.4,0.15
18,0,0.0,0.53,0,22.7,52.5,1067,125.9,67.3,-22.38,22.109,14.441,4.198,82.0,82.3,79.0,1627,1,67.4,0.14
19,0,0.0,0.54,0,24.2,53.5,1038,126.1,68.6,-22.39,21.844,14.438,4.198,82.0,82.3,79.0,1627,1,67.4,0.14
20,0,0.0,0.53,0,24.8,53.400000000000006,983,126.6,68.3,-22.4,21.578,14.438,4.198,82.0,82.3,79.0,1627,1,67.4,0.15
21,0,0.0,0.53,0,25.0,53.400000000000006,930,127.1,68.0,-22.39,21.312,14.438,4.198,82.0,82.2,79.0,1627,1,67.4,0.15
22,0,0.0,0.53,0,25.1,53.400000000000006,888,127.6,67.8,-22.36,21.055,14.438,4.198,82.0,82.2,79.0,1627,1,67.4,0.15
23,0,0.0,0.54,0,25.1,53.400000000000006,858,128.2,67.4,-22.38,20.812,14.438,4.198,82.0,82.2,79.0,1627,1,67.4,0.16
24,0,0.0,0.53,0,25.0,53.400000000000006,836,128.7,67.3,-22.38,20.586,14.438,4.198,82.0,82.2,79.0,1627,1,67.4,0.14
25,0,0.0,0.54,0,25.0,53.400000000000006,821,129.3,67.1,-22.37,20.383,14.438,4.198,82.0,82.1,79.0,1627,1,67.4,0.15
26,0,0.0,0.54,0,25.0,53.400000000000006,810,129.7,67.0,-22.4,20.188,14.438,4.199,82.0,82.1,79.0,1627,1,67.4,0.15
27,0,0.0,0.53,0,25.0,53.400000000000006,803,130.1,66.6,-22.4,20.023,14.438,4.198,82.0,82.1,79.0,1627,1,67.4,0.15
28,0,0.0,0.53,0,25.0,53.400000000000006,798,130.5,66.8,-22.41,19.867,14.441,4.198,82.0,82.1,79.0,1627,1,67.4,0.15
29,0,0.0,0.54,0,25.0,53.400000000000006,794,130.8,66.6,-22.41,19.727,14.438,4.199,82.0,82.1,79.0,1627,1,67.4,0.15
30,0,0.0,0.53,0,24.9,53.400000000000006,791,131.1,66.6,-22.41,19.594,14.441,4.198,82.0,82.0,79.0,1627,1,67.4,0.15
31,0,0.0,0.52,0,24.9,53.400000000000006,789,131.4,66.5,-22.4,19.477,14.441,4.199,82.0,82.0,79.0,1627,1,67.4,0.15
32,0,0.0,0.53,0,24.9,53.400000000000006,787,131.7,66.4,-22.42,19.352,14.441,4.198,82.0,82.0,79.0,1627,1,67.4,0.15
33,0,0.0,0.53,0,24.9,53.400000000000006,786,131.9,66.6,-22.39,19.25,14.441,4.198,82.0,82.0,79.0,1627,1,67.4,0.14
34,0,0.0,0.53,0,24.9,53.400000000000006,784,132.1,66.3,-22.39,19.156,14.441,4.198,82.0,82.0,79.0,1627,1,67.4,0.14
35,0,0.0,0.53,0,24.9,53.400000000000006,784,132.3,66.5,-22.41,19.07,14.445,4.198,81.0,81.9,79.0,1627,1,67.4,0.15
36,3,0.0,0.53,0,24.9,53.400000000000006,784,132.5,66.4,-22.4,18.992,14.445,4.198,82.0,81.9,79.0,1627,1,67.5,0.15
