Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.5,0,0.0,9.4,84,71.5,4.5,-22.39,22.898,14.723,4.199,9.899999762399945e+24,72.8,75.0,1702,0,77.1,0.17
2,0,0.0,0.51,0,0.0,12.8,124,71.4,12.1,-22.39,22.898,14.723,4.199,9.899999762399945e+24,72.8,75.0,1702,0,77.1,0.18
3,0,0.0,0.49,0,0.6,15.8,313,71.4,23.5,-22.39,22.898,14.723,4.2,71.0,72.8,76.0,1702,0,77.1,0.17
4,0,0.0,0.49,0,1.9,18.4,543,71.5,30.1,-22.38,22.898,14.723,4.199,71.0,72.8,76.0,1702,0,77.1,0.17
5,0,0.0,0.49,0,2.9000000000000004,20.7,742,71.5,35.2,-22.39,22.906,14.723,4.199,71.0,72.9,76.0,1702,0,77.1,0.17
6,0,0.0,0.51,0,3.9,22.7,877,71.6,39.3,-22.39,22.906,14.723,4.199,71.0,72.8,76.0,1702,0,77.1,0.18
7,0,0.0,0.52,0,4.9,24.3,947,71.8,42.4,-22.39,22.898,14.723,4.2,71.0,72.9,76.0,1702,0,77.1,0.18
8,0,0.0,0.53,0,5.8999999999999995,25.4,968,71.9,44.7,-22.39,22.883,14.723,4.199,71.0,72.9,76.0,1702,0,77.1,0.19
9,0,0.0,0.53,0,6.9,26.400000000000002,962,71.9,46.7,-22.39,22.867,14.723,4.2,71.0,72.9,76.0,1702,0,77.1,0.17
10,0,0.0,0.52,0,7.7,27.400000000000002,950,72.0,48.9,-22.38,22.844,14.719,4.199,71.0,72.9,76.0,1702,0,77.1,0.17
11,0,0.0,0.55,0,8.6,28.7,948,72.0,52.1,-22.39,22.82,14.719,4.2,71.0,72.9,76.0,1702,0,77.2,0.17
12,0,0.0,0.54,0,9.6,30.3,962,72.0,55.7,-22.39,22.797,14.719,4.199,71.0,72.9,76.0,1702,0,77.2,0.16
13,0,0.0,0.56,0,10.6,32.1,988,72.0,59.5,-22.36,22.766,14.719,4.199,71.0,72.9,76.0,1702,0,77.2,0.16
14,0,0.0,0.6,0,11.799999999999999,33.900000000000006,1021,72.0,63.1,-22.38,22.734,14.719,4.199,71.0,72.9,76.0,1702,0,77.2,0.16
15,0,0.0,0.61,0,13.100000000000001,35.9,1057,72.1,67.1,-22.32,22.688,14.715,4.2,70.0,72.9,76.0,1702,0,77.2,0.18
16,0,0.0,0.62,0,14.6,38.6,1102,72.1,73.1,-22.38,22.648,14.715,4.199,71.0,73.0,76.0,1702,0,77.2,0.18
17,0,0.0,0.66,0,16.2,41.5,1148,72.2,49.6,-22.34,22.594,14.715,4.199,71.0,72.9,76.0,1702,0,77.2,0.17
