Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.58,0,0.0,11.200000000000001,70,49.7,14.2,-22.37,12.992,14.66,4.197,9.899999762399945e+24,52.7,54.0,1545,0,55.5,0.32
2,0,0.0,0.57,0,0.0,14.299999999999999,208,49.7,29.6,-22.37,13.0,14.66,4.197,9.899999762399945e+24,52.7,9.899999762399945e+24,1545,0,55.5,0.32
3,0,0.0,0.57,0,1.5,16.900000000000002,420,49.7,42.4,-22.36,13.008,14.66,4.197,50.0,52.7,54.0,1545,0,55.5,0.32
4,0,0.0,0.58,0,2.4,19.2,634,49.7,48.2,-22.36,13.023,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
5,0,0.0,0.57,0,3.3000000000000003,21.3,801,49.7,53.7,-22.37,13.039,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
6,0,0.0,0.57,0,4.3,23.1,905,49.8,58.4,-22.36,13.055,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
7,0,0.0,0.57,0,5.4,24.5,955,49.8,62.2,-22.37,13.086,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
8,0,0.0,0.57,0,6.3,25.7,968,49.8,65.4,-22.36,13.117,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
9,0,0.0,0.57,0,7.199999999999999,26.900000000000002,967,49.9,68.6,-22.36,13.156,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
10,0,0.0,0.57,0,8.1,28.1,965,50.0,71.7,-22.33,13.195,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
11,0,0.0,0.58,0,9.0,29.7,970,50.1,47.1,-22.34,13.242,14.656,4.197,51.0,52.7,54.0,1545,0,55.5,0.34
12,0,0.0,0.58,0,10.100000000000001,31.5,986,50.1,47.7,-22.34,13.297,14.66,4.197,51.0,52.8,54.0,1545,0,55.5,0.33
13,0,0.0,0.59,0,11.3,33.300000000000004,1007,50.1,48.8,-22.34,13.352,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.33
14,0,0.0,0.6,0,12.6,35.099999999999994,1028,50.1,49.6,-22.3,13.406,14.66,4.197,51.0,52.7,54.0,1545,0,55.5,0.32
15,0,0.0,0.59,0,14.000000000000002,37.5,1056,50.2,50.7,-22.23,13.469,14.656,4.197,51.0,52.8,54.0,1545,0,55.5,0.32
16,0,0.0,0.59,0,15.6,40.5,1096,50.3,52.0,-22.3,13.531,14.656,4.197,51.0,52.8,54.0,1545,0,55.5,0.32
17,0,0.0,0.61,0,17.299999999999997,43.1,1132,50.3,53.1,-22.25,13.586,14.66,4.197,51.0,52.8,54.0,1545,0,55.5,0.33
18,0,0.0,0.61,0,19.400000000000002,47.099999999999994,1162,50.4,54.8,-22.29,13.648,14.66,4.197,51.0,52.8,54.0,1545,0,55.5,0.33
19,0,0.0,0.62,0,22.1,52.300000000000004,1182,50.5,56.8,-22.28,13.703,14.652,4.197,51.0,52.8,54.0,1545,0,55.5,0.33
20,0,0.0,0.61,0,24.0,53.6,1155,50.5,57.9,-22.25,13.758,14.645,4.197,51.0,52.8,54.0,1545,0,55.5,0.33
21,0,0.0,0.61,0,24.6,53.400000000000006,1070,50.6,57.6,-22.26,13.805,14.641,4.197,51.0,52.8,54.0,1545,0,55.6,0.32
