Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.46,0,0.0,12.7,329,141.5,5.8,-22.43,29.695,14.129,4.199,9.899999762399945e+24,86.4,83.0,1704,1,83.9,0.28
2,0,0.0,0.47,0,0.2,16.0,528,142.0,10.6,-22.43,29.695,14.129,4.199,54.0,86.4,9.899999762399945e+24,1704,1,83.9,0.28
3,0,0.0,0.47,0,1.9,19.0,781,142.3,14.3,-22.43,29.672,14.129,4.199,88.0,86.4,83.0,1705,1,83.9,0.28
4,0,0.0,0.47,0,2.9000000000000004,21.7,995,142.5,18.1,-22.43,29.633,14.129,4.199,87.0,86.4,83.0,1705,1,83.9,0.27
5,0,0.0,0.48,0,4.1000000000000005,24.2,1138,142.0,20.7,-22.44,29.586,14.129,4.199,87.0,86.4,83.0,1705,1,83.9,0.27
6,0,0.0,0.49,0,5.4,26.400000000000002,1213,140.5,24.8,-22.44,29.508,14.129,4.199,87.0,86.4,83.0,1705,1,83.9,0.27
7,4,0.0,0.5,0,6.7,28.499999999999996,1240,138.7,27.9,-22.42,29.398,14.129,4.199,87.0,86.4,84.0,1705,1,83.9,0.27
8,6,0.0,0.5,0,8.1,30.2,1234,136.9,30.8,-22.43,29.25,14.129,4.199,87.0,86.4,84.0,1705,1,83.9,0.27
9,3,0.0,0.51,0,9.3,31.6,1205,135.2,33.2,-22.43,29.062,14.129,4.199,87.0,86.5,84.0,1705,1,84.0,0.27
10,0,0.0,0.52,0,10.4,33.0,1164,133.6,35.7,-22.38,28.844,14.129,4.199,87.0,86.4,84.0,1705,1,83.9,0.28
11,0,0.0,0.55,0,11.4,34.599999999999994,1126,131.9,38.0,-22.41,28.586,14.129,4.199,87.0,86.4,84.0,1705,1,83.9,0.27
12,0,0.0,0.57,0,12.6,36.7,1103,130.3,40.6,-22.37,28.297,14.129,4.199,87.0,86.4,84.0,1705,1,84.0,0.28
13,0,0.0,0.6,0,13.900000000000002,39.300000000000004,1096,128.4,44.9,-22.37,27.992,14.125,4.199,87.0,86.3,84.0,1705,1,84.0,0.27
14,0,0.0,0.61,0,15.299999999999999,41.4,1094,127.1,48.7,-22.39,27.672,14.125,4.199,87.0,86.3,84.0,1705,1,84.0,0.28
15,0,0.0,0.61,0,16.7,43.4,1092,126.3,51.8,-22.35,27.336,14.125,4.199,87.0,86.1,84.0,1705,1,84.0,0.28
16,0,0.0,0.61,0,18.4,46.2,1097,125.8,56.2,-22.35,26.984,14.125,4.199,87.0,86.0,84.0,1705,1,84.0,0.28
17,0,0.0,0.5,0,20.3,49.5,1102,125.5,61.8,-22.32,26.633,14.125,4.199,87.0,85.8,84.0,1705,1,84.0,0.28
18,0,0.0,0.49,0,22.400000000000002,52.7,1095,125.7,66.3,-22.38,26.281,14.129,4.199,87.0,85.7,84.0,1705,1,84.0,0.27
19,0,0.0,0.5,0,23.7,53.5,1062,126.3,67.4,-22.39,25.938,14.125,4.199,87.0,85.6,84.0,1705,1,84.0,0.27
20,0,0.0,0.49,0,24.2,53.400000000000006,1004,127.2,67.1,-22.39,25.594,14.129,4.199,86.0,85.5,84.0,1705,1,84.0,0.27
21,0,0.0,0.5,0,24.4,53.400000000000006,951,128.2,66.7,-22.38,25.266,14.129,4.199,87.0,85.5,84.0,1705,1,84.0,0.28
22,0,0.0,0.51,0,24.6,53.400000000000006,910,129.1,66.3,-22.38,24.969,14.125,4.199,87.0,85.5,84.0,1705,1,84.0,0.27
23,0,0.0,0.5,0,24.6,53.400000000000006,880,130.1,66.0,-22.39,24.688,14.125,4.199,87.0,85.5,84.0,1705,1,84.0,0.28
24,0,0.0,0.5,0,24.6,53.400000000000006,858,131.0,65.9,-22.41,24.422,14.125,4.199,87.0,85.5,84.0,1705,1,84.1,0.28
25,0,0.0,0.5,0,24.5,53.400000000000006,842,131.7,65.8,-22.39,24.18,14.129,4.199,86.0,85.5,84.0,1705,1,84.1,0.28
26,0,0.0,0.49,0,24.5,53.400000000000006,830,132.4,65.4,-22.4,23.945,14.129,4.199,87.0,85.5,84.0,1705,1,84.1,0.28
27,0,0.0,0.5,0,24.5,53.400000000000006,822,133.0,65.4,-22.39,23.719,14.129,4.199,86.0,85.5,84.0,1705,1,84.1,0.28
28,0,0.0,0.49,0,24.5,53.400000000000006,815,133.4,65.3,-22.4,23.508,14.129,4.199,87.0,85.5,84.0,1705,1,84.1,0.28
29,0,0.0,0.49,0,24.5,53.400000000000006,811,133.9,65.0,-22.39,23.305,14.129,4.199,87.0,85.5,84.0,1705,1,84.1,0.28
30,0,0.0,0.49,0,24.4,53.400000000000006,808,134.3,65.1,-22.37,23.125,14.129,4.199,86.0,85.5,85.0,1705,1,84.1,0.27
31,0,0.0,0.5,0,24.4,53.400000000000006,806,134.7,65.0,-22.41,22.961,14.129,4.199,87.0,85.5,85.0,1705,1,84.1,0.28
32,0,0.0,0.5,0,24.4,53.400000000000006,805,135.0,64.7,-22.39,22.812,14.129,4.199,87.0,85.5,85.0,1705,1,84.1,0.27
33,0,0.0,0.5,0,24.5,53.400000000000006,804,135.3,64.8,-22.39,22.688,14.129,4.199,87.0,85.6,85.0,1705,1,84.1,0.28
34,0,0.0,0.5,0,24.5,53.400000000000006,804,135.5,64.9,-22.39,22.586,14.129,4.199,87.0,85.6,85.0,1705,1,84.1,0.28
35,0,0.0,0.49,0,24.5,53.400000000000006,805,135.8,64.7,-22.45,22.523,14.129,4.199,87.0,85.6,85.0,1705,1,84.1,0.28
36,0,0.0,0.5,0,24.6,53.400000000000006,804,136.0,64.7,-22.41,22.477,14.129,4.199,87.0,85.6,85.0,1705,1,84.1,0.27
37,0,0.0,0.49,0,24.6,53.400000000000006,803,136.2,64.7,-22.39,22.422,14.129,4.199,87.0,85.6,85.0,1705,1,84.1,0.27
38,0,0.0,0.5,0,24.6,53.400000000000006,802,136.4,64.6,-22.4,22.359,14.129,4.199,87.0,85.6,85.0,1705,1,84.2,0.27
39,0,0.0,0.51,0,24.6,53.400000000000006,801,136.6,64.4,-22.39,22.305,14.129,4.199,87.0,85.7,85.0,1705,1,84.1,0.28
40,0,0.0,0.5,0,24.6,53.400000000000006,800,136.7,64.5,-22.41,22.234,14.129,4.199,86.0,85.6,85.0,1705,1,84.1,0.28
41,0,0.0,0.49,0,24.5,53.400000000000006,799,136.9,64.4,-22.41,22.156,14.129,4.199,87.0,85.6,85.0,1705,1,84.2,0.27
42,0,0.0,0.51,0,24.5,53.400000000000006,798,137.1,64.4,-22.41,22.094,14.129,4.199,87.0,85.7,85.0,1705,1,84.2,0.28
43,0,0.0,0.52,0,24.5,53.400000000000006,798,137.3,64.3,-22.41,22.039,14.129,4.199,87.0,85.7,85.0,1705,1,84.2,0.28
44,0,0.0,0.5,0,24.5,53.400000000000006,798,137.3,64.2,-22.41,21.992,14.129,4.199,87.0,85.7,85.0,1705,1,84.2,0.28
45,0,0.0,0.5,0,24.5,53.400000000000006,798,137.4,64.2,-22.39,21.938,14.129,4.199,87.0,85.7,85.0,1705,1,84.2,0.28
46,0,0.0,0.5,0,24.5,53.400000000000006,798,137.5,64.2,-22.4,21.891,14.129,4.199,86.0,85.7,85.0,1705,1,84.2,0.27
47,0,0.0,0.51,0,24.5,53.400000000000006,798,137.6,64.2,-22.43,21.844,14.129,4.199,87.0,85.7,85.0,1705,1,84.2,0.28
48,0,0.0,0.5,0,24.5,53.400000000000006,798,137.8,64.2,-22.4,21.797,14.129,4.199,87.0,85.7,85.0,1705,1,84.2,0.27
49,0,0.0,0.5,0,24.5,53.400000000000006,797,137.9,64.1,-22.41,21.75,14.129,4.199,87.0,85.7,85.0,1705,1,84.2,0.28
50,0,0.0,0.51,0,24.6,53.400000000000006,797,138.1,64.1,-22.41,21.711,14.129,4.199,87.0,85.8,85.0,1705,1,84.2,0.28
51,0,0.0,0.5,0,24.6,53.400000000000006,796,138.3,64.2,-22.41,21.648,14.129,4.199,87.0,85.8,85.0,1706,1,84.2,0.27
52,0,0.0,0.51,0,24.6,53.400000000000006,796,138.5,64.1,-22.38,21.602,14.129,4.199,87.0,85.8,85.0,1706,1,84.2,0.27
53,0,0.0,0.5,0,24.6,53.400000000000006,796,138.6,64.1,-22.38,21.555,14.129,4.199,87.0,85.8,85.0,1706,1,84.2,0.27
54,0,0.0,0.5,0,24.6,53.400000000000006,796,138.8,64.2,-22.4,21.516,14.129,4.199,87.0,85.8,85.0,1706,1,84.2,0.27
55,0,0.0,0.5,0,24.6,53.400000000000006,796,138.9,64.0,-22.41,21.484,14.129,4.199,87.0,85.8,85.0,1706,1,84.2,0.27
56,0,0.0,0.49,0,24.6,53.400000000000006,796,139.1,63.9,-22.41,21.445,14.129,4.199,87.0,85.8,86.0,1706,1,84.3,0.27
57,0,0.0,0.49,0,24.6,53.400000000000006,796,139.2,63.9,-22.39,21.398,14.129,4.199,87.0,85.8,86.0,1706,1,84.2,0.27
58,0,0.0,0.5,0,24.6,53.400000000000006,795,139.4,63.8,-22.41,21.359,14.129,4.199,87.0,85.8,86.0,1706,1,84.2,0.27
59,0,0.0,0.5,0,24.6,53.400000000000006,795,139.6,63.7,-22.42,21.32,14.129,4.199,87.0,85.8,86.0,1706,1,84.3,0.27
60,0,0.0,0.5,0,24.6,53.400000000000006,795,139.7,63.7,-22.4,21.281,14.129,4.199,87.0,85.8,86.0,1706,1,84.2,0.28
61,0,0.0,0.51,0,24.6,53.400000000000006,795,139.8,64.0,-22.41,21.242,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.28
62,0,0.0,0.51,0,24.6,53.400000000000006,795,140.0,64.0,-22.41,21.203,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.28
63,0,0.0,0.5,0,24.6,53.400000000000006,795,140.1,63.8,-22.42,21.156,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.27
64,0,0.0,0.49,0,24.6,53.400000000000006,795,140.3,63.7,-22.4,21.125,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.27
65,0,0.0,0.5,0,24.6,53.400000000000006,795,140.4,63.9,-22.41,21.094,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.27
66,0,0.0,0.5,0,24.6,53.400000000000006,796,140.5,63.7,-22.41,21.07,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.28
67,0,0.0,0.5,0,24.6,53.400000000000006,796,140.7,63.8,-22.41,21.055,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.28
68,0,0.0,0.51,0,24.6,53.400000000000006,796,140.8,63.7,-22.43,21.031,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.28
69,0,0.0,0.5,0,24.6,53.400000000000006,795,140.9,63.7,-22.41,21.008,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.29
70,0,0.0,0.5,0,24.6,53.400000000000006,795,141.0,63.7,-22.41,20.992,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.28
71,0,0.0,0.49,0,24.6,53.400000000000006,795,141.1,63.9,-22.41,20.984,14.129,4.199,87.0,85.9,86.0,1706,1,84.3,0.28
72,0,0.0,0.51,0,24.6,53.400000000000006,794,141.2,63.8,-22.42,20.977,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.27
73,0,0.0,0.51,0,24.6,53.400000000000006,795,141.3,63.8,-22.42,20.977,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.27
74,0,0.0,0.51,0,24.6,53.400000000000006,794,141.4,63.4,-22.41,20.977,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.27
75,0,0.0,0.5,0,24.6,53.400000000000006,794,141.5,63.7,-22.45,20.977,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.28
76,0,0.0,0.51,0,24.5,53.400000000000006,795,141.6,63.4,-22.45,20.992,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.27
77,0,0.0,0.5,0,24.5,53.400000000000006,794,141.7,63.8,-22.42,21.008,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.28
78,0,0.0,0.5,0,24.6,53.400000000000006,794,141.8,63.7,-22.41,21.008,14.133,4.199,87.0,86.0,86.0,1706,1,84.3,0.28
79,0,0.0,0.51,0,24.6,53.400000000000006,794,141.9,63.6,-22.43,21.008,14.133,4.199,87.0,86.1,86.0,1706,1,84.3,0.28
80,0,0.0,0.51,0,24.5,53.400000000000006,794,142.0,63.4,-22.4,21.008,14.133,4.199,87.0,86.1,86.0,1706,1,84.3,0.28
81,0,0.0,0.49,0,24.5,53.400000000000006,794,142.1,63.4,-22.41,20.992,14.133,4.199,87.0,86.1,86.0,1706,1,84.3,0.28
82,0,0.0,0.5,0,24.5,53.400000000000006,794,142.2,63.7,-22.43,20.977,14.133,4.199,87.0,86.1,86.0,1706,1,84.3,0.28
83,0,0.0,0.51,0,24.5,53.400000000000006,794,142.3,63.6,-22.42,20.961,14.133,4.199,87.0,86.1,86.0,1706,1,84.4,0.27
84,0,0.0,0.51,0,24.5,53.400000000000006,793,142.4,63.6,-22.43,20.945,14.133,4.199,87.0,86.1,86.0,1706,1,84.4,0.27
85,0,0.0,0.5,0,24.5,53.400000000000006,794,142.4,63.6,-22.4,20.93,14.133,4.199,87.0,86.1,87.0,1706,1,84.4,0.28
86,0,0.0,0.5,0,24.5,53.400000000000006,795,142.5,63.6,-22.39,20.914,14.133,4.199,87.0,86.1,87.0,1706,1,84.4,0.28
87,0,0.0,0.5,0,24.6,53.400000000000006,795,142.6,63.4,-22.39,20.906,14.129,4.199,87.0,86.1,87.0,1706,1,84.4,0.28
88,0,0.0,0.51,0,24.6,53.400000000000006,795,142.6,63.6,-22.43,20.891,14.133,4.199,87.0,86.1,87.0,1707,1,84.4,0.27
89,0,0.0,0.5,0,24.6,53.400000000000006,794,142.7,63.4,-22.41,20.883,14.133,4.199,87.0,86.2,87.0,1707,1,84.4,0.28
90,0,0.0,0.51,0,24.6,53.400000000000006,794,142.8,63.5,-22.41,20.867,14.133,4.199,87.0,86.1,87.0,1707,1,84.4,0.29
91,0,0.0,0.5,0,24.6,53.400000000000006,794,142.8,63.5,-22.39,20.859,14.133,4.199,87.0,86.2,87.0,1707,1,84.4,0.28
92,0,0.0,0.5,0,24.5,53.400000000000006,793,142.9,63.4,-22.39,20.852,14.133,4.199,87.0,86.2,87.0,1707,1,84.4,0.28
93,0,0.0,6.72,1,24.5,53.300000000000004,793,142.9,63.2,-22.42,20.844,14.133,4.199,87.0,86.2,87.0,1707,1,84.4,0.28
94,0,0.0,8.61,1,24.4,53.400000000000006,798,143.0,63.2,-22.41,20.836,14.129,4.199,87.0,86.2,87.0,1707,1,84.4,0.28
95,0,0.0,9.86,1,24.4,53.400000000000006,812,143.0,63.4,-22.39,20.828,14.133,4.199,87.0,86.1,87.0,1707,1,84.4,0.28
96,0,0.0,10.75,1,24.4,53.400000000000006,824,143.1,63.2,-22.41,20.836,14.129,4.199,87.0,85.9,87.0,1707,1,84.4,0.28
97,0,0.0,11.86,1,24.4,53.400000000000006,833,143.2,63.4,-22.41,20.844,14.133,4.199,86.0,85.6,87.0,1707,1,84.4,0.28
98,0,0.0,13.13,1,24.5,53.400000000000006,838,143.2,63.7,-22.4,20.859,14.133,4.199,85.0,85.4,87.0,1707,1,84.4,0.28
99,0,0.0,14.18,1,24.5,53.400000000000006,842,143.3,63.4,-22.4,20.883,14.133,4.199,85.0,85.2,87.0,1707,1,84.4,0.27
100,0,0.0,14.46,1,24.5,53.400000000000006,844,143.4,63.4,-22.43,20.906,14.133,4.199,85.0,85.0,87.0,1707,1,84.4,0.27
101,0,0.0,14.74,1,24.5,53.400000000000006,844,143.4,63.2,-22.42,20.938,14.133,4.199,84.0,84.9,87.0,1707,1,84.4,0.28
102,0,0.0,15.09,1,24.5,53.400000000000006,844,143.5,63.3,-22.41,20.953,14.129,4.199,84.0,84.8,87.0,1707,1,84.4,0.28
103,0,0.0,15.3,1,24.5,53.400000000000006,844,143.5,63.3,-22.4,20.984,14.129,4.199,84.0,84.8,87.0,1707,1,84.4,0.28
104,0,0.0,15.51,1,24.4,53.400000000000006,844,143.6,63.2,-22.41,21.008,14.129,4.199,84.0,84.8,87.0,1707,1,84.4,0.28
105,0,0.0,15.82,1,24.5,53.400000000000006,843,143.6,63.3,-22.41,21.023,14.133,4.199,84.0,84.8,87.0,1707,1,84.4,0.27
106,0,0.0,16.1,1,24.4,53.400000000000006,842,143.6,63.3,-22.41,21.055,14.133,4.2,84.0,84.8,87.0,1707,1,84.4,0.28
107,0,0.0,16.22,1,24.5,53.400000000000006,842,143.7,63.4,-22.42,21.062,14.133,4.199,84.0,84.8,87.0,1707,1,84.4,0.28
108,0,0.0,16.25,1,24.5,53.400000000000006,841,143.7,63.4,-22.39,21.07,14.133,4.199,84.0,84.8,87.0,1707,1,84.4,0.27
109,0,0.0,16.3,1,24.4,53.400000000000006,840,143.7,63.4,-22.4,21.062,14.133,4.199,84.0,84.9,87.0,1707,1,84.4,0.27
110,0,0.0,16.32,1,24.4,53.400000000000006,839,143.7,63.4,-22.4,21.055,14.133,4.199,84.0,84.9,87.0,1707,1,84.4,0.27
111,0,0.0,16.29,1,24.4,53.400000000000006,839,143.8,63.4,-22.42,21.039,14.133,4.199,84.0,85.0,87.0,1707,1,84.4,0.27
112,0,0.0,16.32,1,24.4,53.400000000000006,838,143.8,63.3,-22.42,21.016,14.133,4.199,84.0,85.0,87.0,1707,1,84.4,0.27
113,0,0.0,16.29,1,24.4,53.400000000000006,838,143.8,63.2,-22.44,20.992,14.133,4.199,84.0,85.0,87.0,1707,1,84.4,0.28
114,0,0.0,16.32,1,24.4,53.400000000000006,838,143.9,63.3,-22.41,20.969,14.133,4.199,84.0,85.1,87.0,1707,1,84.4,0.27
115,0,0.0,16.3,1,24.4,53.400000000000006,838,143.9,63.3,-22.42,20.953,14.133,4.199,84.0,85.1,87.0,1707,1,84.4,0.28
116,0,0.0,16.26,1,24.4,53.400000000000006,838,143.9,63.4,-22.41,20.938,14.133,4.199,84.0,85.2,87.0,1707,1,84.4,0.27
117,0,0.0,16.28,1,24.4,53.400000000000006,838,144.0,63.1,-22.38,20.922,14.133,4.199,84.0,85.2,88.0,1707,1,84.4,0.27
118,0,0.0,16.29,1,24.5,53.400000000000006,839,144.0,63.3,-22.42,20.906,14.133,4.199,84.0,85.3,88.0,1707,1,84.4,0.28
119,0,0.0,16.29,1,24.5,53.400000000000006,839,144.0,63.2,-22.43,20.891,14.133,4.199,84.0,85.3,88.0,1708,1,84.4,0.28
120,0,0.0,16.3,1,24.4,53.400000000000006,839,144.1,63.3,-22.43,20.891,14.133,4.199,84.0,85.3,88.0,1708,1,84.4,0.27
121,0,0.0,16.29,1,24.4,53.400000000000006,839,144.1,63.4,-22.43,20.898,14.133,4.199,84.0,85.4,88.0,1708,1,84.4,0.28
122,0,0.0,16.27,1,24.4,53.400000000000006,838,144.1,63.2,-22.43,20.914,14.133,4.2,84.0,85.5,88.0,1708,1,84.4,0.27
123,0,0.0,16.28,1,24.4,53.400000000000006,838,144.2,63.4,-22.44,20.922,14.133,4.199,84.0,85.5,88.0,1708,1,84.4,0.28
124,0,0.0,16.28,1,24.4,53.400000000000006,838,144.2,63.5,-22.42,20.922,14.133,4.199,84.0,85.5,88.0,1708,1,84.5,0.28
125,0,0.0,16.25,1,24.4,53.400000000000006,839,144.2,63.4,-22.43,20.93,14.133,4.199,84.0,85.6,88.0,1708,1,84.4,0.28
126,0,0.0,16.26,1,24.4,53.400000000000006,839,144.2,63.2,-22.42,20.945,14.133,4.199,84.0,85.6,88.0,1708,1,84.4,0.27
127,0,0.0,16.29,1,24.5,53.400000000000006,839,144.3,63.3,-22.42,20.953,14.133,4.199,84.0,85.7,88.0,1708,1,84.4,0.28
