Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.6,0,0.0,11.600000000000001,291,144.6,3.8,-22.46,10.57,14.215,4.199,9.899999762399945e+24,84.0,67.0,1795,0,50.2,0.28
2,0,0.0,0.61,0,0.0,15.299999999999999,421,145.3,8.1,-22.45,10.578,14.215,4.199,79.0,84.0,136.0,1795,0,50.1,0.28
3,0,0.0,0.62,0,1.7000000000000002,18.6,666,145.7,14.2,-22.45,10.57,14.215,4.199,85.0,84.0,67.0,1795,0,50.1,0.28
4,0,0.0,0.62,0,2.8000000000000003,21.6,882,146.1,18.3,-22.45,10.562,14.215,4.199,85.0,83.9,67.0,1795,0,50.2,0.28
5,0,0.0,0.64,0,4.1000000000000005,24.3,1026,146.1,21.6,-22.45,10.555,14.215,4.199,84.0,83.8,67.0,1795,0,50.1,0.29
6,0,0.0,0.64,0,5.5,26.6,1102,145.7,25.5,-22.45,10.555,14.215,4.199,85.0,83.7,67.0,1795,0,50.1,0.28
7,0,0.0,0.67,0,6.9,28.499999999999996,1125,144.9,28.4,-22.44,10.547,14.215,4.199,84.0,83.6,67.0,1795,0,50.2,0.28
8,0,0.0,0.67,0,8.200000000000001,30.0,1112,143.8,30.7,-22.45,10.539,14.215,4.199,84.0,83.6,67.0,1795,0,50.2,0.29
9,0,0.0,0.68,0,9.3,31.2,1078,142.7,32.5,-22.44,10.516,14.215,4.199,84.0,83.4,67.0,1795,0,50.2,0.29
10,0,0.0,0.71,0,10.4,32.5,1039,141.3,34.6,-22.44,10.492,14.215,4.199,84.0,83.3,67.0,1795,0,50.2,0.28
11,0,0.0,0.76,0,11.4,34.4,1011,139.8,37.1,-22.43,10.469,14.215,4.199,84.0,83.2,67.0,1795,0,50.2,0.28
12,0,0.0,0.78,0,12.6,36.8,1003,138.3,40.8,-22.44,10.438,14.215,4.199,83.0,83.1,67.0,1795,0,50.2,0.27
