Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.57,0,0.0,10.4,54,40.8,14.7,-22.31,11.93,14.668,4.196,9.899999762399945e+24,48.0,50.0,1556,0,61.5,0.19
2,0,0.0,0.56,0,0.0,13.5,145,40.8,35.8,-22.3,11.922,14.668,4.195,9.899999762399945e+24,48.0,50.0,1556,0,61.4,0.18
3,0,0.0,0.58,0,1.0999999999999999,16.2,341,40.8,49.7,-22.3,11.906,14.668,4.196,9.899999762399945e+24,48.0,9.899999762399945e+24,1556,0,61.4,0.18
4,0,0.0,0.58,0,2.0,18.5,555,40.7,56.7,-22.31,11.898,14.668,4.196,47.0,48.0,9.899999762399945e+24,1556,0,61.5,0.18
5,0,0.0,0.59,0,2.9000000000000004,20.599999999999998,736,40.7,62.7,-22.31,11.875,14.668,4.196,47.0,48.0,50.0,1556,0,61.4,0.19
6,0,0.0,0.59,0,3.9,22.3,858,40.7,68.0,-22.32,11.844,14.668,4.195,47.0,48.0,50.0,1556,0,61.4,0.19
7,0,0.0,0.59,0,4.9,23.7,926,40.8,46.7,-22.3,11.797,14.668,4.196,47.0,48.0,50.0,1556,0,61.4,0.19
8,0,0.0,0.58,0,5.800000000000001,25.0,947,40.9,45.7,-22.3,11.727,14.668,4.196,47.0,48.0,50.0,1556,0,61.4,0.19
9,0,0.0,0.58,0,6.800000000000001,26.3,953,40.9,47.0,-22.29,11.648,14.668,4.196,47.0,48.0,50.0,1556,0,61.4,0.2
10,0,0.0,0.58,0,7.7,27.6,954,40.9,48.0,-22.3,11.539,14.664,4.196,47.0,48.1,50.0,1556,0,61.4,0.19
11,0,0.0,0.59,0,8.6,29.099999999999998,958,41.0,48.9,-22.3,11.422,14.664,4.195,47.0,48.1,50.0,1556,0,61.5,0.2
12,0,0.0,0.6,0,9.700000000000001,30.9,971,41.0,49.7,-22.27,11.281,14.664,4.196,47.0,48.1,50.0,1556,0,61.4,0.2
13,0,0.0,0.6,0,10.9,32.6,989,41.0,50.6,-22.25,11.125,14.664,4.196,47.0,48.1,50.0,1556,0,61.4,0.2
14,0,0.0,0.59,0,12.2,34.4,1009,41.1,51.4,-22.22,10.953,14.668,4.196,47.0,48.1,50.0,1556,0,61.4,0.19
15,0,0.0,0.58,0,13.600000000000001,36.6,1034,41.2,52.4,-22.24,10.781,14.668,4.196,47.0,48.1,50.0,1556,0,61.4,0.19
16,0,0.0,0.59,0,15.2,39.7,1073,41.2,53.9,-22.18,10.602,14.664,4.196,47.0,48.1,50.0,1556,0,61.4,0.19
17,0,0.0,0.61,0,17.0,42.4,1113,41.3,55.2,-22.2,10.445,14.664,4.196,47.0,48.1,50.0,1556,0,61.4,0.18
18,0,0.0,0.61,0,18.9,46.1,1139,41.4,56.8,-22.19,10.281,14.66,4.196,47.0,48.2,50.0,1556,0,61.4,0.19
19,0,0.0,0.61,0,21.7,51.5,1158,41.5,59.3,-22.2,10.109,14.66,4.196,47.0,48.2,50.0,1556,0,61.4,0.19
20,0,0.0,0.61,0,24.2,53.6,1143,41.5,60.5,-22.2,9.945,14.656,4.196,47.0,48.2,50.0,1556,0,61.4,0.2
21,0,0.0,0.61,0,24.9,53.400000000000006,1060,41.6,60.3,-22.15,9.773,14.652,4.196,47.0,48.2,50.0,1556,0,61.4,0.19
22,0,0.0,0.61,0,25.2,53.400000000000006,970,41.6,60.1,-22.2,9.602,14.648,4.196,47.0,48.2,50.0,1556,0,61.4,0.18
23,0,0.0,0.61,0,25.2,53.400000000000006,900,41.6,60.1,-22.18,9.43,14.648,4.196,47.0,48.2,51.0,1556,0,61.4,0.19
24,0,0.0,0.62,0,25.2,53.400000000000006,848,41.7,59.9,-22.25,9.266,14.648,4.196,47.0,48.2,51.0,1556,0,61.4,0.19
25,0,0.0,0.63,0,25.2,53.400000000000006,813,41.8,59.8,-22.2,9.102,14.645,4.196,47.0,48.2,51.0,1556,0,61.4,0.19
26,0,0.0,0.63,0,25.1,53.400000000000006,787,41.8,59.7,-22.23,8.953,14.645,4.196,47.0,48.2,51.0,1556,0,61.4,0.19
27,0,0.0,0.61,0,25.1,53.400000000000006,772,41.9,59.5,-22.18,8.812,14.648,4.196,47.0,48.2,51.0,1556,0,61.4,0.19
28,0,0.0,0.62,0,25.1,53.400000000000006,760,42.0,59.5,-22.23,8.672,14.645,4.196,47.0,48.2,51.0,1556,0,61.4,0.19
29,0,0.0,0.62,0,25.1,53.400000000000006,752,42.1,59.3,-22.21,8.555,14.648,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
30,0,0.0,0.62,0,25.0,53.400000000000006,746,42.2,59.2,-22.22,8.445,14.645,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
31,0,0.0,0.63,0,25.0,53.400000000000006,742,42.3,59.2,-22.21,8.344,14.645,4.196,47.0,48.3,51.0,1556,0,61.4,0.2
32,0,0.0,0.64,0,25.0,53.400000000000006,741,42.5,59.0,-22.21,8.258,14.645,4.195,47.0,48.3,51.0,1556,0,61.4,0.19
33,0,0.0,0.63,0,25.0,53.400000000000006,740,42.6,59.0,-22.2,8.172,14.645,4.196,47.0,48.3,51.0,1556,0,61.4,0.2
34,0,0.0,0.62,0,25.0,53.400000000000006,738,42.7,58.9,-22.21,8.094,14.648,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
35,0,0.0,0.61,0,25.0,53.400000000000006,738,42.8,58.9,-22.23,8.016,14.648,4.196,47.0,48.3,51.0,1556,0,61.4,0.2
36,0,0.0,0.61,0,25.0,53.400000000000006,738,43.0,58.8,-22.18,7.953,14.648,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
37,0,0.0,0.62,0,25.0,53.400000000000006,739,43.1,58.7,-22.21,7.898,14.652,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
38,0,0.0,0.61,0,25.0,53.400000000000006,739,43.2,58.7,-22.21,7.844,14.648,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
39,0,0.0,0.63,0,25.0,53.400000000000006,739,43.4,58.5,-22.21,7.797,14.648,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
40,0,0.0,0.63,0,25.0,53.400000000000006,740,43.5,58.4,-22.25,7.75,14.648,4.196,47.0,48.3,51.0,1556,0,61.4,0.19
41,0,0.0,0.6,0,25.0,53.400000000000006,740,43.7,58.3,-22.2,7.703,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.18
42,0,0.0,0.61,0,25.0,53.400000000000006,740,43.8,58.1,-22.24,7.672,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
43,0,0.0,0.64,0,25.0,53.400000000000006,741,44.0,58.1,-22.24,7.641,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
44,0,0.0,0.61,0,25.0,53.400000000000006,741,44.2,57.8,-22.23,7.609,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
45,0,0.0,0.59,0,24.9,53.400000000000006,741,44.4,57.7,-22.2,7.578,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.2
46,0,0.0,0.6,0,24.9,53.400000000000006,742,44.6,57.6,-22.23,7.562,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
47,0,0.0,0.6,0,25.0,53.400000000000006,743,44.8,57.4,-22.23,7.539,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.2
48,0,0.0,0.59,0,25.0,53.400000000000006,743,45.0,57.3,-22.26,7.516,14.652,4.196,47.0,48.4,51.0,1556,0,61.4,0.2
49,0,0.0,0.6,0,25.0,53.400000000000006,742,45.3,57.2,-22.23,7.484,14.652,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
50,0,0.0,0.6,0,25.1,53.400000000000006,742,45.5,57.0,-22.18,7.453,14.652,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
51,0,0.0,0.61,0,25.0,53.400000000000006,742,45.8,56.9,-22.2,7.422,14.652,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
52,0,0.0,0.6,0,25.0,53.400000000000006,741,46.1,56.9,-22.26,7.391,14.652,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
53,0,0.0,0.6,0,25.0,53.400000000000006,742,46.5,56.7,-22.23,7.367,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
54,0,0.0,0.61,0,25.0,53.400000000000006,743,46.9,56.6,-22.24,7.359,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
55,0,0.0,0.6,0,25.0,53.400000000000006,743,47.2,56.5,-22.21,7.344,14.648,4.196,47.0,48.4,51.0,1556,0,61.4,0.19
56,0,0.0,0.61,0,25.0,53.400000000000006,743,47.6,56.3,-22.25,7.328,14.648,4.196,47.0,48.4,52.0,1556,0,61.4,0.19
57,0,0.0,0.62,0,25.0,53.400000000000006,743,48.0,56.3,-22.26,7.328,14.648,4.196,47.0,48.4,52.0,1556,0,61.4,0.18
58,0,0.0,0.61,0,25.0,53.400000000000006,744,48.4,56.1,-22.19,7.32,14.648,4.196,47.0,48.5,52.0,1556,0,61.4,0.18
59,0,0.0,0.62,0,25.0,53.400000000000006,744,48.8,56.1,-22.24,7.328,14.648,4.196,47.0,48.5,52.0,1556,0,61.4,0.18
60,0,0.0,0.6,0,24.9,53.400000000000006,744,49.2,56.0,-22.25,7.328,14.648,4.196,47.0,48.5,52.0,1556,0,61.4,0.19
