Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.48,0,0.0,9.4,60,49.3,7.6,-22.34,9.758,14.48,4.197,9.899999762399945e+24,49.7,51.0,1544,0,49.0,0.33
2,0,0.0,0.47,0,0.0,12.3,130,49.3,21.7,-22.34,9.766,14.48,4.197,9.899999762399945e+24,49.7,51.0,1544,0,49.0,0.35
3,0,0.0,0.5,0,0.0,15.0,336,49.3,35.8,-22.35,9.758,14.48,4.197,48.0,49.7,52.0,1544,0,49.0,0.33
4,0,0.0,0.5,0,1.7000000000000002,17.299999999999997,574,49.3,43.5,-22.34,9.758,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
5,0,0.0,0.51,0,2.6,19.5,781,49.3,48.4,-22.35,9.758,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.32
6,0,0.0,0.51,0,3.5999999999999996,21.4,922,49.3,53.5,-22.34,9.758,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.34
7,0,0.0,0.51,0,4.6,23.1,1000,49.3,58.3,-22.34,9.75,14.48,4.196,48.0,49.7,51.0,1544,0,49.0,0.34
8,0,0.0,0.5,0,5.6000000000000005,24.3,1026,49.3,61.9,-22.35,9.75,14.48,4.196,48.0,49.7,51.0,1544,0,49.0,0.33
9,0,0.0,0.52,0,6.5,24.2,1026,49.4,62.2,-22.34,9.742,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
10,0,0.0,0.53,0,7.199999999999999,24.3,1030,49.5,62.5,-22.35,9.742,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
11,0,0.0,0.53,0,7.9,24.6,1056,49.5,63.6,-22.36,9.734,14.48,4.196,48.0,49.7,51.0,1544,0,49.0,0.33
12,0,0.0,0.53,0,8.7,25.2,1105,49.5,65.3,-22.35,9.734,14.477,4.197,48.0,49.7,51.0,1544,0,49.0,0.32
13,0,0.0,0.54,0,9.5,25.900000000000002,1172,49.6,67.1,-22.36,9.727,14.469,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
14,0,0.0,0.54,0,10.2,26.8,1247,49.7,69.2,-22.36,9.727,14.473,4.197,48.0,49.7,51.0,1544,0,49.0,0.34
15,0,0.0,0.55,0,11.1,27.900000000000002,1334,49.8,72.3,-22.34,9.727,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.34
16,0,0.0,0.52,0,12.1,29.5,1433,49.8,47.3,-22.35,9.734,14.477,4.197,48.0,49.7,51.0,1544,0,49.1,0.33
17,0,0.0,0.52,0,13.3,31.5,1546,49.8,48.0,-22.38,9.742,14.48,4.196,48.0,49.7,51.0,1544,0,49.0,0.33
18,0,0.0,0.54,0,14.299999999999999,33.6,1618,49.9,49.0,-22.39,9.75,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
19,0,0.0,0.53,0,15.299999999999999,35.6,1618,49.9,49.9,-22.39,9.758,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
20,0,0.0,0.52,0,16.3,37.7,1578,49.9,50.8,-22.38,9.766,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
21,0,0.0,0.51,0,17.4,40.1,1525,50.0,51.8,-22.37,9.781,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.34
22,0,0.0,0.51,0,18.7,43.1,1466,50.0,52.9,-22.37,9.789,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.34
23,0,0.0,0.51,0,20.5,47.199999999999996,1411,50.1,54.8,-22.35,9.797,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.34
24,0,0.0,0.5,0,23.3,52.400000000000006,1358,50.2,57.2,-22.35,9.805,14.48,4.196,48.0,49.7,51.0,1544,0,49.0,0.34
25,0,0.0,0.5,0,25.1,53.5,1278,50.3,57.7,-22.34,9.812,14.48,4.197,48.0,49.7,51.0,1544,0,49.1,0.33
26,0,0.0,0.5,0,25.6,53.400000000000006,1179,50.4,57.7,-22.36,9.82,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.34
27,0,0.0,0.51,0,25.8,53.400000000000006,1079,50.5,57.5,-22.36,9.828,14.48,4.197,48.0,49.7,51.0,1544,0,49.1,0.34
28,0,0.0,0.51,0,25.8,53.400000000000006,979,50.6,57.5,-22.34,9.844,14.48,4.197,48.0,49.7,51.0,1544,0,49.0,0.33
29,5,0.0,0.52,0,25.7,53.400000000000006,912,50.8,57.3,-22.36,9.859,14.48,4.197,48.0,49.7,52.0,1544,0,49.0,0.34
30,0,0.0,0.51,0,25.7,53.400000000000006,870,50.9,57.3,-22.38,9.875,14.48,4.197,48.0,49.7,51.0,1544,0,49.1,0.33
31,0,0.0,0.5,0,25.6,53.400000000000006,840,51.1,57.2,-22.4,9.898,14.48,4.197,48.0,49.7,52.0,1543,0,49.0,0.33
32,0,0.0,0.5,0,25.6,53.400000000000006,819,51.2,57.1,-22.38,9.914,14.48,4.196,48.0,49.7,52.0,1537,1,49.1,0.33
33,0,0.0,0.5,0,25.5,53.400000000000006,804,51.4,56.9,-22.38,9.93,14.48,4.197,48.0,49.7,52.0,1533,1,49.0,0.34
34,0,0.0,0.52,0,25.5,53.400000000000006,793,51.5,56.9,-22.39,9.938,14.48,4.197,47.0,49.7,52.0,1531,1,49.1,0.34
35,0,0.0,0.52,0,25.5,53.400000000000006,786,51.7,56.9,-22.34,9.938,14.48,4.197,48.0,49.7,52.0,1530,1,49.1,0.34
36,0,0.0,0.52,0,25.4,53.400000000000006,780,51.9,56.7,-22.37,9.945,14.48,4.197,48.0,49.7,52.0,1530,1,49.1,0.33
37,0,0.0,0.51,0,25.3,53.400000000000006,776,52.1,56.7,-22.37,9.945,14.48,4.196,48.0,49.7,52.0,1530,1,49.1,0.34
