Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.47,0,0.0,11.600000000000001,94,71.1,8.3,-22.43,28.023,14.793,4.2,9.899999762399945e+24,80.6,75.0,1601,0,98.1,0.26
2,0,0.0,0.47,0,0.0,14.799999999999999,245,71.0,19.5,-22.42,28.031,14.793,4.2,9.899999762399945e+24,80.6,109.0,1601,0,98.1,0.26
3,0,0.0,0.48,0,1.6,17.599999999999998,473,71.1,29.2,-22.44,28.023,14.793,4.2,79.0,80.6,75.0,1601,0,98.1,0.27
4,0,0.0,0.47,0,2.6,20.1,694,71.2,34.2,-22.43,28.023,14.793,4.2,79.0,80.6,75.0,1601,0,98.2,0.26
5,0,0.0,0.47,0,3.5999999999999996,22.400000000000002,857,71.4,39.3,-22.43,28.008,14.789,4.2,79.0,80.6,75.0,1601,0,98.1,0.26
6,0,0.0,0.48,0,4.7,24.3,954,71.7,42.7,-22.43,27.992,14.789,4.2,79.0,80.6,75.0,1601,0,98.2,0.25
7,0,0.0,0.49,0,5.800000000000001,25.7,995,72.0,45.9,-22.43,27.961,14.789,4.2,79.0,80.6,75.0,1601,0,98.2,0.25
8,0,0.0,0.5,0,6.800000000000001,26.900000000000002,1001,72.2,47.9,-22.42,27.922,14.789,4.2,79.0,80.6,75.0,1601,0,98.2,0.26
9,0,0.0,0.5,0,7.7,27.500000000000004,992,72.3,49.9,-22.43,27.859,14.789,4.2,79.0,80.7,75.0,1601,0,98.2,0.26
10,0,0.0,0.49,0,8.4,27.400000000000002,986,72.5,50.0,-22.43,27.789,14.785,4.2,79.0,80.7,76.0,1601,0,98.2,0.26
11,0,0.0,0.5,0,9.1,27.6,1000,72.6,50.8,-22.42,27.703,14.785,4.2,79.0,80.7,76.0,1601,0,98.2,0.25
12,0,0.0,0.51,0,9.8,28.299999999999997,1037,72.7,52.1,-22.44,27.602,14.785,4.2,79.0,80.7,76.0,1601,0,98.2,0.25
13,0,0.0,0.5,0,10.7,29.299999999999997,1096,72.7,53.9,-22.42,27.492,14.789,4.2,79.0,80.7,76.0,1601,0,98.2,0.25
