Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.48,0,0.0,11.4,64,57.5,8.8,-21.66,14.656,14.316,4.198,9.899999762399945e+24,57.6,58.0,1457,0,59.5,0.3
2,0,0.0,0.48,0,0.0,14.499999999999998,187,57.5,22.7,-21.67,14.656,14.316,4.197,9.899999762399945e+24,57.7,58.0,1457,0,59.5,0.31
3,0,0.0,0.48,0,1.3,17.1,408,57.5,35.5,-21.67,14.656,14.316,4.198,54.0,57.7,59.0,1457,0,59.5,0.31
4,0,0.0,0.48,0,2.3,19.400000000000002,630,57.5,41.3,-21.66,14.664,14.316,4.197,56.0,57.7,58.0,1457,0,59.5,0.31
5,0,0.0,0.49,0,3.3000000000000003,21.5,799,57.5,46.1,-21.66,14.664,14.312,4.198,56.0,57.7,59.0,1457,0,59.5,0.31
6,0,0.0,0.49,0,4.3,23.3,897,57.5,50.3,-21.66,14.68,14.312,4.197,56.0,57.7,59.0,1457,0,59.5,0.31
7,0,0.0,0.48,0,5.4,24.7,936,57.6,53.8,-21.64,14.688,14.312,4.197,56.0,57.7,59.0,1457,0,59.5,0.32
8,0,0.0,0.49,0,6.4,25.7,939,57.6,56.4,-21.65,14.703,14.309,4.198,56.0,57.7,59.0,1457,0,59.5,0.31
9,0,0.0,0.51,0,7.3,26.6,921,57.7,58.6,-21.66,14.719,14.309,4.198,56.0,57.7,59.0,1457,0,59.5,0.31
10,0,0.0,0.48,0,8.200000000000001,27.700000000000003,907,57.7,61.4,-21.64,14.734,14.309,4.197,56.0,57.7,59.0,1457,0,59.5,0.31
11,0,0.0,0.49,0,9.1,29.099999999999998,906,57.7,65.0,-21.65,14.75,14.305,4.198,56.0,57.7,59.0,1457,0,59.5,0.31
12,0,0.0,0.49,0,10.100000000000001,30.7,921,57.7,69.1,-21.66,14.766,14.305,4.197,56.0,57.7,59.0,1457,0,59.5,0.31
13,0,0.0,0.5,0,11.1,32.5,945,57.7,52.9,-21.64,14.781,14.301,4.197,56.0,57.7,59.0,1457,0,59.5,0.31
14,0,0.0,0.52,0,12.3,34.300000000000004,972,57.7,47.8,-21.64,14.805,14.297,4.197,56.0,57.7,59.0,1457,0,59.5,0.3
15,0,0.0,0.51,0,13.600000000000001,36.3,1003,57.8,48.7,-21.65,14.828,14.297,4.197,56.0,57.7,59.0,1457,0,59.6,0.31
16,0,0.0,0.51,0,15.1,39.1,1044,57.8,49.9,-21.64,14.852,14.293,4.197,56.0,57.7,59.0,1457,0,59.5,0.31
17,0,0.0,0.5,0,16.7,41.5,1088,57.9,50.9,-21.63,14.867,14.293,4.198,56.0,57.7,59.0,1457,0,59.5,0.31
18,0,0.0,0.51,0,18.4,44.3,1123,58.0,52.0,-21.61,14.891,14.289,4.197,56.0,57.7,59.0,1457,0,59.6,0.31
19,0,0.0,0.49,0,20.5,48.3,1156,58.1,53.6,-21.61,14.906,14.285,4.198,56.0,57.7,59.0,1457,0,59.6,0.31
20,0,0.0,0.49,0,23.3,53.400000000000006,1175,58.1,55.7,-21.64,14.93,14.285,4.198,56.0,57.8,59.0,1457,0,59.5,0.31
21,0,0.0,0.49,0,24.9,53.5,1134,58.3,55.7,-21.62,14.953,14.285,4.197,56.0,57.7,59.0,1457,0,59.6,0.3
22,0,0.0,0.49,0,25.3,53.400000000000006,1040,58.4,55.6,-21.62,14.969,14.285,4.197,56.0,57.8,59.0,1457,0,59.5,0.31
23,0,0.0,0.5,0,25.5,53.400000000000006,959,58.5,55.6,-21.62,14.984,14.293,4.198,56.0,57.8,59.0,1457,0,59.6,0.31
24,0,0.0,0.5,0,25.5,53.400000000000006,899,58.6,55.5,-21.62,15.008,14.301,4.198,56.0,57.8,59.0,1457,0,59.6,0.31
25,0,0.0,0.5,0,25.4,53.400000000000006,856,58.8,55.4,-21.62,15.023,14.301,4.198,56.0,57.8,59.0,1457,0,59.6,0.3
26,0,0.0,0.49,0,25.4,53.400000000000006,825,58.9,55.4,-21.64,15.039,14.305,4.198,56.0,57.8,59.0,1457,0,59.6,0.31
27,0,0.0,0.5,0,25.3,53.400000000000006,804,59.0,55.2,-21.62,15.047,14.301,4.198,56.0,57.8,59.0,1457,0,59.6,0.31
