Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.47,0,0.0,12.6,254,108.4,7.1,-22.43,21.336,14.441,4.198,9.899999762399945e+24,69.2,93.0,1732,1,62.3,0.22
2,0,0.0,0.48,0,0.1,15.7,450,108.7,12.5,-22.43,21.359,14.441,4.199,67.0,69.2,66.0,1732,1,62.3,0.23
3,0,0.0,0.49,0,1.7999999999999998,18.5,710,108.9,17.7,-22.43,21.375,14.441,4.199,67.0,69.2,66.0,1732,1,62.3,0.23
4,0,0.0,0.48,0,2.8000000000000003,21.0,932,109.0,21.1,-22.43,21.383,14.441,4.198,67.0,69.2,66.0,1732,1,62.3,0.23
5,0,0.0,0.5,0,4.0,23.400000000000002,1083,108.4,25.4,-22.43,21.367,14.441,4.198,67.0,69.2,66.0,1732,1,62.3,0.23
6,0,0.0,0.51,0,5.2,25.4,1167,107.1,29.2,-22.42,21.352,14.441,4.198,67.0,69.2,66.0,1732,1,62.3,0.23
7,0,0.0,0.51,0,6.3,26.0,1201,105.6,30.7,-22.41,21.305,14.441,4.198,67.0,69.2,66.0,1732,1,62.3,0.23
8,0,0.0,0.53,0,7.3999999999999995,26.8,1216,104.0,32.5,-22.41,21.227,14.441,4.198,67.0,69.2,67.0,1732,1,62.3,0.22
9,0,0.0,0.54,0,8.4,27.900000000000002,1235,102.6,34.8,-22.42,21.117,14.441,4.199,67.0,69.2,67.0,1732,1,62.3,0.22
10,0,0.0,0.54,0,9.5,29.4,1263,101.2,37.6,-22.42,20.953,14.441,4.198,67.0,69.2,67.0,1732,1,62.3,0.23
11,0,0.0,0.57,0,10.6,31.3,1299,99.8,40.9,-22.43,20.75,14.441,4.198,67.0,69.1,67.0,1732,1,62.3,0.24
12,0,0.0,0.59,0,12.0,33.7,1341,98.2,45.1,-22.41,20.5,14.441,4.199,67.0,69.1,67.0,1732,1,62.3,0.24
13,0,0.0,0.62,0,13.4,36.6,1378,96.9,50.2,-22.42,20.234,14.441,4.199,67.0,69.1,67.0,1732,1,62.3,0.24
14,0,0.0,0.61,0,14.899999999999999,39.900000000000006,1393,95.8,56.4,-22.43,19.938,14.438,4.198,67.0,69.1,67.0,1732,1,62.3,0.24
15,0,0.0,0.5,0,16.7,43.6,1375,95.3,62.8,-22.42,19.617,14.438,4.198,67.0,69.0,67.0,1732,1,62.3,0.23
16,0,0.0,0.5,0,18.8,47.3,1330,95.4,69.3,-22.43,19.297,14.438,4.198,67.0,69.0,67.0,1732,1,62.3,0.23
17,0,0.0,0.5,0,21.0,50.7,1266,95.8,75.1,-22.41,18.961,14.438,4.198,67.0,69.0,67.0,1732,1,62.3,0.22
18,0,0.0,0.52,0,23.200000000000003,53.0,1188,96.4,60.2,-22.42,18.625,14.434,4.198,67.0,69.0,67.0,1732,1,62.4,0.23
