Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.48,0,0.0,11.3,83,69.5,8.2,-22.38,23.203,14.711,4.199,9.899999762399945e+24,72.8,72.0,1723,0,81.7,0.13
2,0,0.0,0.48,0,0.0,14.499999999999998,202,69.5,18.7,-22.4,23.211,14.711,4.199,9.899999762399945e+24,72.8,72.0,1723,0,81.7,0.14
3,0,0.0,0.49,0,1.5,17.4,420,69.5,29.3,-22.4,23.211,14.707,4.199,71.0,72.8,72.0,1723,0,81.7,0.14
4,0,0.0,0.51,0,2.5,19.900000000000002,650,69.5,35.0,-22.38,23.219,14.707,4.199,71.0,72.8,72.0,1723,0,81.7,0.13
5,0,0.0,0.5,0,3.5000000000000004,22.1,825,69.6,39.2,-22.39,23.227,14.707,4.199,71.0,72.8,72.0,1723,0,81.7,0.13
6,0,0.0,0.51,0,4.5,23.9,930,69.8,43.0,-22.39,23.227,14.707,4.199,71.0,72.8,72.0,1723,0,81.7,0.14
7,0,0.0,0.52,0,5.6000000000000005,25.3,973,69.8,46.1,-22.39,23.227,14.707,4.199,71.0,72.8,72.0,1723,0,81.7,0.13
8,0,0.0,0.53,0,6.5,26.3,976,69.8,48.0,-22.36,23.219,14.707,4.199,71.0,72.9,72.0,1723,0,81.7,0.13
9,0,0.0,0.55,0,7.3999999999999995,27.3,963,69.9,50.2,-22.37,23.219,14.707,4.199,71.0,72.9,72.0,1723,0,81.7,0.13
10,0,0.0,0.53,0,8.200000000000001,28.499999999999996,954,70.0,52.9,-22.36,23.219,14.703,4.199,71.0,72.9,72.0,1723,0,81.7,0.14
11,0,0.0,0.55,0,9.2,30.0,958,70.0,56.5,-22.37,23.211,14.703,4.199,71.0,73.0,72.0,1723,0,81.7,0.14
12,0,0.0,0.57,0,10.2,31.7,977,70.0,60.1,-22.38,23.203,14.703,4.199,71.0,73.0,72.0,1723,0,81.7,0.14
13,0,0.0,0.59,0,11.3,33.4,1004,70.0,64.2,-22.35,23.195,14.703,4.199,71.0,73.0,72.0,1723,0,81.7,0.14
14,0,0.0,0.61,0,12.6,35.4,1037,70.0,68.3,-22.32,23.188,14.699,4.199,71.0,73.0,72.0,1723,0,81.8,0.13
15,0,0.0,0.58,0,14.099999999999998,37.9,1081,70.0,51.6,-22.36,23.18,14.699,4.199,71.0,73.0,72.0,1723,0,81.8,0.14
16,0,0.0,0.56,0,15.7,41.0,1129,70.0,49.4,-22.32,23.164,14.699,4.199,71.0,73.0,72.0,1723,0,81.8,0.13
17,0,0.0,0.57,0,17.4,43.6,1166,70.1,50.4,-22.32,23.148,14.695,4.199,71.0,73.0,72.0,1723,0,81.8,0.13
18,0,0.0,0.57,0,19.3,47.3,1196,70.2,51.9,-22.3,23.133,14.691,4.199,71.0,73.0,72.0,1723,0,81.8,0.13
19,0,0.0,0.55,0,21.8,52.300000000000004,1216,70.3,53.7,-22.34,23.102,14.688,4.199,71.0,73.0,72.0,1723,0,81.8,0.13
20,0,0.0,0.56,0,23.799999999999997,53.7,1201,70.3,54.5,-22.27,23.062,14.684,4.199,71.0,73.0,72.0,1723,0,81.8,0.14
21,0,0.0,0.55,0,24.4,53.400000000000006,1121,70.4,54.4,-22.3,23.023,14.68,4.199,70.0,73.0,72.0,1723,0,81.8,0.12
22,0,0.0,0.55,0,24.6,53.400000000000006,1036,70.5,54.4,-22.31,22.984,14.676,4.199,71.0,73.0,72.0,1723,0,81.8,0.13
