Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.53,0,0.0,11.899999999999999,71,57.7,8.2,-22.39,13.648,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
2,0,0.0,0.54,0,0.0,14.899999999999999,71,57.7,24.2,-22.4,13.641,14.699,4.198,60.0,61.2,67.0,1576,0,62.0,0.31
3,0,0.0,0.54,0,1.4000000000000001,16.7,71,57.7,35.1,-22.39,13.633,14.699,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
4,0,0.0,0.54,0,2.0,17.8,72,57.8,38.4,-22.41,13.617,14.699,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
5,0,0.0,0.54,0,2.6,18.5,72,57.8,40.1,-22.4,13.602,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
6,0,0.0,0.55,0,3.0,19.0,72,57.8,41.6,-22.4,13.57,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.29
7,0,0.0,0.55,0,3.4000000000000004,19.400000000000002,73,57.8,42.4,-22.4,13.547,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
8,0,0.0,0.53,0,3.8,19.6,73,57.8,43.0,-22.41,13.516,14.695,4.198,60.0,61.2,67.0,1576,0,62.1,0.3
9,0,0.0,0.55,0,4.1000000000000005,19.8,73,57.9,43.6,-22.39,13.484,14.699,4.198,60.0,61.2,67.0,1576,0,62.1,0.31
10,0,0.0,0.55,0,4.3999999999999995,20.0,73,58.0,44.0,-22.4,13.438,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
11,0,0.0,0.54,0,4.6,20.1,74,58.0,44.3,-22.39,13.391,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.31
12,0,0.0,0.54,0,4.8,20.1,74,58.0,44.6,-22.4,13.328,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
13,0,0.0,0.55,0,4.9,20.1,74,58.1,44.8,-22.4,13.273,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.3
14,0,0.0,0.57,0,5.0,20.200000000000003,74,58.1,45.1,-22.39,13.211,14.695,4.198,60.0,61.2,67.0,1576,0,62.1,0.3
15,0,0.0,0.55,0,5.1,20.200000000000003,74,58.2,45.2,-22.39,13.148,14.695,4.198,60.0,61.2,67.0,1576,0,62.0,0.29
