Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.49,0,0.0,11.600000000000001,249,120.2,4.6,-22.43,18.398,14.512,4.198,9.899999762399945e+24,65.3,63.0,1660,1,64.3,0.29
2,0,0.0,0.48,0,0.0,14.899999999999999,384,120.9,9.6,-22.42,18.406,14.512,4.198,54.0,65.3,63.0,1660,1,64.3,0.29
3,0,0.0,0.49,0,1.4000000000000001,17.2,527,121.6,14.6,-22.43,18.414,14.512,4.198,64.0,65.3,63.0,1660,1,64.3,0.29
4,0,0.0,0.48,0,2.5,20.1,705,122.1,18.9,-22.43,18.414,14.512,4.198,64.0,65.3,63.0,1660,1,64.2,0.29
5,0,0.0,0.5,0,3.5999999999999996,22.8,898,122.3,22.7,-22.42,18.398,14.512,4.198,64.0,65.3,63.0,1660,1,64.3,0.29
6,0,0.0,0.52,0,4.9,25.2,1027,121.5,26.5,-22.42,18.359,14.512,4.198,64.0,65.3,63.0,1660,1,64.2,0.29
7,0,0.0,0.52,0,6.2,27.200000000000003,1088,120.1,29.8,-22.41,18.297,14.508,4.198,64.0,65.2,63.0,1660,1,64.2,0.29
8,0,0.0,0.49,0,7.5,28.799999999999997,1099,118.3,32.6,-22.42,18.219,14.508,4.198,64.0,65.2,63.0,1660,1,64.2,0.28
9,0,0.0,0.5,0,8.7,30.0,1078,116.6,34.9,-22.43,18.109,14.508,4.198,64.0,65.2,63.0,1660,1,64.2,0.29
10,0,0.0,0.48,0,9.700000000000001,31.2,1043,115.0,37.0,-22.43,17.969,14.508,4.198,64.0,65.2,63.0,1660,1,64.2,0.3
11,0,0.0,0.49,0,10.8,32.800000000000004,1012,113.7,39.6,-22.41,17.828,14.504,4.198,64.0,65.2,63.0,1660,1,64.1,0.29
12,0,0.0,0.49,0,11.899999999999999,35.0,998,112.1,43.0,-22.39,17.664,14.504,4.198,64.0,65.1,63.0,1660,1,64.1,0.3
13,0,0.0,0.49,0,13.4,37.6,1000,110.5,47.6,-22.39,17.477,14.5,4.198,64.0,65.1,63.0,1660,1,64.1,0.29
14,0,0.0,0.49,0,15.0,40.5,1009,109.4,52.8,-22.41,17.289,14.496,4.198,64.0,65.1,63.0,1660,1,64.1,0.29
15,0,0.0,0.52,0,16.6,42.3,1013,108.9,56.3,-22.36,17.102,14.496,4.198,64.0,65.1,63.0,1660,1,64.1,0.29
16,0,0.0,0.52,0,18.3,45.0,1017,108.7,61.3,-22.39,16.898,14.492,4.198,64.0,65.1,63.0,1660,1,64.1,0.29
17,0,0.0,0.53,0,20.200000000000003,48.4,1026,108.8,67.4,-22.4,16.695,14.496,4.198,64.0,65.1,63.0,1660,1,64.0,0.3
18,0,0.0,0.52,0,22.400000000000002,51.800000000000004,1027,109.0,73.8,-22.38,16.484,14.496,4.198,64.0,65.1,63.0,1660,1,64.0,0.28
19,0,0.0,0.53,0,24.4,53.400000000000006,1007,109.4,76.3,-22.36,16.258,14.496,4.198,64.0,65.1,64.0,1660,1,64.0,0.29
20,0,0.0,0.51,0,25.2,53.400000000000006,959,109.9,75.9,-22.39,16.031,14.496,4.198,64.0,65.1,64.0,1660,1,64.0,0.29
21,0,0.0,0.52,0,25.5,53.400000000000006,907,110.5,75.9,-22.42,15.805,14.496,4.199,64.0,65.1,64.0,1660,1,64.0,0.3
22,0,0.0,0.53,0,25.5,53.400000000000006,865,111.0,75.3,-22.39,15.586,14.5,4.198,64.0,65.0,64.0,1660,1,64.0,0.28
