Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.52,0,0.0,9.6,66,56.5,5.7,-22.42,14.289,13.895,4.198,9.899999762399945e+24,58.7,61.0,1721,0,57.3,0.3
2,0,0.0,0.52,0,0.0,12.6,117,56.5,18.8,-22.41,14.289,13.895,4.198,9.899999762399945e+24,58.7,61.0,1721,0,57.3,0.31
3,0,0.0,0.52,0,0.5,15.1,321,56.5,30.8,-22.42,14.289,13.898,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
4,0,0.0,0.5,0,1.7999999999999998,17.299999999999997,569,56.5,36.8,-22.43,14.297,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
5,0,0.0,0.51,0,2.6,19.2,793,56.5,41.3,-22.42,14.297,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.29
6,0,0.0,0.53,0,3.5000000000000004,21.099999999999998,957,56.5,46.1,-22.41,14.297,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.29
7,0,0.0,0.53,0,4.3999999999999995,22.7,1055,56.6,49.7,-22.41,14.297,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
8,0,0.0,0.53,0,5.4,24.099999999999998,1096,56.6,53.1,-22.42,14.297,13.895,4.197,57.0,58.7,61.0,1721,0,57.3,0.3
9,0,0.0,0.53,0,6.3,25.2,1098,56.7,55.8,-22.43,14.289,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
10,0,0.0,0.54,0,7.1,26.200000000000003,1081,56.7,58.3,-22.41,14.273,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
11,0,0.0,0.54,0,7.9,27.3,1060,56.7,61.0,-22.42,14.266,13.898,4.197,57.0,58.7,61.0,1721,0,57.3,0.3
12,0,0.0,0.55,0,8.799999999999999,28.599999999999998,1050,56.8,64.1,-22.42,14.25,13.895,4.197,57.0,58.7,61.0,1721,0,57.3,0.3
13,0,0.0,0.55,0,9.700000000000001,30.2,1053,56.8,68.4,-22.42,14.234,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.29
14,0,0.0,0.57,0,10.8,32.0,1067,56.8,56.7,-22.42,14.227,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
15,0,0.0,0.61,0,11.899999999999999,33.900000000000006,1085,56.9,47.4,-22.42,14.211,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.29
16,0,0.0,0.62,0,13.200000000000001,35.9,1105,56.9,48.3,-22.41,14.195,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
17,0,0.0,0.62,0,14.7,38.6,1131,56.9,49.4,-22.41,14.18,13.898,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
18,0,0.0,0.56,0,16.2,41.4,1156,56.9,50.7,-22.41,14.164,13.898,4.197,57.0,58.7,61.0,1721,0,57.3,0.3
19,0,0.0,0.53,0,17.9,44.5,1171,57.0,52.1,-22.41,14.148,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
20,0,0.0,0.52,0,20.0,49.0,1176,57.1,53.7,-22.4,14.125,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
21,0,0.0,0.52,0,22.8,53.400000000000006,1174,57.1,55.7,-22.38,14.109,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
22,0,0.0,0.53,0,24.2,53.5,1126,57.3,55.8,-22.39,14.086,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.31
23,0,0.0,0.53,0,24.7,53.400000000000006,1040,57.4,55.8,-22.4,14.07,13.895,4.197,57.0,58.7,61.0,1721,0,57.3,0.31
24,0,0.0,0.54,0,24.9,53.300000000000004,964,57.5,55.8,-22.41,14.047,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.31
25,0,0.0,0.52,0,25.0,53.400000000000006,907,57.7,55.8,-22.35,14.031,13.895,4.198,57.0,58.7,61.0,1721,0,57.3,0.3
26,0,0.0,7.7,1,24.9,53.300000000000004,869,57.8,55.6,-22.36,14.016,13.895,4.198,57.0,58.7,61.0,1719,0,57.3,0.3
27,0,0.0,8.69,1,24.9,53.400000000000006,855,58.0,55.6,-22.31,14.0,13.895,4.197,57.0,58.8,61.0,1713,1,57.3,0.3
28,0,0.0,9.9,1,24.8,53.400000000000006,851,58.1,55.4,-22.32,13.977,13.895,4.198,57.0,58.8,61.0,1710,1,57.3,0.3
29,0,0.0,10.95,1,24.8,53.400000000000006,848,58.3,55.4,-22.33,13.953,13.895,4.198,57.0,58.9,61.0,1709,1,57.3,0.31
30,0,0.0,12.06,1,24.8,53.400000000000006,845,58.5,55.4,-22.35,13.938,13.895,4.198,57.0,59.0,61.0,1708,1,57.3,0.31
31,0,0.0,13.27,1,24.8,53.400000000000006,842,58.7,55.3,-22.37,13.93,13.895,4.198,57.0,59.2,61.0,1708,1,57.3,0.31
32,0,0.0,14.34,1,24.8,53.400000000000006,839,58.9,55.2,-22.35,13.914,13.895,4.198,57.0,59.4,61.0,1708,1,57.3,0.31
33,0,0.0,15.25,1,24.8,53.400000000000006,836,59.1,55.2,-22.35,13.914,13.895,4.198,58.0,59.7,61.0,1708,1,57.3,0.3
