Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.59,0,0.0,14.2,122,69.2,8.2,-22.4,15.57,14.211,4.198,54.0,56.2,58.0,1701,0,60.7,0.42
2,0,0.0,0.58,0,0.4,17.9,120,69.2,24.6,-22.4,15.562,14.211,4.198,54.0,56.2,58.0,1701,0,60.7,0.42
3,0,0.0,0.58,0,2.1,20.1,117,69.2,32.8,-22.41,15.555,14.211,4.198,54.0,56.2,58.0,1701,0,60.7,0.41
4,0,0.0,0.57,0,3.0,21.2,115,69.1,35.7,-22.41,15.539,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
5,0,0.0,0.57,0,3.6999999999999997,21.9,113,68.8,37.4,-22.4,15.516,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
6,0,0.0,0.57,0,4.3,22.2,110,68.5,38.4,-22.41,15.484,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.42
7,0,0.0,0.56,0,4.7,22.400000000000002,108,68.1,39.1,-22.39,15.43,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.42
8,0,0.0,0.57,0,5.1,22.5,106,67.7,39.7,-22.4,15.367,14.215,4.198,54.0,56.2,58.0,1701,0,60.6,0.42
9,0,0.0,0.57,0,5.4,22.6,104,67.5,40.3,-22.39,15.297,14.215,4.198,54.0,56.3,58.0,1701,0,60.6,0.42
10,0,0.0,0.57,0,5.6000000000000005,22.7,103,67.6,41.0,-22.4,15.211,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
11,0,0.0,0.56,0,5.7,22.900000000000002,102,68.1,41.7,-22.4,15.125,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
12,0,0.0,0.55,0,5.8999999999999995,23.0,100,69.1,42.3,-22.39,15.023,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
13,0,0.0,0.56,0,6.0,23.1,99,69.9,42.6,-22.4,14.922,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
14,0,0.0,0.57,0,6.0,23.1,98,70.7,42.9,-22.41,14.812,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
15,0,0.0,0.57,0,6.1,23.200000000000003,97,71.3,43.1,-22.41,14.719,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.42
16,0,0.0,0.57,0,6.2,23.200000000000003,96,71.9,43.3,-22.41,14.617,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
17,0,0.0,0.58,0,6.2,23.200000000000003,95,72.4,43.4,-22.4,14.523,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
18,0,0.0,0.57,0,6.2,23.3,94,72.7,43.6,-22.41,14.43,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
19,0,0.0,0.58,0,6.2,23.3,93,73.0,43.7,-22.41,14.328,14.211,4.198,54.0,56.2,58.0,1701,0,60.6,0.41
20,0,0.0,0.57,0,6.2,23.3,92,73.3,43.7,-22.4,14.234,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.42
21,0,0.0,0.57,0,6.2,23.3,92,73.4,43.7,-22.41,14.141,14.215,4.198,54.0,56.2,58.0,1701,0,60.6,0.42
22,0,0.0,0.57,0,6.2,23.3,91,73.4,43.6,-22.41,14.055,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.42
23,0,0.0,0.57,0,6.2,23.3,91,73.2,43.6,-22.4,13.969,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.42
24,0,0.0,0.57,0,6.3,23.3,90,72.8,43.5,-22.4,13.891,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.41
25,0,0.0,0.57,0,6.3,23.3,90,72.1,43.5,-22.4,13.812,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.42
26,0,0.0,0.57,0,6.3,23.3,89,71.4,43.4,-22.41,13.742,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.42
27,0,0.0,0.56,0,6.3,23.3,89,70.7,43.3,-22.38,13.672,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.42
28,0,0.0,0.57,0,6.4,23.3,89,70.2,43.3,-22.39,13.602,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.41
29,0,0.0,0.58,0,6.4,23.200000000000003,89,69.8,43.2,-22.4,13.539,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.41
30,0,0.0,0.58,0,6.2,20.5,88,69.5,38.4,-22.41,13.469,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.41
31,0,0.0,0.57,0,5.8999999999999995,17.9,88,69.3,33.2,-22.41,13.406,14.215,4.198,54.0,56.2,58.0,1701,0,60.5,0.41
