Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.51,0,0.0,14.000000000000002,76,62.4,9.0,-22.43,15.859,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
2,0,0.0,0.51,0,0.0,17.5,76,62.5,28.5,-22.43,15.859,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
3,0,0.0,0.52,0,1.2,19.6,77,62.5,38.2,-22.44,15.852,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
4,0,0.0,0.53,0,2.3,20.7,77,62.5,40.9,-22.42,15.836,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
5,0,0.0,0.52,0,3.1,21.3,78,62.5,42.4,-22.42,15.82,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.23
6,0,0.0,0.53,0,3.6999999999999997,21.6,78,62.6,43.2,-22.43,15.797,14.379,4.199,60.0,61.3,66.0,1603,0,59.7,0.23
7,0,0.0,0.53,0,4.2,21.8,79,62.6,43.9,-22.43,15.773,14.379,4.199,60.0,61.3,66.0,1603,0,59.7,0.24
8,0,0.0,0.53,0,4.6,22.0,79,62.6,44.4,-22.43,15.742,14.379,4.199,60.0,61.3,66.0,1603,0,59.7,0.23
9,0,0.0,0.53,0,4.9,22.1,79,62.6,44.8,-22.43,15.719,14.379,4.199,60.0,61.3,66.0,1603,0,59.7,0.24
10,0,0.0,0.53,0,5.2,22.2,80,62.6,45.2,-22.43,15.688,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
11,0,0.0,0.53,0,5.4,22.400000000000002,80,62.6,45.6,-22.42,15.656,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
12,0,0.0,0.52,0,5.6000000000000005,22.5,79,62.6,46.1,-22.42,15.617,14.379,4.199,60.0,61.3,66.0,1603,0,59.7,0.24
13,0,0.0,0.53,0,5.7,22.6,80,62.5,46.6,-22.42,15.594,14.379,4.198,60.0,61.3,66.0,1603,0,59.7,0.23
14,0,0.0,0.52,0,5.800000000000001,22.6,80,62.5,46.8,-22.43,15.555,14.375,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
15,0,0.0,0.52,0,5.8999999999999995,22.6,79,62.5,46.7,-22.43,15.523,14.375,4.198,60.0,61.3,66.0,1603,0,59.7,0.24
