Time,Groundspeed,Cabin Diff PSI,Bld Px PSI,Bleed On,N1 %,N2 %,ITT (F),Oil Temp (F),Oil Px PSI,TLA DEG,TT2 (C),PT2 PSI,CHPV,ECS PRI DUCT T (F),ECS PRI DUCT T2 (F),ECS CKPT T (F),O2 BTL Px PSI,O2 VLV Open,EIPS TMP (F),EIPS PRS PSI
1,0,0.0,0.57,0,0.0,11.700000000000001,167,136.4,5.1,-22.44,11.398,14.547,4.198,9.899999762399945e+24,93.3,75.0,1739,1,57.3,0.21
2,0,0.0,0.57,0,1.0,15.2,310,137.5,9.5,-22.45,11.406,14.543,4.198,35.0,93.3,75.0,1739,1,57.3,0.21
3,0,0.0,0.57,0,2.0,18.3,544,138.3,15.0,-22.45,11.406,14.543,4.198,95.0,93.3,80.0,1739,1,57.3,0.22
4,0,0.0,0.58,0,2.9000000000000004,21.099999999999998,755,138.9,18.9,-22.43,11.406,14.543,4.198,95.0,93.2,75.0,1739,1,57.3,0.22
5,0,0.0,0.58,0,4.1000000000000005,23.599999999999998,907,139.0,22.3,-22.44,11.406,14.547,4.198,95.0,93.2,75.0,1739,1,57.2,0.22
6,0,0.0,0.59,0,5.4,25.8,995,138.4,25.8,-22.44,11.414,14.547,4.198,95.0,93.1,75.0,1739,1,57.2,0.22
7,0,0.0,0.57,0,6.6000000000000005,27.400000000000002,1026,137.5,28.6,-22.44,11.406,14.547,4.198,95.0,93.0,75.0,1739,1,57.2,0.21
8,0,0.0,0.58,0,7.8,28.599999999999998,1015,136.3,30.6,-22.45,11.398,14.547,4.198,95.0,93.0,75.0,1739,1,57.2,0.22
9,0,0.0,0.58,0,8.799999999999999,29.7,985,135.1,32.5,-22.45,11.398,14.547,4.198,95.0,92.9,74.0,1739,1,57.2,0.22
10,0,0.0,0.59,0,9.8,31.0,956,133.8,34.7,-22.43,11.391,14.547,4.198,95.0,92.9,75.0,1739,1,57.2,0.22
11,0,0.0,0.57,0,10.8,33.0,941,132.3,37.8,-22.44,11.383,14.547,4.198,94.0,92.8,74.0,1739,1,57.2,0.21
